CP;Placa;Fecha ;Mes ;Dia;hora ;Distancia 
" ""0005705797"""; SZY693; 2017-12-10T04;12;10;04;236519125000,00
" ""0005705797"""; SZY693; 2017-12-10T04;12;10;04;236519125000,00
" ""0005705797"""; SZY693; 2017-12-10T06;12;10;06;236576875000,00
" ""0005705797"""; SZY693; 2017-12-10T06;12;10;06;236572125000,00
" ""0005705797"""; SZY693; 2017-12-10T06;12;10;06;236559625000,00
" ""0005705797"""; SZY693; 2017-12-10T06;12;10;06;236546000000,00
" ""0005705797"""; SZY693; 2017-12-10T11;12;10;11;236597125000,00
" ""0005705797"""; SZY693; 2017-12-10T11;12;10;11;236585125000,00
" ""0005705797"""; SZY693; 2017-12-10T11;12;10;11;236576875000,00
" ""0005705797"""; SZY693; 2017-12-10T11;12;10;11;236576875000,00
" ""0005705797"""; SZY693; 2017-12-10T12;12;10;12;236614500000,00
" ""0005705797"""; SZY693; 2017-12-10T12;12;10;12;236614375000,00
" ""0005705797"""; SZY693; 2017-12-10T12;12;10;12;236606750000,00
" ""0005705797"""; SZY693; 2017-12-10T13;12;10;13;236662125000,00
" ""0005705797"""; SZY693; 2017-12-10T13;12;10;13;236649375000,00
" ""0005705797"""; SZY693; 2017-12-10T13;12;10;13;236636000000,00
" ""0005705797"""; SZY693; 2017-12-10T13;12;10;13;236624125000,00
" ""0005705797"""; SZY693; 2017-12-10T14;12;10;14;236664875000,00
" ""0005705797"""; SZY693; 2017-12-10T15;12;10;15;236675625000,00
" ""0005705797"""; SZY693; 2017-12-10T15;12;10;15;236675500000,00
" ""0005705797"""; SZY693; 2017-12-10T15;12;10;15;236675500000,00
" ""0005705797"""; SZY693; 2017-12-10T15;12;10;15;236672625000,00
" ""0005705797"""; SZY693; 2017-12-10T15;12;10;15;236664875000,00
" ""0005705797"""; SZY693; 2017-12-10T16;12;10;16;236676250000,00
" ""0005705797"""; SZY693; 2017-12-10T16;12;10;16;236676250000,00
" ""0005705797"""; SZY693; 2017-12-10T16;12;10;16;236676125000,00
" ""0005705797"""; SZY693; 2017-12-10T16;12;10;16;236676125000,00
" ""0005705797"""; SZY693; 2017-12-10T16;12;10;16;236676000000,00
" ""0005705797"""; SZY693; 2017-12-10T16;12;10;16;236675875000,00
" ""0005705797"""; SZY693; 2017-12-10T17;12;10;17;236683250000,00
" ""0005705797"""; SZY693; 2017-12-10T17;12;10;17;236677500000,00
" ""0005705797"""; SZY693; 2017-12-10T17;12;10;17;236677250000,00
" ""0005705797"""; SZY693; 2017-12-10T17;12;10;17;236677125000,00
" ""0005705797"""; SZY693; 2017-12-10T17;12;10;17;236676875000,00
" ""0005705797"""; SZY693; 2017-12-10T17;12;10;17;236676875000,00
" ""0005705797"""; SZY693; 2017-12-10T18;12;10;18;236688375000,00
" ""0005705797"""; SZY693; 2017-12-10T20;12;10;20;236696250000,00
" ""0005705797"""; SZY693; 2017-12-10T20;12;10;20;236690125000,00
" ""0005705797"""; SZY693; 2017-12-10T20;12;10;20;236690125000,00
" ""0005705797"""; SZY693; 2017-12-10T20;12;10;20;236688375000,00
" ""0005705797"""; SZY693; 2017-12-10T21;12;10;21;236739625000,00
" ""0005705797"""; SZY693; 2017-12-10T21;12;10;21;236739375000,00
" ""0005705797"""; SZY693; 2017-12-10T21;12;10;21;236736000000,00
" ""0005705797"""; SZY693; 2017-12-10T21;12;10;21;236718875000,00
" ""0005705797"""; SZY693; 2017-12-10T21;12;10;21;236718875000,00
" ""0005705797"""; SZY693; 2017-12-10T21;12;10;21;236706750000,00
" ""0005705797"""; SZY693; 2017-12-10T21;12;10;21;236706750000,00
" ""0005705797"""; SZY693; 2017-12-10T22;12;10;22;236758125000,00
" ""0005705797"""; SZY693; 2017-12-10T22;12;10;22;236753500000,00
" ""0005705797"""; SZY693; 2017-12-10T22;12;10;22;236749375000,00
" ""0005705797"""; SZY693; 2017-12-10T23;12;10;23;236775000000,00
" ""0005705797"""; SZY693; 2017-12-10T23;12;10;23;236774375000,00
" ""0005705797"""; SZY693; 2017-12-11T01;12;11;01;236798250000,00
" ""0005705797"""; SZY693; 2017-12-11T01;12;11;01;236787375000,00
" ""0005705797"""; SZY693; 2017-12-11T01;12;11;01;236781125000,00
" ""0005705797"""; SZY693; 2017-12-11T01;12;11;01;236775000000,00
" ""0005705797"""; SZY693; 2017-12-11T02;12;11;02;236840875000,00
" ""0005705797"""; SZY693; 2017-12-11T02;12;11;02;236832125000,00
" ""0005705797"""; SZY693; 2017-12-11T02;12;11;02;236832125000,00
" ""0005705797"""; SZY693; 2017-12-11T02;12;11;02;236819750000,00
" ""0005705797"""; SZY693; 2017-12-11T02;12;11;02;236808375000,00
" ""0005705797"""; SZY693; 2017-12-11T02;12;11;02;236798250000,00
" ""0005705797"""; SZY693; 2017-12-11T03;12;11;03;236875375000,00
" ""0005705797"""; SZY693; 2017-12-11T03;12;11;03;236875375000,00
" ""0005705797"""; SZY693; 2017-12-11T03;12;11;03;236873000000,00
" ""0005705797"""; SZY693; 2017-12-11T03;12;11;03;236861750000,00
" ""0005705797"""; SZY693; 2017-12-11T03;12;11;03;236861750000,00
" ""0005705797"""; SZY693; 2017-12-11T03;12;11;03;236855875000,00
" ""0005705797"""; SZY693; 2017-12-11T03;12;11;03;236855875000,00
" ""0005705797"""; SZY693; 2017-12-11T03;12;11;03;236849000000,00
" ""0005705797"""; SZY693; 2017-12-11T03;12;11;03;236849000000,00
" ""0005705797"""; SZY693; 2017-12-11T04;12;11;04;236901250000,00
" ""0005705797"""; SZY693; 2017-12-11T04;12;11;04;236890750000,00
" ""0005705797"""; SZY693; 2017-12-11T04;12;11;04;236883000000,00
" ""0005705797"""; SZY693; 2017-12-11T04;12;11;04;236876000000,00
" ""0005705797"""; SZY693; 2017-12-11T04;12;11;04;236876000000,00
" ""0005705797"""; SZY693; 2017-12-11T04;12;11;04;236875750000,00
" ""0005705797"""; SZY693; 2017-12-11T04;12;11;04;236875750000,00
" ""0005705797"""; SZY693; 2017-12-11T05;12;11;05;236967125000,00
" ""0005705797"""; SZY693; 2017-12-11T05;12;11;05;236964750000,00
" ""0005705797"""; SZY693; 2017-12-11T05;12;11;05;236954125000,00
" ""0005705797"""; SZY693; 2017-12-11T05;12;11;05;236940250000,00
" ""0005705797"""; SZY693; 2017-12-11T05;12;11;05;236927500000,00
" ""0005705797"""; SZY693; 2017-12-11T10;12;11;10;236967125000,00
" ""0005705797"""; SZY693; 2017-12-11T11;12;11;11;236988375000,00
" ""0005705797"""; SZY693; 2017-12-11T11;12;11;11;236988375000,00
" ""0005705797"""; SZY693; 2017-12-11T11;12;11;11;236982000000,00
" ""0005705797"""; SZY693; 2017-12-11T12;12;11;12;237004750000,00
" ""0005705797"""; SZY693; 2017-12-11T12;12;11;12;237004500000,00
" ""0005705797"""; SZY693; 2017-12-11T12;12;11;12;237004125000,00
" ""0005705797"""; SZY693; 2017-12-11T12;12;11;12;236994875000,00
" ""0005705797"""; SZY693; 2017-12-11T13;12;11;13;237055375000,00
" ""0005705797"""; SZY693; 2017-12-11T13;12;11;13;237050125000,00
" ""0005705797"""; SZY693; 2017-12-11T13;12;11;13;237026125000,00
" ""0005705797"""; SZY693; 2017-12-11T13;12;11;13;237015250000,00
" ""0005705797"""; SZY693; 2017-12-11T14;12;11;14;237055500000,00
" ""0005705797"""; SZY693; 2017-12-11T17;12;11;17;237055500000,00
" ""0005705797"""; SZY693; 2017-12-11T18;12;11;18;237067500000,00
" ""0005705797"""; SZY693; 2017-12-11T18;12;11;18;237067375000,00
" ""0005705797"""; SZY693; 2017-12-11T18;12;11;18;237067125000,00
" ""0005705797"""; SZY693; 2017-12-11T18;12;11;18;237067000000,00
" ""0005705797"""; SZY693; 2017-12-11T18;12;11;18;237067000000,00
" ""0005705797"""; SZY693; 2017-12-11T18;12;11;18;237066875000,00
" ""0005705797"""; SZY693; 2017-12-11T18;12;11;18;237066250000,00
" ""0005705797"""; SZY693; 2017-12-11T19;12;11;19;237078750000,00
" ""0005705797"""; SZY693; 2017-12-11T20;12;11;20;237078750000,00
" ""0005705797"""; SZY693; 2017-12-11T21;12;11;21;237095125000,00
" ""0005705797"""; SZY693; 2017-12-11T21;12;11;21;237080500000,00
" ""0005705797"""; SZY693; 2017-12-11T21;12;11;21;237080500000,00
" ""0005705797"""; SZY693; 2017-12-11T22;12;11;22;237130500000,00
" ""0005705797"""; SZY693; 2017-12-11T22;12;11;22;237130500000,00
" ""0005705797"""; SZY693; 2017-12-11T22;12;11;22;237128250000,00
" ""0005705797"""; SZY693; 2017-12-11T22;12;11;22;237121250000,00
" ""0005705797"""; SZY693; 2017-12-11T22;12;11;22;237117875000,00
" ""0005705797"""; SZY693; 2017-12-11T23;12;11;23;237151125000,00
" ""0005705797"""; SZY693; 2017-12-11T23;12;11;23;237145625000,00
" ""0005705797"""; SZY693; 2017-12-11T23;12;11;23;237140750000,00
" ""0005705797"""; SZY693; 2017-12-12T00;12;12;00;237165375000,00
" ""0005705797"""; SZY693; 2017-12-12T00;12;12;00;237160000000,00
" ""0005705797"""; SZY693; 2017-12-12T01;12;12;01;237197750000,00
" ""0005705797"""; SZY693; 2017-12-12T01;12;12;01;237192000000,00
" ""0005705797"""; SZY693; 2017-12-12T01;12;12;01;237179625000,00
" ""0005705797"""; SZY693; 2017-12-12T01;12;12;01;237165375000,00
" ""0005705797"""; SZY693; 2017-12-12T02;12;12;02;237244125000,00
" ""0005705797"""; SZY693; 2017-12-12T02;12;12;02;237237250000,00
" ""0005705797"""; SZY693; 2017-12-12T02;12;12;02;237226500000,00
" ""0005705797"""; SZY693; 2017-12-12T02;12;12;02;237208000000,00
" ""0005705797"""; SZY693; 2017-12-12T03;12;12;03;237268625000,00
" ""0005705797"""; SZY693; 2017-12-12T03;12;12;03;237268625000,00
" ""0005705797"""; SZY693; 2017-12-12T03;12;12;03;237262375000,00
" ""0005705797"""; SZY693; 2017-12-12T03;12;12;03;237262375000,00
" ""0005705797"""; SZY693; 2017-12-12T03;12;12;03;237253500000,00
" ""0005705797"""; SZY693; 2017-12-12T03;12;12;03;237248750000,00
" ""0005705797"""; SZY693; 2017-12-12T04;12;12;04;237276625000,00
" ""0005705797"""; SZY693; 2017-12-12T04;12;12;04;237269125000,00
" ""0005705797"""; SZY693; 2017-12-12T04;12;12;04;237269125000,00
" ""0005705797"""; SZY693; 2017-12-12T05;12;12;05;237332375000,00
" ""0005705797"""; SZY693; 2017-12-12T05;12;12;05;237320875000,00
" ""0005705797"""; SZY693; 2017-12-12T05;12;12;05;237308375000,00
" ""0005705797"""; SZY693; 2017-12-12T05;12;12;05;237295750000,00
" ""0005705797"""; SZY693; 2017-12-12T05;12;12;05;237285500000,00
" ""0005705797"""; SZY693; 2017-12-12T05;12;12;05;237285500000,00
" ""0005705797"""; SZY693; 2017-12-12T07;12;12;07;237365250000,00
" ""0005705797"""; SZY693; 2017-12-12T11;12;12;11;237365250000,00
" ""0005705797"""; SZY693; 2017-12-12T12;12;12;12;237386750000,00
" ""0005705797"""; SZY693; 2017-12-12T12;12;12;12;237386000000,00
" ""0005705797"""; SZY693; 2017-12-12T12;12;12;12;237374000000,00
" ""0005705797"""; SZY693; 2017-12-12T12;12;12;12;237374000000,00
" ""0005705797"""; SZY693; 2017-12-12T13;12;12;13;237440000000,00
" ""0005705797"""; SZY693; 2017-12-12T13;12;12;13;237440000000,00
" ""0005705797"""; SZY693; 2017-12-12T13;12;12;13;237413750000,00
" ""0005705797"""; SZY693; 2017-12-12T13;12;12;13;237403125000,00
" ""0005705797"""; SZY693; 2017-12-12T13;12;12;13;237395375000,00
" ""0005705797"""; SZY693; 2017-12-12T14;12;12;14;237452625000,00
" ""0005705797"""; SZY693; 2017-12-12T14;12;12;14;237452500000,00
" ""0005705797"""; SZY693; 2017-12-12T15;12;12;15;237454125000,00
" ""0005705797"""; SZY693; 2017-12-12T15;12;12;15;237454125000,00
" ""0005705797"""; SZY693; 2017-12-12T15;12;12;15;237454000000,00
" ""0005705797"""; SZY693; 2017-12-12T15;12;12;15;237454000000,00
" ""0005705797"""; SZY693; 2017-12-12T15;12;12;15;237453875000,00
" ""0005705797"""; SZY693; 2017-12-12T16;12;12;16;237455625000,00
" ""0005705797"""; SZY693; 2017-12-12T16;12;12;16;237454125000,00
" ""0005705797"""; SZY693; 2017-12-12T16;12;12;16;237454125000,00
" ""0005705797"""; SZY693; 2017-12-12T22;12;12;22;237467125000,00
" ""0005705797"""; SZY693; 2017-12-12T22;12;12;22;237464875000,00
" ""0005705797"""; SZY693; 2017-12-12T22;12;12;22;237455750000,00
" ""0005705797"""; SZY693; 2017-12-12T23;12;12;23;237467625000,00
" ""0005705797"""; SZY693; 2017-12-12T23;12;12;23;237467500000,00
" ""0005705797"""; SZY693; 2017-12-13T00;12;13;00;237468625000,00
" ""0005705797"""; SZY693; 2017-12-13T00;12;13;00;237468625000,00
" ""0005705797"""; SZY693; 2017-12-13T00;12;13;00;237468500000,00
" ""0005705797"""; SZY693; 2017-12-13T00;12;13;00;237467750000,00
" ""0005705797"""; SZY693; 2017-12-13T00;12;13;00;237467750000,00
" ""0005705797"""; SZY693; 2017-12-13T00;12;13;00;237467625000,00
" ""0005705797"""; SZY693; 2017-12-13T01;12;13;01;237470000000,00
" ""0005705797"""; SZY693; 2017-12-13T01;12;13;01;237469625000,00
" ""0005705797"""; SZY693; 2017-12-13T01;12;13;01;237469375000,00
" ""0005705797"""; SZY693; 2017-12-13T02;12;13;02;237471250000,00
" ""0005705797"""; SZY693; 2017-12-13T02;12;13;02;237471125000,00
" ""0005705797"""; SZY693; 2017-12-13T02;12;13;02;237470625000,00
" ""0005705797"""; SZY693; 2017-12-13T02;12;13;02;237470625000,00
" ""0005705797"""; SZY693; 2017-12-13T02;12;13;02;237470125000,00
" ""0005705797"""; SZY693; 2017-12-13T02;12;13;02;237470000000,00
" ""0005705797"""; SZY693; 2017-12-13T03;12;13;03;237479875000,00
" ""0005705797"""; SZY693; 2017-12-13T03;12;13;03;237479500000,00
" ""0005705797"""; SZY693; 2017-12-13T14;12;13;14;237480125000,00
" ""0005705797"""; SZY693; 2017-12-13T14;12;13;14;237479875000,00
" ""0005705797"""; SZY693; 2017-12-13T15;12;13;15;237482750000,00
" ""0005705797"""; SZY693; 2017-12-13T15;12;13;15;237482250000,00
" ""0005705797"""; SZY693; 2017-12-13T15;12;13;15;237480125000,00
" ""0005705797"""; SZY693; 2017-12-13T16;12;13;16;237524125000,00
" ""0005705797"""; SZY693; 2017-12-13T16;12;13;16;237517375000,00
" ""0005705797"""; SZY693; 2017-12-13T16;12;13;16;237505000000,00
" ""0005705797"""; SZY693; 2017-12-13T16;12;13;16;237494125000,00
" ""0005705797"""; SZY693; 2017-12-13T16;12;13;16;237486500000,00
" ""0005705797"""; SZY693; 2017-12-13T16;12;13;16;237486500000,00
" ""0005705797"""; SZY693; 2017-12-13T17;12;13;17;237532500000,00
" ""0005705797"""; SZY693; 2017-12-13T17;12;13;17;237528125000,00
" ""0005705797"""; SZY693; 2017-12-13T17;12;13;17;237527500000,00
" ""0005705797"""; SZY693; 2017-12-13T18;12;13;18;237551000000,00
" ""0005705797"""; SZY693; 2017-12-13T18;12;13;18;237551000000,00
" ""0005705797"""; SZY693; 2017-12-13T18;12;13;18;237549250000,00
" ""0005705797"""; SZY693; 2017-12-13T18;12;13;18;237544250000,00
" ""0005705797"""; SZY693; 2017-12-13T18;12;13;18;237539250000,00
" ""0005705797"""; SZY693; 2017-12-13T19;12;13;19;237587750000,00
" ""0005705797"""; SZY693; 2017-12-13T19;12;13;19;237580250000,00
" ""0005705797"""; SZY693; 2017-12-13T19;12;13;19;237575250000,00
" ""0005705797"""; SZY693; 2017-12-13T20;12;13;20;237646000000,00
" ""0005705797"""; SZY693; 2017-12-13T20;12;13;20;237636500000,00
" ""0005705797"""; SZY693; 2017-12-13T20;12;13;20;237622000000,00
" ""0005705797"""; SZY693; 2017-12-13T20;12;13;20;237610875000,00
" ""0005705797"""; SZY693; 2017-12-13T20;12;13;20;237598250000,00
" ""0005705797"""; SZY693; 2017-12-14T20;12;14;20;237646250000,00
" ""0005705797"""; SZY693; 2017-12-14T20;12;14;20;237646250000,00
" ""0005705797"""; SZY693; 2017-12-14T21;12;14;21;237646250000,00
" ""0005705797"""; SZY693; 2017-12-14T21;12;14;21;237646250000,00
" ""0005705797"""; SZY693; 2017-12-15T00;12;15;00;237646250000,00
" ""0005705797"""; SZY693; 2017-12-15T00;12;15;00;237646250000,00
" ""0005705797"""; SZY693; 2017-12-15T00;12;15;00;237646250000,00
" ""0005705797"""; SZY693; 2017-12-15T00;12;15;00;237646250000,00
" ""0005705797"""; SZY693; 2017-12-15T03;12;15;03;237646250000,00
" ""0005705797"""; SZY693; 2017-12-15T04;12;15;04;237646500000,00
" ""0005705797"""; SZY693; 2017-12-15T04;12;15;04;237646500000,00
" ""0005705797"""; SZY693; 2017-12-15T04;12;15;04;237646375000,00
" ""0005705797"""; SZY693; 2017-12-15T04;12;15;04;237646250000,00
" ""0005705797"""; SZY693; 2017-12-15T05;12;15;05;237646750000,00
" ""0005705797"""; SZY693; 2017-12-15T05;12;15;05;237646625000,00
" ""0005705797"""; SZY693; 2017-12-15T06;12;15;06;237646750000,00
" ""0005705797"""; SZY693; 2017-12-15T07;12;15;07;237646750000,00
" ""0005705797"""; SZY693; 2017-12-15T09;12;15;09;237646750000,00
" ""0005705797"""; SZY693; 2017-12-15T09;12;15;09;237646750000,00
" ""0005705797"""; SZY693; 2017-12-15T09;12;15;09;237646750000,00
" ""0005705797"""; SZY693; 2017-12-15T09;12;15;09;237646750000,00
" ""0005705797"""; SZY693; 2017-12-15T10;12;15;10;237646875000,00
" ""0005705797"""; SZY693; 2017-12-15T10;12;15;10;237646875000,00
" ""0005705797"""; SZY693; 2017-12-15T10;12;15;10;237646750000,00
" ""0005705797"""; SZY693; 2017-12-15T10;12;15;10;237646750000,00
" ""0005705797"""; SZY693; 2017-12-15T11;12;15;11;237653000000,00
" ""0005705797"""; SZY693; 2017-12-15T11;12;15;11;237647000000,00
" ""0005705797"""; SZY693; 2017-12-15T11;12;15;11;237646875000,00
" ""0005705797"""; SZY693; 2017-12-15T11;12;15;11;237646875000,00
" ""0005705797"""; SZY693; 2017-12-15T12;12;15;12;237656125000,00
" ""0005705797"""; SZY693; 2017-12-15T12;12;15;12;237656000000,00
" ""0005705797"""; SZY693; 2017-12-15T12;12;15;12;237655875000,00
" ""0005705797"""; SZY693; 2017-12-15T14;12;15;14;237656125000,00
" ""0005705797"""; SZY693; 2017-12-15T15;12;15;15;237668000000,00
" ""0005705797"""; SZY693; 2017-12-15T15;12;15;15;237667875000,00
" ""0005705797"""; SZY693; 2017-12-15T15;12;15;15;237667750000,00
" ""0005705797"""; SZY693; 2017-12-15T20;12;15;20;237668000000,00
" ""0005705797"""; SZY693; 2017-12-15T20;12;15;20;237668000000,00
" ""0005705797"""; SZY693; 2017-12-15T20;12;15;20;237668000000,00
" ""0005705797"""; SZY693; 2017-12-15T21;12;15;21;237714500000,00
" ""0005705797"""; SZY693; 2017-12-15T21;12;15;21;237701250000,00
" ""0005705797"""; SZY693; 2017-12-15T21;12;15;21;237701250000,00
" ""0005705797"""; SZY693; 2017-12-15T21;12;15;21;237689625000,00
" ""0005705797"""; SZY693; 2017-12-15T21;12;15;21;237678875000,00
" ""0005705797"""; SZY693; 2017-12-15T22;12;15;22;237728625000,00
" ""0005705797"""; SZY693; 2017-12-15T22;12;15;22;237725875000,00
" ""0005705797"""; SZY693; 2017-12-15T23;12;15;23;237750000000,00
" ""0005705797"""; SZY693; 2017-12-15T23;12;15;23;237738125000,00
" ""0005705797"""; SZY693; 2017-12-15T23;12;15;23;237728750000,00
" ""0005705797"""; SZY693; 2017-12-16T04;12;16;04;237750125000,00
" ""0005705797"""; SZY693; 2017-12-16T11;12;16;11;237750500000,00
" ""0005705797"""; SZY693; 2017-12-16T11;12;16;11;237750125000,00
" ""0005705797"""; SZY693; 2017-12-16T12;12;16;12;237781625000,00
" ""0005705797"""; SZY693; 2017-12-16T12;12;16;12;237766375000,00
" ""0005705797"""; SZY693; 2017-12-16T12;12;16;12;237758250000,00
" ""0005705797"""; SZY693; 2017-12-16T14;12;16;14;237806375000,00
" ""0005705797"""; SZY693; 2017-12-16T14;12;16;14;237793125000,00
" ""0005705797"""; SZY693; 2017-12-16T14;12;16;14;237781750000,00
" ""0005705797"""; SZY693; 2017-12-16T15;12;16;15;237817500000,00
" ""0005705797"""; SZY693; 2017-12-16T15;12;16;15;237816750000,00
" ""0005705797"""; SZY693; 2017-12-16T15;12;16;15;237816750000,00
" ""0005705797"""; SZY693; 2017-12-16T20;12;16;20;237823875000,00
" ""0005705797"""; SZY693; 2017-12-16T20;12;16;20;237817500000,00
" ""0005705797"""; SZY693; 2017-12-16T20;12;16;20;237817500000,00
" ""0005705797"""; SZY693; 2017-12-16T20;12;16;20;237817500000,00
" ""0005705797"""; SZY693; 2017-12-16T21;12;16;21;237829000000,00
" ""0005705797"""; SZY693; 2017-12-16T21;12;16;21;237829000000,00
" ""0005705797"""; SZY693; 2017-12-16T21;12;16;21;237828375000,00
" ""0005705797"""; SZY693; 2017-12-16T21;12;16;21;237828250000,00
" ""0005705797"""; SZY693; 2017-12-16T21;12;16;21;237828125000,00
" ""0005705797"""; SZY693; 2017-12-16T22;12;16;22;237835250000,00
" ""0005705797"""; SZY693; 2017-12-16T22;12;16;22;237830125000,00
" ""0005705797"""; SZY693; 2017-12-16T22;12;16;22;237830000000,00
" ""0005705797"""; SZY693; 2017-12-16T22;12;16;22;237829750000,00
" ""0005705797"""; SZY693; 2017-12-16T22;12;16;22;237829750000,00
" ""0005705797"""; SZY693; 2017-12-16T23;12;16;23;237847375000,00
" ""0005705797"""; SZY693; 2017-12-16T23;12;16;23;237842875000,00
" ""0005705797"""; SZY693; 2017-12-16T23;12;16;23;237842875000,00
" ""0005705797"""; SZY693; 2017-12-16T23;12;16;23;237841250000,00
" ""0005705797"""; SZY693; 2017-12-16T23;12;16;23;237841125000,00
" ""0005705797"""; SZY693; 2017-12-16T23;12;16;23;237841125000,00
" ""0005705797"""; SZY693; 2017-12-17T00;12;17;00;237884875000,00
" ""0005705797"""; SZY693; 2017-12-17T00;12;17;00;237879125000,00
" ""0005705797"""; SZY693; 2017-12-17T00;12;17;00;237856000000,00
" ""0005705797"""; SZY693; 2017-12-17T01;12;17;01;237896250000,00
" ""0005705797"""; SZY693; 2017-12-17T01;12;17;01;237896250000,00
" ""0005705797"""; SZY693; 2017-12-17T01;12;17;01;237890250000,00
" ""0005705797"""; SZY693; 2017-12-17T01;12;17;01;237886250000,00
" ""0005705797"""; SZY693; 2017-12-17T01;12;17;01;237886125000,00
" ""0005705797"""; SZY693; 2017-12-17T02;12;17;02;237906125000,00
" ""0005705797"""; SZY693; 2017-12-17T02;12;17;02;237906000000,00
" ""0005705797"""; SZY693; 2017-12-17T02;12;17;02;237905000000,00
" ""0005705797"""; SZY693; 2017-12-17T02;12;17;02;237900625000,00
" ""0005705797"""; SZY693; 2017-12-17T03;12;17;03;237920500000,00
" ""0005705797"""; SZY693; 2017-12-17T03;12;17;03;237920500000,00
" ""0005705797"""; SZY693; 2017-12-17T03;12;17;03;237909625000,00
" ""0005705797"""; SZY693; 2017-12-17T03;12;17;03;237909625000,00
" ""0005705797"""; SZY693; 2017-12-17T05;12;17;05;237928125000,00
" ""0005705797"""; SZY693; 2017-12-17T13;12;17;13;237937000000,00
" ""0005705797"""; SZY693; 2017-12-17T13;12;17;13;237930375000,00
" ""0005705797"""; SZY693; 2017-12-17T13;12;17;13;237928125000,00
" ""0005705797"""; SZY693; 2017-12-17T14;12;17;14;237969750000,00
" ""0005705797"""; SZY693; 2017-12-17T14;12;17;14;237961000000,00
" ""0005705797"""; SZY693; 2017-12-17T14;12;17;14;237961000000,00
" ""0005705797"""; SZY693; 2017-12-17T14;12;17;14;237960625000,00
" ""0005705797"""; SZY693; 2017-12-17T14;12;17;14;237957125000,00
" ""0005705797"""; SZY693; 2017-12-17T15;12;17;15;238009625000,00
" ""0005705797"""; SZY693; 2017-12-17T15;12;17;15;237986750000,00
" ""0005705797"""; SZY693; 2017-12-17T15;12;17;15;237977250000,00
" ""0005705797"""; SZY693; 2017-12-17T16;12;17;16;238027875000,00
" ""0005705797"""; SZY693; 2017-12-17T16;12;17;16;238016500000,00
" ""0005705797"""; SZY693; 2017-12-17T17;12;17;17;238028375000,00
" ""0005705797"""; SZY693; 2017-12-18T11;12;18;11;238029250000,00
" ""0005705797"""; SZY693; 2017-12-18T11;12;18;11;238028875000,00
" ""0005705797"""; SZY693; 2017-12-18T11;12;18;11;238028375000,00
" ""0005705797"""; SZY693; 2017-12-18T12;12;18;12;238035625000,00
" ""0005705797"""; SZY693; 2017-12-18T12;12;18;12;238030750000,00
" ""0005705797"""; SZY693; 2017-12-18T12;12;18;12;238029750000,00
" ""0005705797"""; SZY693; 2017-12-18T12;12;18;12;238029625000,00
" ""0005705797"""; SZY693; 2017-12-18T12;12;18;12;238029625000,00
" ""0005705797"""; SZY693; 2017-12-18T13;12;18;13;238100000000,00
" ""0005705797"""; SZY693; 2017-12-18T13;12;18;13;238088625000,00
" ""0005705797"""; SZY693; 2017-12-18T13;12;18;13;238076125000,00
" ""0005705797"""; SZY693; 2017-12-18T14;12;18;14;238116375000,00
" ""0005705797"""; SZY693; 2017-12-18T14;12;18;14;238115375000,00
" ""0005705797"""; SZY693; 2017-12-18T14;12;18;14;238114375000,00
" ""0005705797"""; SZY693; 2017-12-18T15;12;18;15;238171750000,00
" ""0005705797"""; SZY693; 2017-12-18T15;12;18;15;238161250000,00
" ""0005705797"""; SZY693; 2017-12-18T15;12;18;15;238150500000,00
" ""0005705797"""; SZY693; 2017-12-18T15;12;18;15;238138625000,00
" ""0005705797"""; SZY693; 2017-12-18T16;12;18;16;238241125000,00
" ""0005705797"""; SZY693; 2017-12-18T16;12;18;16;238229500000,00
" ""0005705797"""; SZY693; 2017-12-18T16;12;18;16;238229500000,00
" ""0005705797"""; SZY693; 2017-12-18T16;12;18;16;238215750000,00
" ""0005705797"""; SZY693; 2017-12-18T16;12;18;16;238204750000,00
" ""0005705797"""; SZY693; 2017-12-18T17;12;18;17;238246000000,00
" ""0005705797"""; SZY693; 2017-12-18T20;12;18;20;238255500000,00
" ""0005705797"""; SZY693; 2017-12-18T20;12;18;20;238246000000,00
" ""0005705797"""; SZY693; 2017-12-18T21;12;18;21;238257375000,00
" ""0005705797"""; SZY693; 2017-12-18T21;12;18;21;238257125000,00
" ""0005705797"""; SZY693; 2017-12-18T21;12;18;21;238257125000,00
" ""0005705797"""; SZY693; 2017-12-18T21;12;18;21;238257000000,00
" ""0005705797"""; SZY693; 2017-12-18T21;12;18;21;238257000000,00
" ""0005705797"""; SZY693; 2017-12-18T21;12;18;21;238256750000,00
" ""0005705797"""; SZY693; 2017-12-18T22;12;18;22;238257500000,00
" ""0005705797"""; SZY693; 2017-12-18T22;12;18;22;238257500000,00
" ""0005705797"""; SZY693; 2017-12-18T23;12;18;23;238268375000,00
" ""0005705797"""; SZY693; 2017-12-18T23;12;18;23;238268375000,00
" ""0005705797"""; SZY693; 2017-12-18T23;12;18;23;238267750000,00
" ""0005705797"""; SZY693; 2017-12-18T23;12;18;23;238266375000,00
" ""0005705797"""; SZY693; 2017-12-18T23;12;18;23;238260500000,00
" ""0005705797"""; SZY693; 2017-12-18T23;12;18;23;238260500000,00
" ""0005705797"""; SZY693; 2017-12-19T00;12;19;00;238300625000,00
" ""0005705797"""; SZY693; 2017-12-19T00;12;19;00;238288875000,00
" ""0005705797"""; SZY693; 2017-12-19T00;12;19;00;238269000000,00
