"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost"
"PigTail Frozen Corn","Tip Top Savings","Food","1","Daily Paper Radio","1","3","7959"
"PigTail Frozen Corn","Two Day Sale","Food","1","Daily Paper Radio","1","4","14053"
"PigTail Frozen Corn","Weekend Markdown","Food","1","Sunday Paper","1","2","11047"
"PigTail Frozen Mushroom Pizza","No Promotion","Food","1","No Media","0","0","0"
"PigTail Frozen Mushroom Pizza","Big Time Discounts","Food","1","Daily Paper Radio","1","3","11151"
"PigTail Frozen Mushroom Pizza","Big Time Savings","Food","1","In-Store Coupon","1","3","13580"
"PigTail Frozen Mushroom Pizza","Bye Bye Baby","Food","1","Sunday Paper","1","1","13818"
"PigTail Frozen Mushroom Pizza","Coupon Spectacular","Food","1","In-Store Coupon","1","3","12583"
"PigTail Frozen Mushroom Pizza","Coupon Spectacular","Food","1","TV","1","2","5147"
"PigTail Frozen Mushroom Pizza","Dimes Off","Food","1","Daily Paper Radio","1","4","13158"
"PigTail Frozen Mushroom Pizza","Dollar Cutters","Food","1","Sunday Paper Radio TV","1","2","13550"
"PigTail Frozen Mushroom Pizza","Free For All","Food","1","Daily Paper","1","3","5206"
"PigTail Frozen Mushroom Pizza","Go For It","Food","1","Bulk Mail","1","2","8707"
"PigTail Frozen Mushroom Pizza","Green Light Days","Food","1","Cash Register Handout","1","3","13919"
"PigTail Frozen Mushroom Pizza","High Roller Savings","Food","1","TV","1","3","7261"
"PigTail Frozen Mushroom Pizza","Money Savers","Food","1","Sunday Paper","1","1","10720"
"PigTail Frozen Mushroom Pizza","One Day Sale","Food","1","Bulk Mail","1","3","5094"
"PigTail Frozen Mushroom Pizza","Pick Your Savings","Food","1","Radio","1","2","14717"
"PigTail Frozen Mushroom Pizza","Price Destroyers","Food","1","Bulk Mail","1","4","9618"
"PigTail Frozen Mushroom Pizza","Price Slashers","Food","1","Sunday Paper Radio TV","1","3","5411"
"PigTail Frozen Mushroom Pizza","Price Smashers","Food","1","Daily Paper Radio","1","1","10802"
"PigTail Frozen Mushroom Pizza","Price Winners","Food","1","Product Attachment","1","3","8679"
"PigTail Frozen Mushroom Pizza","Price Winners","Food","1","Sunday Paper Radio TV","1","4","14718"
"PigTail Frozen Mushroom Pizza","Sale Winners","Food","1","In-Store Coupon","1","1","9938"
"PigTail Frozen Mushroom Pizza","Sales Days","Food","1","Bulk Mail","1","3","11674"
"PigTail Frozen Mushroom Pizza","Save-It Sale","Food","1","Bulk Mail","1","2","5902"
"PigTail Frozen Mushroom Pizza","Save-It Sale","Food","1","Daily Paper","1","4","8179"
"PigTail Frozen Mushroom Pizza","Shelf Emptiers","Food","1","Daily Paper Radio","1","3","14782"
"PigTail Frozen Mushroom Pizza","Super Duper Savers","Food","1","Sunday Paper","1","3","6965"
"PigTail Frozen Mushroom Pizza","Two Day Sale","Food","1","Radio","1","3","8227.5"
"PigTail Frozen Mushroom Pizza","Two for One","Food","1","Daily Paper","1","3","6897"
"PigTail Frozen Mushroom Pizza","Two for One","Food","1","Daily Paper Radio TV","1","3","5752"
"PigTail Frozen Mushroom Pizza","Unbeatable Price Savers","Food","1","Daily Paper","1","3","10673"
"PigTail Frozen Mushroom Pizza","Weekend Markdown","Food","1","Daily Paper Radio","1","3","6963"
"PigTail Frozen Pancakes","No Promotion","Food","0","No Media","0","0","0"
"PigTail Frozen Pancakes","Bag Stuffers","Food","0","Daily Paper Radio","1","4","12662"
"PigTail Frozen Pancakes","Big Promo","Food","0","Sunday Paper Radio","1","3","11056"
"PigTail Frozen Pancakes","Big Time Savings","Food","0","Daily Paper Radio","1","3","12938"
"PigTail Frozen Pancakes","Coupon Spectacular","Food","0","Daily Paper","1","3","9058"
"PigTail Frozen Pancakes","Double Down Sale","Food","0","Radio","1","3","5321"
"PigTail Frozen Pancakes","Double Down Sale","Food","0","TV","1","3","9574"
"PigTail Frozen Pancakes","Green Light Days","Food","0","Sunday Paper","1","3","9257"
"PigTail Frozen Pancakes","High Roller Savings","Food","0","TV","1","3","7261"
"PigTail Frozen Pancakes","I Cant Believe It Sale","Food","0","Daily Paper Radio TV","1","1","10247"
"PigTail Frozen Pancakes","Money Savers","Food","0","Sunday Paper","1","1","10720"
"PigTail Frozen Pancakes","Price Cutters","Food","0","Cash Register Handout","1","4","12277"
"PigTail Frozen Pancakes","Price Destroyers","Food","0","Bulk Mail","1","4","9618"
"PigTail Frozen Pancakes","Price Destroyers","Food","0","Daily Paper Radio","1","2","6226"
"PigTail Frozen Pancakes","Price Smashers","Food","0","Street Handout","1","4","9545"
"PigTail Frozen Pancakes","Price Winners","Food","0","Radio","1","3","9158"
"PigTail Frozen Pancakes","Sale Winners","Food","0","In-Store Coupon","1","2","14862"
"PigTail Frozen Pancakes","Sale Winners","Food","0","Product Attachment","1","2","13770"
"PigTail Frozen Pancakes","Sales Days","Food","0","Daily Paper Radio TV","1","3","11640"
"PigTail Frozen Pancakes","Savings Galore","Food","0","Sunday Paper Radio","1","3","13657"
"PigTail Frozen Pancakes","Super Duper Savers","Food","0","Sunday Paper","1","3","6965"
"PigTail Frozen Pancakes","Weekend Markdown","Food","0","Street Handout","1","1","11740"
"PigTail Frozen Peas","No Promotion","Food","1","No Media","0","0","0"
"PigTail Frozen Peas","Best Savings","Food","1","Cash Register Handout","1","2","11017"
"PigTail Frozen Peas","Big Time Discounts","Food","1","Daily Paper","1","4","9598"
"PigTail Frozen Peas","Big Time Discounts","Food","1","Daily Paper Radio TV","1","2","14641"
"PigTail Frozen Peas","Big Time Discounts","Food","1","In-Store Coupon","1","3","12114"
"PigTail Frozen Peas","Bye Bye Baby","Food","1","Daily Paper Radio TV","1","3","5816"
"PigTail Frozen Peas","Dollar Cutters","Food","1","Sunday Paper Radio","1","2","13674"
"PigTail Frozen Peas","Double Down Sale","Food","1","Radio","1","2","5079"
"PigTail Frozen Peas","Double Your Savings","Food","1","Street Handout","1","3","12216"
"PigTail Frozen Peas","Go For It","Food","1","Product Attachment","1","4","6637"
"PigTail Frozen Peas","Go For It","Food","1","Street Handout","1","4","9745"
"PigTail Frozen Peas","High Roller Savings","Food","1","Daily Paper Radio","1","1","8416"
"PigTail Frozen Peas","High Roller Savings","Food","1","TV","1","3","7261"
"PigTail Frozen Peas","One Day Sale","Food","1","Daily Paper Radio TV","1","3","8588"
"PigTail Frozen Peas","Price Destroyers","Food","1","Bulk Mail","1","4","9618"
"PigTail Frozen Peas","Price Destroyers","Food","1","Cash Register Handout","1","3","14862"
"PigTail Frozen Peas","Price Savers","Food","1","TV","1","2","7772"
"PigTail Frozen Peas","Price Smashers","Food","1","Daily Paper Radio","1","1","10802"
"PigTail Frozen Peas","Sale Winners","Food","1","In-Store Coupon","1","1","9938"
"PigTail Frozen Peas","Sales Days","Food","1","Product Attachment","1","3","14209"
"PigTail Frozen Peas","Saving Days","Food","1","Daily Paper Radio TV","1","4","9065"
"PigTail Frozen Peas","Savings Galore","Food","1","Sunday Paper Radio","1","3","13657"
"PigTail Frozen Peas","Shelf Clearing Days","Food","1","Bulk Mail","1","3","6954"
"PigTail Frozen Peas","Super Duper Savers","Food","1","Sunday Paper","1","3","6965"
"PigTail Frozen Peas","Super Savers","Food","1","Street Handout","1","4","14431"
"PigTail Frozen Peas","Three for One","Food","1","In-Store Coupon","1","4","12548"
"PigTail Frozen Peas","Two Day Sale","Food","1","Radio","1","3","7327"
"PigTail Frozen Peas","Two for One","Food","1","Cash Register Handout","1","3","6863"
"PigTail Frozen Pepperoni Pizza","No Promotion","Food","0","No Media","0","0","0"
"PigTail Frozen Pepperoni Pizza","Bag Stuffers","Food","0","Daily Paper Radio","1","4","12662"
"PigTail Frozen Pepperoni Pizza","Big Promo","Food","0","Sunday Paper Radio","1","3","11056"
"PigTail Frozen Pepperoni Pizza","Bye Bye Baby","Food","0","Sunday Paper","1","1","13818"
"PigTail Frozen Pepperoni Pizza","Dollar Cutters","Food","0","Daily Paper Radio","1","1","7066"
"PigTail Frozen Pepperoni Pizza","Dollar Cutters","Food","0","Street Handout","1","3","13146"
"PigTail Frozen Pepperoni Pizza","Dollar Cutters","Food","0","TV","1","3","6618"
"PigTail Frozen Pepperoni Pizza","Go For It","Food","0","Bulk Mail","1","2","8707"
"PigTail Frozen Pepperoni Pizza","Go For It","Food","0","Radio","1","2","10574"
"PigTail Frozen Pepperoni Pizza","I Cant Believe It Sale","Food","0","Product Attachment","1","4","6947"
"PigTail Frozen Pepperoni Pizza","Money Savers","Food","0","TV","1","3","6570"
"PigTail Frozen Pepperoni Pizza","Pick Your Savings","Food","0","In-Store Coupon","1","1","8351"
"PigTail Frozen Pepperoni Pizza","Price Savers","Food","0","TV","1","2","7772"
"PigTail Frozen Pepperoni Pizza","Price Winners","Food","0","Daily Paper Radio TV","1","4","8355"
"PigTail Frozen Pepperoni Pizza","Price Winners","Food","0","In-Store Coupon","1","4","9463"
"PigTail Frozen Pepperoni Pizza","Sales Days","Food","0","Bulk Mail","1","3","11674"
"PigTail Frozen Pepperoni Pizza","Sales Galore","Food","0","Daily Paper Radio TV","1","3","14541"
"PigTail Frozen Pepperoni Pizza","Save-It Sale","Food","0","Bulk Mail","1","2","5735"
"PigTail Frozen Pepperoni Pizza","Save-It Sale","Food","0","Daily Paper","1","4","8179"
"PigTail Frozen Pepperoni Pizza","Saving Days","Food","0","Street Handout","1","3","6731"
"PigTail Frozen Pepperoni Pizza","Shelf Clearing Days","Food","0","Sunday Paper","1","3","9881"
"PigTail Frozen Pepperoni Pizza","Shelf Clearing Days","Food","0","TV","1","4","5522"
"PigTail Frozen Pepperoni Pizza","Shelf Emptiers","Food","0","Daily Paper Radio","1","3","14782"
"PigTail Frozen Pepperoni Pizza","Three for One","Food","0","In-Store Coupon","1","4","12548"
"PigTail Frozen Pepperoni Pizza","Tip Top Savings","Food","0","Daily Paper Radio","1","3","7959"
"PigTail Frozen Pepperoni Pizza","Two Day Sale","Food","0","Product Attachment","1","4","7688"
"PigTail Frozen Pepperoni Pizza","Two Day Sale","Food","0","Sunday Paper Radio TV","1","3","9311"
"PigTail Frozen Pepperoni Pizza","Two for One","Food","0","Cash Register Handout","1","3","6863"
"PigTail Frozen Pepperoni Pizza","Two for One","Food","0","Daily Paper","1","3","6897"
"PigTail Frozen Pepperoni Pizza","Wallet Savers","Food","0","Daily Paper Radio TV","1","3","5313"
"PigTail Frozen Pepperoni Pizza","Weekend Markdown","Food","0","Daily Paper","1","3","14057"
"PigTail Frozen Pepperoni Pizza","Weekend Markdown","Food","0","Street Handout","1","1","11740"
"PigTail Frozen Sausage Pizza","No Promotion","Food","0","No Media","0","0","0"
"PigTail Frozen Sausage Pizza","Bag Stuffers","Food","0","Daily Paper Radio","1","4","12662"
"PigTail Frozen Sausage Pizza","Big Promo","Food","0","Sunday Paper Radio TV","1","3","11704"
"PigTail Frozen Sausage Pizza","Big Time Savings","Food","0","Radio","1","3","5345"
"PigTail Frozen Sausage Pizza","Bye Bye Baby","Food","0","Radio","1","4","9058"
"PigTail Frozen Sausage Pizza","Dollar Cutters","Food","0","Radio","1","3","10441"
"PigTail Frozen Sausage Pizza","Dollar Cutters","Food","0","Sunday Paper Radio","1","2","13674"
"PigTail Frozen Sausage Pizza","Double Down Sale","Food","0","Radio","1","2","5079"
"PigTail Frozen Sausage Pizza","Free For All","Food","0","Radio","1","2","14887"
"PigTail Frozen Sausage Pizza","Go For It","Food","0","Bulk Mail","1","2","8707"
"PigTail Frozen Sausage Pizza","Go For It","Food","0","Daily Paper Radio","1","2","6701"
"PigTail Frozen Sausage Pizza","Go For It","Food","0","Street Handout","1","4","9745"
"PigTail Frozen Sausage Pizza","Green Light Days","Food","0","Sunday Paper","1","3","9257"
"PigTail Frozen Sausage Pizza","Green Light Special","Food","0","Sunday Paper Radio","1","3","14834"
"PigTail Frozen Sausage Pizza","Money Savers","Food","0","Sunday Paper Radio TV","1","2","8261"
"PigTail Frozen Sausage Pizza","Money Savers","Food","0","TV","1","3","6570"
"PigTail Frozen Sausage Pizza","Price Cutters","Food","0","Cash Register Handout","1","4","12277"
"PigTail Frozen Sausage Pizza","Price Destroyers","Food","0","Daily Paper Radio","1","2","6226"
"PigTail Frozen Sausage Pizza","Price Savers","Food","0","Daily Paper","1","4","8306"
"PigTail Frozen Sausage Pizza","Price Savers","Food","0","Sunday Paper Radio","1","2","8029"
"PigTail Frozen Sausage Pizza","Price Smashers","Food","0","Street Handout","1","4","9545"
"PigTail Frozen Sausage Pizza","Price Smashers","Food","0","Street Handout","1","3","9160"
"PigTail Frozen Sausage Pizza","Price Winners","Food","0","Product Attachment","1","2","12372"
"PigTail Frozen Sausage Pizza","Price Winners","Food","0","Sunday Paper Radio","1","1","12251"
"PigTail Frozen Sausage Pizza","Sale Winners","Food","0","In-Store Coupon","1","1","9938"
"PigTail Frozen Sausage Pizza","Save-It Sale","Food","0","Daily Paper","1","4","8179"
"PigTail Frozen Sausage Pizza","Save-It Sale","Food","0","Sunday Paper","1","2","13937"
"PigTail Frozen Sausage Pizza","Shelf Clearing Days","Food","0","Sunday Paper","1","3","9881"
"PigTail Frozen Sausage Pizza","Shelf Clearing Days","Food","0","TV","1","4","5522"
"PigTail Frozen Sausage Pizza","Super Duper Savers","Food","0","Daily Paper Radio","1","3","6087"
"PigTail Frozen Sausage Pizza","Super Duper Savers","Food","0","Street Handout","1","3","5100"
"PigTail Frozen Sausage Pizza","Super Duper Savers","Food","0","Sunday Paper Radio","1","3","8000"
"PigTail Frozen Sausage Pizza","Tip Top Savings","Food","0","Bulk Mail","1","3","10666"
"PigTail Frozen Sausage Pizza","Two Day Sale","Food","0","Radio","1","1","9479"
"PigTail Frozen Sausage Pizza","Two Day Sale","Food","0","Radio","1","3","9128"
"PigTail Frozen Sausage Pizza","Weekend Markdown","Food","0","Daily Paper","1","3","14057"
"PigTail Grape Popsicles","No Promotion","Food","0","No Media","0","0","0"
"PigTail Grape Popsicles","Best Savings","Food","0","Sunday Paper","1","3","10612"
"PigTail Grape Popsicles","Big Promo","Food","0","Radio","1","3","9852"
"PigTail Grape Popsicles","Big Time Discounts","Food","0","Daily Paper","1","4","9598"
"PigTail Grape Popsicles","Big Time Discounts","Food","0","In-Store Coupon","1","3","5940"
"PigTail Grape Popsicles","Dimes Off","Food","0","Radio","1","4","11525"
"PigTail Grape Popsicles","Dollar Cutters","Food","0","Bulk Mail","1","2","11926"
"PigTail Grape Popsicles","Double Down Sale","Food","0","Radio","1","3","5321"
"PigTail Grape Popsicles","Free For All","Food","0","Daily Paper","1","3","5206"
"PigTail Grape Popsicles","High Roller Savings","Food","0","Sunday Paper Radio TV","1","2","9555"
"PigTail Grape Popsicles","Money Savers","Food","0","Sunday Paper Radio TV","1","2","8261"
"PigTail Grape Popsicles","Money Savers","Food","0","TV","1","3","6570"
"PigTail Grape Popsicles","One Day Sale","Food","0","Daily Paper Radio TV","1","3","8588"
"PigTail Grape Popsicles","Price Destroyers","Food","0","Bulk Mail","1","4","9618"
"PigTail Grape Popsicles","Price Savers","Food","0","Daily Paper","1","4","8306"
"PigTail Grape Popsicles","Price Slashers","Food","0","Sunday Paper Radio TV","1","3","5411"
"PigTail Grape Popsicles","Price Winners","Food","0","Daily Paper","1","1","6897"
"PigTail Grape Popsicles","Price Winners","Food","0","Sunday Paper","1","3","11219"
"PigTail Grape Popsicles","Saving Days","Food","0","Daily Paper Radio TV","1","4","9065"
"PigTail Grape Popsicles","Saving Days","Food","0","Street Handout","1","3","6731"
"PigTail Grape Popsicles","Shelf Clearing Days","Food","0","Daily Paper Radio","1","2","7641"
"PigTail Grape Popsicles","Shelf Emptiers","Food","0","Daily Paper Radio","1","3","14782"
"PigTail Grape Popsicles","Super Duper Savers","Food","0","Cash Register Handout","1","1","13753"
"PigTail Grape Popsicles","Super Savers","Food","0","Daily Paper Radio","1","2","10161"
"PigTail Grape Popsicles","Two Day Sale","Food","0","Daily Paper Radio TV","1","4","9734"
"PigTail Grape Popsicles","Two Day Sale","Food","0","Radio","1","3","7327"
"PigTail Grape Popsicles","Two for One","Food","0","Daily Paper","1","3","6897"
"PigTail Grape Popsicles","Weekend Markdown","Food","0","Sunday Paper Radio TV","1","1","5323"
"PigTail Home Style French Fries","No Promotion","Food","0","No Media","0","0","0"
"PigTail Home Style French Fries","Bag Stuffers","Food","0","Daily Paper Radio","1","4","12662"
"PigTail Home Style French Fries","Big Time Discounts","Food","0","Daily Paper","1","4","9598"
"PigTail Home Style French Fries","Big Time Discounts","Food","0","In-Store Coupon","1","3","5940"
"PigTail Home Style French Fries","Bye Bye Baby","Food","0","Sunday Paper","1","1","13818"
"PigTail Home Style French Fries","Bye Bye Baby","Food","0","Sunday Paper","1","3","14139"
"PigTail Home Style French Fries","Dimes Off","Food","0","In-Store Coupon","1","2","9077"
"PigTail Home Style French Fries","Dimes Off","Food","0","Sunday Paper Radio","1","1","10528"
"PigTail Home Style French Fries","Dollar Cutters","Food","0","TV","1","3","6618"
"PigTail Home Style French Fries","Double Your Savings","Food","0","Street Handout","1","3","11472"
"PigTail Home Style French Fries","Free For All","Food","0","Radio","1","2","14887"
"PigTail Home Style French Fries","Go For It","Food","0","Sunday Paper Radio","1","2","7765"
"PigTail Home Style French Fries","One Day Sale","Food","0","Street Handout","1","2","14672"
"PigTail Home Style French Fries","Price Destroyers","Food","0","Bulk Mail","1","4","9618"
"PigTail Home Style French Fries","Price Savers","Food","0","TV","1","2","7772"
"PigTail Home Style French Fries","Price Slashers","Food","0","Street Handout","1","2","5297"
"PigTail Home Style French Fries","Price Winners","Food","0","Daily Paper","1","1","6897"
"PigTail Home Style French Fries","Price Winners","Food","0","Daily Paper Radio TV","1","4","8355"
"PigTail Home Style French Fries","Price Winners","Food","0","Radio","1","3","9158"
"PigTail Home Style French Fries","Sale Winners","Food","0","In-Store Coupon","1","2","14862"
"PigTail Home Style French Fries","Sales Galore","Food","0","Daily Paper Radio","1","2","6240"
"PigTail Home Style French Fries","Save-It Sale","Food","0","Radio","1","3","14438"
"PigTail Home Style French Fries","Savings Galore","Food","0","Product Attachment","1","3","10519"
"PigTail Home Style French Fries","Savings Galore","Food","0","Sunday Paper","1","1","13554"
"PigTail Home Style French Fries","Shelf Clearing Days","Food","0","Bulk Mail","1","3","6954"
"PigTail Home Style French Fries","Shelf Clearing Days","Food","0","Daily Paper Radio","1","2","7641"
"PigTail Home Style French Fries","Shelf Clearing Days","Food","0","Sunday Paper","1","3","10610"
"PigTail Home Style French Fries","Shelf Emptiers","Food","0","In-Store Coupon","1","1","8773"
"PigTail Home Style French Fries","Super Savers","Food","0","Street Handout","1","4","14454"
"PigTail Home Style French Fries","Super Savers","Food","0","Sunday Paper Radio TV","1","4","12456"
"PigTail Home Style French Fries","Two Day Sale","Food","0","Radio","1","3","9128"
"PigTail Home Style French Fries","Two for One","Food","0","Daily Paper Radio TV","1","3","5752"
"PigTail Home Style French Fries","Two for One","Food","0","Product Attachment","1","4","5983"
"PigTail Home Style French Fries","Weekend Markdown","Food","0","Daily Paper Radio","1","3","6963"
"PigTail Ice Cream","No Promotion","Food","0","No Media","0","0","0"
"PigTail Ice Cream","Big Promo","Food","0","Sunday Paper Radio","1","3","11056"
"PigTail Ice Cream","Big Time Discounts","Food","0","Daily Paper","1","4","9598"
"PigTail Ice Cream","Big Time Savings","Food","0","Radio","1","3","5345"
"PigTail Ice Cream","Bye Bye Baby","Food","0","Radio","1","4","9058"
"PigTail Ice Cream","Coupon Spectacular","Food","0","Sunday Paper","1","4","14531"
"PigTail Ice Cream","Double Down Sale","Food","0","Sunday Paper","1","1","11518"
"PigTail Ice Cream","Free For All","Food","0","Radio","1","2","14887"
"PigTail Ice Cream","Green Light Special","Food","0","Daily Paper Radio","1","3","14717"
"PigTail Ice Cream","High Roller Savings","Food","0","Daily Paper Radio","1","1","8416"
"PigTail Ice Cream","I Cant Believe It Sale","Food","0","TV","1","2","5277"
"PigTail Ice Cream","One Day Sale","Food","0","Daily Paper Radio TV","1","3","8588"
"PigTail Ice Cream","One Day Sale","Food","0","TV","1","3","6891"
"PigTail Ice Cream","Price Destroyers","Food","0","Cash Register Handout","1","3","14862"
"PigTail Ice Cream","Price Savers","Food","0","Daily Paper","1","4","8306"
"PigTail Ice Cream","Price Slashers","Food","0","Sunday Paper Radio TV","1","2","7701"
"PigTail Ice Cream","Price Winners","Food","0","Daily Paper","1","1","6897"
"PigTail Ice Cream","Price Winners","Food","0","Sunday Paper Radio TV","1","4","14718"
"PigTail Ice Cream","Sales Galore","Food","0","Daily Paper Radio TV","1","3","14541"
"PigTail Ice Cream","Save-It Sale","Food","0","Daily Paper","1","4","8179"
"PigTail Ice Cream","Save-It Sale","Food","0","Sunday Paper","1","2","13937"
"PigTail Ice Cream","Saving Days","Food","0","Daily Paper Radio TV","1","4","9065"
"PigTail Ice Cream","Saving Days","Food","0","Product Attachment","1","1","8326"
"PigTail Ice Cream","Shelf Clearing Days","Food","0","Sunday Paper Radio TV","1","3","10196"
"PigTail Ice Cream","Shelf Emptiers","Food","0","Daily Paper Radio","1","3","14782"
"PigTail Ice Cream","Shelf Emptiers","Food","0","In-Store Coupon","1","1","8773"
"PigTail Ice Cream","Two Day Sale","Food","0","Daily Paper Radio","1","3","14975"
"PigTail Ice Cream","Two for One","Food","0","Daily Paper","1","3","6897"
"PigTail Ice Cream Sandwich","No Promotion","Food","1","No Media","0","0","0"
"PigTail Ice Cream Sandwich","Best Savings","Food","1","Cash Register Handout","1","2","11017"
"PigTail Ice Cream Sandwich","Best Savings","Food","1","Radio","1","4","5329"
"PigTail Ice Cream Sandwich","Big Time Discounts","Food","1","In-Store Coupon","1","3","9027"
"PigTail Ice Cream Sandwich","Go For It","Food","1","Daily Paper Radio","1","2","6701"
"PigTail Ice Cream Sandwich","Money Savers","Food","1","Sunday Paper","1","1","10720"
"PigTail Ice Cream Sandwich","Pick Your Savings","Food","1","Radio","1","2","5649"
"PigTail Ice Cream Sandwich","Pick Your Savings","Food","1","Sunday Paper Radio TV","1","4","14138"
"PigTail Ice Cream Sandwich","Price Cutters","Food","1","Cash Register Handout","1","4","12277"
"PigTail Ice Cream Sandwich","Price Savers","Food","1","Sunday Paper Radio","1","4","5436"
"PigTail Ice Cream Sandwich","Price Slashers","Food","1","Sunday Paper Radio TV","1","3","5411"
"PigTail Ice Cream Sandwich","Price Winners","Food","1","Sunday Paper","1","3","11219"
"PigTail Ice Cream Sandwich","Save-It Sale","Food","1","In-Store Coupon","1","2","6763"
"PigTail Ice Cream Sandwich","Save-It Sale","Food","1","Sunday Paper","1","2","13937"
"PigTail Ice Cream Sandwich","Shelf Clearing Days","Food","1","Sunday Paper","1","3","9881"
"PigTail Ice Cream Sandwich","Super Duper Savers","Food","1","Sunday Paper Radio","1","3","8000"
"PigTail Ice Cream Sandwich","Super Savers","Food","1","Street Handout","1","4","14442.5"
"PigTail Ice Cream Sandwich","Tip Top Savings","Food","1","Bulk Mail","1","3","10666"
"PigTail Ice Cream Sandwich","Two Day Sale","Food","1","Radio","1","3","9128"
"PigTail Ice Cream Sandwich","Two Day Sale","Food","1","Sunday Paper Radio TV","1","3","9311"
"PigTail Ice Cream Sandwich","Weekend Markdown","Food","1","Daily Paper","1","3","14057"
"PigTail Ice Cream Sandwich","Weekend Markdown","Food","1","TV","1","2","8990"
"PigTail Ice Cream Sandwich","You Save Days","Food","1","In-Store Coupon","1","4","9525"
"PigTail Lemon Popsicles","No Promotion","Food","1","No Media","0","0","0"
"PigTail Lemon Popsicles","Big Time Discounts","Food","1","Daily Paper","1","4","9598"
"PigTail Lemon Popsicles","Big Time Discounts","Food","1","Daily Paper Radio TV","1","2","14641"
"PigTail Lemon Popsicles","Big Time Discounts","Food","1","In-Store Coupon","1","3","12114"
"PigTail Lemon Popsicles","Big Time Savings","Food","1","Radio","1","3","5345"
"PigTail Lemon Popsicles","Coupon Spectacular","Food","1","In-Store Coupon","1","3","12583"
"PigTail Lemon Popsicles","Dimes Off","Food","1","Sunday Paper Radio","1","1","10528"
"PigTail Lemon Popsicles","Dollar Cutters","Food","1","Street Handout","1","3","13146"
"PigTail Lemon Popsicles","Dollar Cutters","Food","1","Sunday Paper Radio","1","2","13674"
"PigTail Lemon Popsicles","Double Down Sale","Food","1","Radio","1","2","5079"
"PigTail Lemon Popsicles","One Day Sale","Food","1","Street Handout","1","2","13317"
"PigTail Lemon Popsicles","Price Cutters","Food","1","Cash Register Handout","1","4","12277"
"PigTail Lemon Popsicles","Price Destroyers","Food","1","Daily Paper Radio","1","2","6226"
"PigTail Lemon Popsicles","Sale Winners","Food","1","In-Store Coupon","1","1","9938"
"PigTail Lemon Popsicles","Sales Days","Food","1","Street Handout","1","2","14814"
"PigTail Lemon Popsicles","Sales Galore","Food","1","Daily Paper Radio","1","2","6240"
"PigTail Lemon Popsicles","Savings Galore","Food","1","Sunday Paper Radio","1","3","13657"
"PigTail Lemon Popsicles","Super Duper Savers","Food","1","Daily Paper Radio","1","3","8776"
"PigTail Lemon Popsicles","Super Duper Savers","Food","1","Street Handout","1","3","5100"
"PigTail Lemon Popsicles","Super Duper Savers","Food","1","Sunday Paper","1","3","6965"
"PigTail Lemon Popsicles","Super Savers","Food","1","Street Handout","1","4","14431"
"PigTail Lemon Popsicles","Super Savers","Food","1","TV","1","2","13755"
"PigTail Lemon Popsicles","Two for One","Food","1","Daily Paper Radio TV","1","3","5752"
"PigTail Lemon Popsicles","Weekend Markdown","Food","1","Daily Paper","1","3","14057"
"PigTail Lime Popsicles","No Promotion","Food","0","No Media","0","0","0"
"PigTail Lime Popsicles","Best Savings","Food","0","Radio","1","4","5329"
"PigTail Lime Popsicles","Big Time Discounts","Food","0","Daily Paper Radio","1","3","11151"
"PigTail Lime Popsicles","Big Time Savings","Food","0","Daily Paper Radio","1","3","12938"
"PigTail Lime Popsicles","Coupon Spectacular","Food","0","TV","1","2","5147"
"PigTail Lime Popsicles","Fantastic Discounts","Food","0","Radio","1","2","13746"
"PigTail Lime Popsicles","Free For All","Food","0","Daily Paper","1","3","5206"
"PigTail Lime Popsicles","Free For All","Food","0","Radio","1","3","14090"
"PigTail Lime Popsicles","I Cant Believe It Sale","Food","0","Daily Paper Radio","1","2","11585"
"PigTail Lime Popsicles","I Cant Believe It Sale","Food","0","Daily Paper Radio TV","1","1","10247"
"PigTail Lime Popsicles","I Cant Believe It Sale","Food","0","Product Attachment","1","4","6947"
"PigTail Lime Popsicles","Pick Your Savings","Food","0","Radio","1","2","10183"
"PigTail Lime Popsicles","Price Destroyers","Food","0","Bulk Mail","1","4","9618"
"PigTail Lime Popsicles","Price Smashers","Food","0","Daily Paper Radio","1","1","10802"
"PigTail Lime Popsicles","Sales Days","Food","0","Street Handout","1","2","14814"
"PigTail Lime Popsicles","Save-It Sale","Food","0","Radio","1","3","14438"
"PigTail Lime Popsicles","Saving Days","Food","0","Sunday Paper Radio TV","1","1","6711"
"PigTail Lime Popsicles","Savings Galore","Food","0","Product Attachment","1","3","10519"
"PigTail Lime Popsicles","Shelf Emptiers","Food","0","In-Store Coupon","1","1","8773"
"PigTail Lime Popsicles","Super Duper Savers","Food","0","Daily Paper Radio","1","3","6087"
"PigTail Lime Popsicles","Super Savers","Food","0","Street Handout","1","4","14454"
"PigTail Lime Popsicles","Two Day Sale","Food","0","Daily Paper Radio","1","3","14975"
"PigTail Lime Popsicles","Two Day Sale","Food","0","Product Attachment","1","4","7688"
"PigTail Lime Popsicles","Weekend Markdown","Food","0","Daily Paper Radio","1","3","6963"
"PigTail Lime Popsicles","Weekend Markdown","Food","0","In-Store Coupon","1","1","7305"
"PigTail Low Fat French Fries","No Promotion","Food","1","No Media","0","0","0"
