Placa;Fecha;Distancia Recorrida (Km);Tiempo de Actividad;Velocidad Promedio;Maxima Velocidad;Fuera del rango de velocidad;Frenada Fuerte;Aceleracion Fuerte;Tiempo Ralenti
SSP988;12/07/2018;61.9;4.733333333;30.5;59.2;0;0;0;0.066666667
SSQ132;12/07/2018;79.16;5.283333333;32.8;66.6;0;0;0;0
SSQ518;12/07/2018;265.5;23.5;47.2;68.6;0;0;0;13.48333333
SXU801;12/07/2018;0;0;0;0;0;0;0;0
SSQ164;12/07/2018;197.31;12.48333333;21;64.8;0;0;0;0
SSQ269;12/07/2018;56.4;7.016666667;27.1;58.9;0;0;0;0
TFU029;12/07/2018;92.2;19.16666667;40.3;65.1;0;0;0;2.866666667
SSQ165;12/07/2018;6.94;0.916666667;11.8;27.8;0;0;0;0
T2124;12/07/2018;0;0;0;0;0;0;0;0
MI036046;12/07/2018;16.8;7.533333333;20.2;31.1;0;0;0;7.25
A63003243;12/07/2018;0;0.833333333;0;0;0;0;0;0.8
A52506011;12/07/2018;44.5;1.416666667;64.9;87.4;4;0;0;0.883333333
MI036047;12/07/2018;0;1.7;0;0;0;0;0;1.183333333
WDP400;12/07/2018;122.09;4.133333333;37.4;75.9;0;0;0;0
SSQ138;12/07/2018;0;0.633333333;0;0;0;0;0;0
SSP973;12/07/2018;86.87;5.283333333;18.5;37;0;0;0;0
SSQ295;12/07/2018;138.16;4.116666667;44.8;72.2;0;0;0;0
SSQ216;12/07/2018;473.8;11.55;47;64.2;0;0;0;0.15
SSQ335;12/07/2018;0.21;0.166666667;6.8;7.4;0;0;0;0
SSQ182;12/07/2018;340.11;11.5;40.5;70.3;0;0;0;0
SSQ504;12/07/2018;285.6;10.21666667;37.5;63;0;0;0;0.216666667
SSQ034;12/07/2018;0;0;0;0;0;0;0;0
SSQ089;12/07/2018;143.84;7.766666667;38.3;64.8;0;0;0;0
SST850;12/07/2018;61.34;2.45;51.1;68.5;0;0;0;0
SSQ032;12/07/2018;173.98;5.233333333;41;66.6;0;0;0;0
SSQ226;12/07/2018;0.1;1;7.7;7.7;0;0;0;0.083333333
XIE694;12/07/2018;170.8;5.133333333;47.6;78.4;0;3;0;0
SST804;12/07/2018;97;4.516666667;32.4;72.2;0;0;0;0
TUL498;12/07/2018;198.19;5.1;52.7;75.9;0;0;0;0
SST842;12/07/2018;0;0;0;0;0;0;0;0
6YG00735;12/07/2018;0;0;0;0;0;0;0;0
K8614;12/07/2018;0.7;3.15;6.8;12.5;0;0;0;0.966666667
KUM812;12/07/2018;0;0;0;0;0;0;0;0
KJB448;12/07/2018;119.18;4.033333333;40.4;103.6;0;0;0;0
KJB482;12/07/2018;21.15;1.55;22.8;66.6;0;0;0;0
KJB485;12/07/2018;26.94;1.133333333;42.6;107.3;2;0;0;0
SSQ517;12/07/2018;308.4;10.28333333;41.9;74.7;0;5;0;0
VJK172;12/07/2018;0;4.316666667;0;0;0;0;0;3.116666667
VJK173;12/07/2018;445.02;13.23333333;38.9;66.6;0;0;0;0
SSQ233;12/07/2018;175.2;5.65;41.2;65.3;0;0;0;0
WEO953;12/07/2018;297.2;6.95;50.8;75.8;0;0;0;0
SSQ154;12/07/2018;115.32;5.2;38.1;68.5;0;0;0;0
SSQ278;12/07/2018;146.6;4.85;40.9;66.2;0;0;0;0
SSQ270;12/07/2018;302.95;11.65;29.7;64.8;0;0;0;0
SSP992;12/07/2018;155.65;4.083333333;55.2;75.9;0;0;0;0
SXU799;12/07/2018;187.16;4.833333333;44.9;75.9;0;0;0;0
SSQ219;12/07/2018;0.62;2.383333333;9.2;16.7;0;0;0;0
SXV541;12/07/2018;0.16;5.183333333;0;0;0;0;0;0
SSQ135;13/07/2018;216.23;6.3;43.7;64.8;0;0;0;0
XIE683;13/07/2018;89.35;9.35;19.6;62.9;0;0;0;0
SSQ015;13/07/2018;83.69;3.333333333;39.5;64.8;0;0;0;0
TUL304;13/07/2018;148.9;10.23333333;20.5;72.7;0;0;0;3.95
SSQ271;13/07/2018;0;0;0;0;0;0;0;0
SSQ130;13/07/2018;111.69;4.15;49.2;68.5;0;0;0;0
SST812;13/07/2018;98.1;5.783333333;34.5;78.1;0;0;0;0.516666667
TUL658;13/07/2018;69.83;2.583333333;38.3;72.2;0;0;0;0
T2376;13/07/2018;0;1.7;0;0;0;0;0;0
SSQ093;13/07/2018;0;0;0;0;0;0;0;0
SMK784;13/07/2018;301.3;11;37.3;66;0;0;0;0.2
SON561;13/07/2018;0;0;0;0;0;0;0;0
SSQ137;13/07/2018;0;0;0;0;0;0;0;0
SSQ185;13/07/2018;0;0;0;0;0;0;0;0
SSQ225;13/07/2018;0.04;0.166666667;0;0;0;0;0;0
SST784;13/07/2018;0;0;0;0;0;0;0;0
SST793;13/07/2018;0;0;0;0;0;0;0;0
SST794;13/07/2018;0;0;0;0;0;0;0;0
SST799;13/07/2018;0;0;0;0;0;0;0;0
SST806;13/07/2018;0;0;0;0;0;0;0;0
SST848;13/07/2018;0;0;0;0;0;0;0;0
SXU687;13/07/2018;0;0;0;0;0;0;0;0
SXU997;13/07/2018;0;0;0;0;0;0;0;0
SZV599;13/07/2018;0;0;0;0;0;0;0;0
SZV601;13/07/2018;0;0;0;0;0;0;0;0
TUL659;13/07/2018;0;0;0;0;0;0;0;0
XIE692;13/07/2018;0;0;0;0;0;0;0;0
XJA060;13/07/2018;0;0.1;0;0;0;0;0;0
XJA409;13/07/2018;0;0;0;0;0;0;0;0
SSP974;13/07/2018;0;0;0;0;0;0;0;0
SSQ234;13/07/2018;0;0;0;0;0;0;0;0
SST852;13/07/2018;48.4;8.55;31.8;86.8;1;1;0;0
SSQ519;13/07/2018;491.2;16.26666667;33.2;66.7;0;0;0;0.583333333
SSQ516;13/07/2018;86.19;6.816666667;31.2;68.5;0;0;0;0
SSP995;13/07/2018;304.82;8.816666667;39.2;74;0;0;0;0
TRL720;13/07/2018;108;5.45;32.3;68.6;0;0;0;0.25
SST808;13/07/2018;35.8;2.6;42.2;65.5;0;1;0;0.75
SSQ505;13/07/2018;288.4;10.51666667;32;72.8;0;0;0;0.616666667
SMK871;13/07/2018;230.6;6.15;46.3;70.3;0;0;0;0
XIE470;13/07/2018;237;10.71666667;30.6;61.6;0;0;0;0
SSQ227;13/07/2018;207.39;5.666666667;43.2;72.2;0;0;0;0
TGM572;13/07/2018;253.59;8.083333333;35.3;72.2;0;0;0;0
SSQ180;13/07/2018;322.4;8.733333333;47;75.8;0;0;0;0.266666667
SST847;13/07/2018;115.96;6.65;23;72.2;0;0;0;0
SSQ010;13/07/2018;203.76;13.71666667;19.8;59.2;0;0;0;0
SSQ129;13/07/2018;0.1;0.566666667;0;0;0;0;0;0
SSQ139;13/07/2018;24.76;10.23333333;17.8;27.8;0;0;0;0
SMK745;13/07/2018;147.63;4.816666667;39.7;62.9;0;0;0;0
SST788;13/07/2018;0;0;0;0;0;0;0;0
SSQ220;13/07/2018;58.6;5.2;18;36.4;0;0;0;0.75
SSP993;13/07/2018;52.82;1.866666667;34;53.7;0;0;0;0
SST835;13/07/2018;142.09;6.183333333;0;0;0;0;0;0
SSQ017;13/07/2018;0;0.166666667;0;0;0;0;0;0
SST853;13/07/2018;0;0;0;0;0;0;0;0
SSQ005;13/07/2018;89.32;3.083333333;37.5;61.1;0;0;0;0
SXU686;13/07/2018;179.7;6.05;43.8;66.8;0;2;0;0
XIE691;13/07/2018;342.7;14.26666667;33.3;69.7;0;0;0;0
SSQ223;13/07/2018;23.37;2.116666667;34;61.1;0;0;0;0
SSQ014;13/07/2018;41.34;5.233333333;31.7;51.8;0;0;0;0
SSQ091;13/07/2018;1.09;2.2;6.5;13;0;0;0;0
SSQ215;13/07/2018;20.21;3.866666667;29.9;53.7;0;0;0;0
SSQ183;13/07/2018;0;0;0;0;0;0;0;0
SSQ228;13/07/2018;141.06;6.9;24.5;64.8;0;0;0;0
SSQ086;13/07/2018;279.8;9.45;47.6;74.1;0;0;0;0
SSQ155;13/07/2018;0;0;0;0;0;0;0;0
SST856;13/07/2018;0;23.98333333;57.4;57.4;0;0;0;0
WCT672;13/07/2018;349;11.58333333;36.1;64.6;0;0;0;0.283333333
SSQ133;13/07/2018;182.34;5.383333333;39.8;68.5;0;0;0;0
SSQ157;13/07/2018;182.76;10.8;19.8;61.1;0;0;0;0
SSQ158;13/07/2018;0;0;0;0;0;0;0;0
SSQ184;13/07/2018;340.33;11.15;43;68.5;0;0;0;0
SSQ275;13/07/2018;222.3;13.15;19.2;65.8;0;0;0;0
SSQ218;13/07/2018;0;0;0;0;0;0;0;0
SSQ298;13/07/2018;41;2.283333333;39.6;68.5;0;0;0;0
SSQ520;13/07/2018;113.3;4.766666667;30.8;66.9;0;0;0;0.183333333
SSP990;13/07/2018;27.02;3.016666667;18.8;55.5;0;0;0;0
SSQ008;13/07/2018;253.63;8.266666667;37.6;57.4;0;0;0;0
SSQ126;13/07/2018;389.6;6.866666667;62.2;77.7;0;0;0;0
SSQ018;13/07/2018;142.08;4.45;39.5;64.8;0;0;0;0
SSQ187;13/07/2018;0;0;0;0;0;0;0;0
SSQ131;13/07/2018;0;0;0;0;0;0;0;0
SSQ000;13/07/2018;171.55;8.566666667;26.2;66.6;0;0;0;0
SSQ221;13/07/2018;37.8;1.2;38;64.8;0;0;0;0
SSQ274;13/07/2018;201.72;6.166666667;50.2;75.9;0;0;0;0
SST798;13/07/2018;69.93;2.533333333;42.3;61.1;0;0;0;0
SST787;13/07/2018;0;1.216666667;0;0;0;0;0;0.316666667
SSQ031;13/07/2018;250.36;7.583333333;44.5;75.9;0;0;0;0
SST789;13/07/2018;132.7;4.4;41.2;64.8;0;0;0;0
TRL815;13/07/2018;46.5;2.316666667;32.6;56.2;0;0;0;0.15
SST810;13/07/2018;24.04;11.3;28.8;61.1;0;0;0;0
SSP988;13/07/2018;513.9;10.88333333;52.6;75.8;0;0;0;0.083333333
SSQ132;13/07/2018;0;0.433333333;0;0;0;0;0;0
SSQ518;13/07/2018;57.1;17.75;23.1;58.4;0;0;0;15.66666667
SXU801;13/07/2018;0;0;0;0;0;0;0;0
SSQ164;13/07/2018;97.46;5.733333333;41.6;66.6;0;0;0;0
SSQ269;13/07/2018;46.3;8.15;24.9;68.1;0;0;0;0
TFU029;13/07/2018;161.8;18.96666667;48.5;91.9;0;0;1;0.488333333
SSQ165;13/07/2018;80.66;8.216666667;14.6;31.5;0;0;0;0
T2124;13/07/2018;0;0;0;0;0;0;0;0
MI036046;13/07/2018;1;7.666666667;13.3;17.8;0;0;0;6.933333333
A63003243;13/07/2018;12;3.033333333;19.1;41.5;0;0;0;2.033333333
A52506011;13/07/2018;0;0.183333333;0;0;0;0;0;0.133333333
MI036047;13/07/2018;0.1;5.066666667;12.3;17.6;0;0;0;2.683333333
WDP400;13/07/2018;656.96;13.68333333;52;77.7;0;0;0;0
SSQ138;13/07/2018;36.05;2.616666667;33.9;55.5;0;0;0;0
SSP973;13/07/2018;240.99;7.966666667;35.4;70.3;0;0;0;0
SSQ295;13/07/2018;149.84;5.2;43.2;72.2;0;0;0;0
SSQ216;13/07/2018;599;13.56666667;51.2;64.5;0;0;0;0.566666667
SSQ335;13/07/2018;52.64;2.016666667;37.6;59.2;0;0;0;0
SSQ182;13/07/2018;22.18;1.866666667;37.3;68.5;0;0;0;0
SSQ504;13/07/2018;225.4;7.216666667;41.5;61.8;0;0;0;0.133333333
SSQ034;13/07/2018;0;0.166666667;0;0;0;0;0;0
SSQ089;13/07/2018;57.3;2.466666667;41.3;72.2;0;0;0;0
SST850;13/07/2018;93.38;3.833333333;29.5;62.9;0;0;0;0
SSQ032;13/07/2018;304.46;7.35;48.2;70.3;0;0;0;0
SSQ226;13/07/2018;184.9;7.45;35.9;71.8;0;0;0;0.633333333
XIE694;13/07/2018;449.9;14.41666667;38.8;69.6;0;1;0;0
SST804;13/07/2018;0;0;0;0;0;0;0;0
TUL498;13/07/2018;609.67;12.85;54.9;79.5;0;0;0;0
SST842;13/07/2018;0;0;0;0;0;0;0;0
6YG00735;13/07/2018;0;0;0;0;0;0;0;0
K8614;13/07/2018;0.9;3.383333333;7.2;11.4;0;0;0;1.266666667
KUM812;13/07/2018;0;0;0;0;0;0;0;0
KJB448;13/07/2018;22.75;1.566666667;24.3;66.6;0;0;0;0
KJB482;13/07/2018;9.65;0.833333333;20.1;68.5;0;0;0;0
KJB485;13/07/2018;0;0;0;0;0;0;0;0
SSQ517;13/07/2018;209;9.5;46.9;79.7;0;3;0;0
VJK172;13/07/2018;0;0.866666667;0;0;0;0;0;0.433333333
VJK173;13/07/2018;110.23;7.516666667;36.8;64.8;0;0;0;0
SSQ233;13/07/2018;46.8;2;37.6;59.5;0;0;0;0
WEO953;13/07/2018;425.4;9.283333333;51.5;75.5;0;0;0;0
SSQ154;13/07/2018;0;0;0;0;0;0;0;0
SSQ278;13/07/2018;93;2.85;46.1;75.2;0;0;0;0
SSQ270;13/07/2018;116.86;4.366666667;39.8;75.9;0;0;0;0
SSP992;13/07/2018;0.12;1.016666667;0;0;0;0;0;0
SXU799;13/07/2018;52.73;1.616666667;39.6;59.2;0;0;0;0
SSQ219;13/07/2018;7.41;0.766666667;36.9;62.9;0;0;0;0
SXV541;13/07/2018;0.06;5.616666667;0;0;0;0;0;0
SSQ135;14/07/2018;94.54;3.283333333;53.3;79.5;0;0;0;0
XIE683;14/07/2018;17.38;6.2;14.7;29.6;0;0;0;0
SSQ015;14/07/2018;48.06;2.25;45;70.3;0;0;0;0
TUL304;14/07/2018;60.9;4.283333333;37.1;68.1;0;0;0;0.2
SSQ271;14/07/2018;0;0;0;0;0;0;0;0
SSQ130;14/07/2018;59.9;2.9;34.3;59.2;0;0;0;0
SST812;14/07/2018;42.7;4.283333333;24.4;73.5;0;0;0;0.15
TUL658;14/07/2018;63.83;2.45;41.9;74;0;0;0;0
T2376;14/07/2018;12.39;15.13333333;18;35.1;0;0;0;0
SSQ093;14/07/2018;0;0;0;0;0;0;0;0
SMK784;14/07/2018;192.6;8.066666667;43.8;71.3;0;0;0;0
SON561;14/07/2018;0;0;0;0;0;0;0;0
SSQ137;14/07/2018;0.04;0.083333333;0;0;0;0;0;0
SSQ185;14/07/2018;0;0;0;0;0;0;0;0
SSQ225;14/07/2018;0;0;0;0;0;0;0;0
SST784;14/07/2018;0;0;0;0;0;0;0;0
SST793;14/07/2018;0;0;0;0;0;0;0;0
SST794;14/07/2018;0;0;0;0;0;0;0;0
SST799;14/07/2018;0;0;0;0;0;0;0;0
SST806;14/07/2018;0;0;0;0;0;0;0;0
SST848;14/07/2018;0;0;0;0;0;0;0;0
SXU687;14/07/2018;0;0;0;0;0;0;0;0
SXU997;14/07/2018;0;0;0;0;0;0;0;0
SZV599;14/07/2018;0;0;0;0;0;0;0;0
SZV601;14/07/2018;0;0;0;0;0;0;0;0
TUL659;14/07/2018;0;0;0;0;0;0;0;0
XIE692;14/07/2018;0;0;0;0;0;0;0;0
XJA060;14/07/2018;0;0;0;0;0;0;0;0
XJA409;14/07/2018;0;0;0;0;0;0;0;0
SSP974;14/07/2018;0;0;0;0;0;0;0;0
SSQ234;14/07/2018;116.55;4.883333333;46.4;70.3;0;0;0;0
SST852;14/07/2018;143.8;15.58333333;30.4;66.5;0;0;0;0
SSQ519;14/07/2018;5.8;0.8;18.6;40.2;0;0;0;0.133333333
SSQ516;14/07/2018;30.64;5.5;26.2;64.8;0;0;0;0
SSP995;14/07/2018;432.8;11.61666667;45.9;77.7;0;0;0;0
TRL720;14/07/2018;199.6;5.483333333;43.5;71.1;0;0;0;0.05
SST808;14/07/2018;32;2.116666667;32.7;68.1;0;7;0;0
SSQ505;14/07/2018;123.5;7.316666667;28.2;63.4;0;0;0;0.016666667
SMK871;14/07/2018;0.12;0.1;5.6;5.6;0;0;0;0
XIE470;14/07/2018;0;0;0;0;0;0;0;0
SSQ227;14/07/2018;47.77;1.783333333;34.3;62.9;0;0;0;0
TGM572;14/07/2018;30.41;1.266666667;49.4;75.9;0;0;0;0
SSQ180;14/07/2018;176;6.2;45.4;74.7;0;0;0;0.733333333
SST847;14/07/2018;48.35;3.366666667;23.2;46.2;0;0;0;0
SSQ010;14/07/2018;225.21;12.93333333;21.6;57.4;0;0;0;0
SSQ129;14/07/2018;0;0;0;0;0;0;0;0
SSQ139;14/07/2018;178.78;19.78333333;18;40.7;0;0;0;0
SMK745;14/07/2018;90.94;2.1;53.3;68.5;0;0;0;0
SST788;14/07/2018;0;0;0;0;0;0;0;0
SSQ220;14/07/2018;86.7;5.983333333;19.3;39;0;0;0;2.2
SSP993;14/07/2018;168.94;4.633333333;40.9;62.9;0;0;0;0
SST835;14/07/2018;0.08;2.483333333;0;0;0;0;0;0
SSQ017;14/07/2018;13.5;1.366666667;26.2;62.9;0;0;0;0
SST853;14/07/2018;0;0;0;0;0;0;0;0
SSQ005;14/07/2018;53.05;2.066666667;39.8;66.6;0;0;0;0
SXU686;14/07/2018;240;8.933333333;40.9;67.4;0;0;0;0
XIE691;14/07/2018;0.1;0.2;16;16;0;0;0;0
SSQ223;14/07/2018;0;0;0;0;0;0;0;0
SSQ014;14/07/2018;133.88;6.333333333;31.6;62.9;0;0;0;0
SSQ091;14/07/2018;145.15;4.433333333;46;70.3;0;0;0;0
SSQ215;14/07/2018;54.28;4.266666667;32.6;59.2;0;0;0;0
SSQ183;14/07/2018;0;0;0;0;0;0;0;0
SSQ228;14/07/2018;239.01;10.56666667;24.8;61.1;0;0;0;0
SSQ086;14/07/2018;170.7;6.3;42.8;74.6;0;0;0;0.066666667
SSQ155;14/07/2018;0;0;0;0;0;0;0;0
SST856;14/07/2018;0;23.98333333;57.4;57.4;0;0;0;0
WCT672;14/07/2018;361.6;8.566666667;50.4;83.7;1;0;0;0.083333333
SSQ133;14/07/2018;58.71;2.2;35.2;61.1;0;0;0;0
SSQ157;14/07/2018;168.05;4.016666667;48.5;62.9;0;0;0;0
SSQ158;14/07/2018;0;0;0;0;0;0;0;0
SSQ184;14/07/2018;39.08;2.55;38.2;68.5;0;0;0;0
SSQ275;14/07/2018;281.3;8.383333333;41.7;68;0;0;0;0
SSQ218;14/07/2018;0;0;0;0;0;0;0;0
SSQ298;14/07/2018;20.15;1.016666667;32.9;68.5;0;0;0;0
SSQ520;14/07/2018;173.7;6.433333333;36;65.4;0;0;0;0.416666667
SSP990;14/07/2018;14.05;2.783333333;16.8;46.2;0;0;0;0
SSQ008;14/07/2018;352.15;15;24.3;57.4;0;0;0;0
SSQ126;14/07/2018;0;0;0;0;0;0;0;0
SSQ018;14/07/2018;0;0.033333333;0;0;0;0;0;0
SSQ187;14/07/2018;0;0;0;0;0;0;0;0
SSQ131;14/07/2018;0;0;0;0;0;0;0;0
SSQ000;14/07/2018;425.11;12.11666667;38.1;70.3;0;0;0;0
SSQ221;14/07/2018;85.27;2.466666667;40.9;66.6;0;0;0;0
SSQ274;14/07/2018;229.6;8.083333333;44.7;66.6;0;0;0;0
SST798;14/07/2018;0.13;1.833333333;0;0;0;0;0;0
SST787;14/07/2018;292.4;6.25;55.7;74.3;0;0;0;0
SSQ031;14/07/2018;193.85;8.533333333;46;75.9;0;0;0;0
SST789;14/07/2018;143.31;4.666666667;37.1;62.9;0;0;0;0
TRL815;14/07/2018;99.2;4.033333333;35.4;69.1;0;0;0;0.183333333
SST810;14/07/2018;482.19;12.5;47;74;0;0;0;0
SSP988;14/07/2018;557;10.26666667;56.7;77;0;0;0;0
SSQ132;14/07/2018;340.02;10;41.9;70.3;0;0;0;0
SSQ518;14/07/2018;45.5;17.68333333;24.4;63.6;0;0;0;15.28333333
SXU801;14/07/2018;0.12;0.283333333;0;0;0;0;0;0
SSQ164;14/07/2018;89.04;3.983333333;45;72.2;0;0;0;0
SSQ269;14/07/2018;70.1;13.03333333;24.5;69.5;0;0;0;0
TFU029;14/07/2018;101;9.5;43.9;73.1;0;0;0;6.533333333
SSQ165;14/07/2018;66.41;10.76666667;12.4;27.8;0;0;0;0
T2124;14/07/2018;0;0;0;0;0;0;0;0
MI036046;14/07/2018;0;5.966666667;0;0;0;0;0;5.283333333
A63003243;14/07/2018;0;0;0;0;0;0;0;0
A52506011;14/07/2018;0;2.883333333;0;0;0;0;0;2.716666667
MI036047;14/07/2018;0;0.866666667;12.5;17;0;0;0;0.416666667
WDP400;14/07/2018;106.59;2.666666667;44.8;77.7;0;0;0;0
SSQ138;14/07/2018;56.66;1.883333333;41.7;61.1;0;0;0;0
SSP973;14/07/2018;138.79;4.133333333;49.5;75.9;0;0;0;0
SSQ295;14/07/2018;461.06;12.65;46.1;79.5;0;0;0;0
SSQ216;14/07/2018;351.1;10.08333333;55.2;76;0;0;0;1.166666667
SSQ335;14/07/2018;225.81;7.083333333;42;64.8;0;0;0;0
SSQ182;14/07/2018;0;0;0;0;0;0;0;0
SSQ504;14/07/2018;23.8;2.516666667;23.5;48.9;0;0;0;0.033333333
SSQ034;14/07/2018;0;0;0;0;0;0;0;0
SSQ089;14/07/2018;413.19;10.88333333;45.6;70.3;0;0;0;0
SST850;14/07/2018;141.4;4.966666667;41.7;66.6;0;0;0;0
SSQ032;14/07/2018;201.87;10.83333333;21.2;57.4;0;0;0;0
SSQ226;14/07/2018;38.6;2.983333333;33.6;71;0;0;0;0.1
XIE694;14/07/2018;59.3;3.033333333;29.5;64.8;0;0;0;0
SST804;14/07/2018;32.1;2.6;30.2;68.5;0;0;0;0
TUL498;14/07/2018;586.4;8.483333333;56.8;77.7;0;0;0;0
SST842;14/07/2018;0;0;0;0;0;0;0;0
6YG00735;14/07/2018;0;0;0;0;0;0;0;0
K8614;14/07/2018;0.8;2.816666667;7.6;15.5;0;0;0;0.9
KUM812;14/07/2018;0;0;0;0;0;0;0;0
KJB448;14/07/2018;0;0;0;0;0;0;0;0
KJB482;14/07/2018;0.23;0.116666667;7.4;11.1;0;0;0;0
KJB485;14/07/2018;0;0;0;0;0;0;0;0
SSQ517;14/07/2018;23.6;3.883333333;21.6;60.5;0;0;0;0
VJK172;14/07/2018;0;0;0;0;0;0;0;0
VJK173;14/07/2018;0;0;0;0;0;0;0;0
SSQ233;14/07/2018;157.1;4.65;50.5;71.5;0;0;0;0
WEO953;14/07/2018;0;0.016666667;0;0;0;0;0;0
SSQ154;14/07/2018;0.24;1.266666667;6.5;7.4;0;0;0;0
SSQ278;14/07/2018;53.2;2.816666667;35.1;61.5;0;0;0;0.1
SSQ270;14/07/2018;0.1;0.583333333;5.6;5.6;0;0;0;0
SSP992;14/07/2018;0;0;0;0;0;0;0;0
SXU799;14/07/2018;237.74;6.383333333;43.7;75.9;0;0;0;0
SSQ219;14/07/2018;7.38;0.6;42.5;66.6;0;0;0;0
SXV541;14/07/2018;0.08;0.183333333;0;0;0;0;0;0
SSQ135;15/07/2018;110.86;3.316666667;44.6;66.6;0;0;0;0
XIE683;15/07/2018;0.02;0.4;0;0;0;0;0;0
SSQ015;15/07/2018;46.53;2.366666667;47.3;70.3;0;0;0;0
TUL304;15/07/2018;42.9;4.85;23.7;45.8;0;0;0;0.410555556
SSQ271;15/07/2018;47.36;1.833333333;43.4;68.5;0;0;0;0
SSQ130;15/07/2018;243.49;7.35;42;66.6;0;0;0;0
SST812;15/07/2018;314;9.3;43.4;79.6;0;0;0;0.1
TUL658;15/07/2018;0;0;0;0;0;0;0;0
T2376;15/07/2018;0.02;21.83333333;0;0;0;0;0;0
SSQ093;15/07/2018;0;0;0;0;0;0;0;0
SMK784;15/07/2018;0;0;0;0;0;0;0;0
SON561;15/07/2018;0;0;0;0;0;0;0;0
SSQ137;15/07/2018;0;0;0;0;0;0;0;0
SSQ185;15/07/2018;0;0;0;0;0;0;0;0
SSQ225;15/07/2018;0;0;0;0;0;0;0;0
SST784;15/07/2018;0;0;0;0;0;0;0;0
SST793;15/07/2018;0;0;0;0;0;0;0;0
SST794;15/07/2018;0;0;0;0;0;0;0;0
SST799;15/07/2018;0;0;0;0;0;0;0;0
SST806;15/07/2018;0;0;0;0;0;0;0;0
SST848;15/07/2018;0;0;0;0;0;0;0;0
SXU687;15/07/2018;0;0;0;0;0;0;0;0
SXU997;15/07/2018;0;0;0;0;0;0;0;0
SZV599;15/07/2018;0;0;0;0;0;0;0;0
SZV601;15/07/2018;0;0;0;0;0;0;0;0
TUL659;15/07/2018;0;0;0;0;0;0;0;0
XIE692;15/07/2018;0;0;0;0;0;0;0;0
XJA060;15/07/2018;0;0;0;0;0;0;0;0
XJA409;15/07/2018;0;0;0;0;0;0;0;0
SSP974;15/07/2018;0;0;0;0;0;0;0;0
SSQ234;15/07/2018;4.07;1.416666667;18.9;46.2;0;0;0;0
SST852;15/07/2018;142;12.83333333;24.3;64.7;0;0;0;0
SSQ519;15/07/2018;0;0;0;0;0;0;0;0
SSQ516;15/07/2018;177.33;8.133333333;30.3;68.5;0;0;0;0
SSP995;15/07/2018;149.1;3.533333333;56.4;77.7;0;0;0;0
TRL720;15/07/2018;107.8;2.816666667;46.8;65;0;0;0;0.05
SST808;15/07/2018;0;0;0;0;0;0;0;0
SSQ505;15/07/2018;320;9.4;31.1;70.4;0;0;0;0.216666667
SMK871;15/07/2018;144.81;2.4;69.3;75.9;0;0;0;0
XIE470;15/07/2018;0;0;0;0;0;0;0;0
SSQ227;15/07/2018;140.37;4.683333333;38.1;68.5;0;0;0;0
TGM572;15/07/2018;0.04;0;0;0;0;0;0;0
SSQ180;15/07/2018;25.7;1.75;38;63.4;0;0;0;0.366666667
SST847;15/07/2018;58.36;7.8;22.4;46.2;0;0;0;0
SSQ010;15/07/2018;210.23;12.95;21;57.4;0;0;0;0
SSQ129;15/07/2018;0;0;0;0;0;0;0;0
SSQ139;15/07/2018;37.85;3.05;22.9;40.7;0;0;0;0
SMK745;15/07/2018;53.59;2.283333333;38.3;61.1;0;0;0;0
SST788;15/07/2018;0;0;0;0;0;0;0;0
SSQ220;15/07/2018;88.4;6.35;24.2;52.1;0;0;0;0.6
SSP993;15/07/2018;0;0;0;0;0;0;0;0
SST835;15/07/2018;73.94;3.616666667;18.1;50;0;0;0;0
SSQ017;15/07/2018;243.16;7.05;40.3;68.5;0;0;0;0
SST853;15/07/2018;42.04;2.116666667;39.9;66.6;0;0;0;0
SSQ005;15/07/2018;98.76;3.633333333;35;61.1;0;0;0;0
SXU686;15/07/2018;268.4;8.833333333;40.8;67.6;0;0;0;0
XIE691;15/07/2018;0;0;0;0;0;0;0;0
SSQ223;15/07/2018;0;0;0;0;0;0;0;0
SSQ014;15/07/2018;99.42;6.416666667;36.7;72.2;0;0;0;0
SSQ091;15/07/2018;253.73;8;39.9;66.6;0;0;0;0
SSQ215;15/07/2018;236.33;7.15;42.4;66.6;0;0;0;0
SSQ183;15/07/2018;0;0;0;0;0;0;0;0
SSQ228;15/07/2018;91.07;3.583333333;42.5;70.3;0;0;0;0
SSQ086;15/07/2018;85.4;4.283333333;30.1;74.4;0;0;0;0
SSQ155;15/07/2018;0;0;0;0;0;0;0;0
SST856;15/07/2018;0;23.98333333;57.4;57.4;0;0;0;0
WCT672;15/07/2018;260.2;6.433333333;53.8;71.5;0;0;0;0.166666667
SSQ133;15/07/2018;176.76;9.766666667;40.2;68.5;0;0;0;0
SSQ157;15/07/2018;0;0;0;0;0;0;0;0
SSQ158;15/07/2018;0;0;0;0;0;0;0;0
SSQ184;15/07/2018;0;0;0;0;0;0;0;0
SSQ275;15/07/2018;49.4;2.333333333;33.8;59.3;0;0;0;0
SSQ218;15/07/2018;0;0;0;0;0;0;0;0
SSQ298;15/07/2018;145.71;5.333333333;43.3;70.3;0;0;0;0
SSQ520;15/07/2018;269.4;7.65;39.9;64.6;0;0;0;0.266666667
SSP990;15/07/2018;129.41;4.5;40.4;66.6;0;0;0;0
SSQ008;15/07/2018;135.82;7.75;19.6;38.9;0;0;0;0
