Placa,Fecha Inicial,Hora Inicial,Fecha Final,Hora Final,Duracion,Latitud,Longitud,Geocerca,Distancia Respecto a Parada Anterior,Tiempo Respecto a Parada Anterior,Motor Apagado,Nombre de Informe
SPP037,2018-07-13,09:44:44,2018-07-13,09:50:48,0.101111111,15.467442,-87.979288,OPERADORA DEL ORIENTE,0.2,0.12,Si,del 9 al 15 de julio
SPP037,2018-07-13,21:18:10,2018-07-14,08:03:54,10.76222222,15.826414,-87.920363,PREDIO PUCAB DPT,59.2,11.46,Si,del 9 al 15 de julio
SPP037,2018-07-14,08:03:54,2018-07-14,08:14:42,0.18,15.826414,-87.920363,PREDIO PUCAB DPT,0.1,0.00,No,del 9 al 15 de julio
SPP037,2018-07-14,08:15:42,2018-07-14,08:24:45,0.150833333,15.826124,-87.920123,PREDIO PUCAB DPT,0.1,0.02,Si,del 9 al 15 de julio
SPP037,2018-07-14,08:24:45,2018-07-14,09:39:37,1.247777778,15.825669,-87.9192,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-14,09:45:44,2018-07-14,10:03:50,0.301666667,15.825587,-87.918841,PREDIO PUCAB DPT,0.3,0.10,Si,del 9 al 15 de julio
SPP037,2018-07-14,10:08:53,2018-07-14,10:16:56,0.134166667,15.826045,-87.919961,PREDIO PUCAB DPT,0.4,0.08,Si,del 9 al 15 de julio
SPP037,2018-07-14,10:17:56,2018-07-14,10:45:47,0.464166667,15.82561,-87.918984,PREDIO PUCAB DPT,0.1,0.02,Si,del 9 al 15 de julio
SPP037,2018-07-14,10:52:26,2018-07-14,11:00:29,0.134166667,15.82602,-87.918458,PREDIO PUCAB DPT,0.2,0.11,Si,del 9 al 15 de julio
SPP037,2018-07-14,11:00:29,2018-07-14,11:07:32,0.1175,15.825618,-87.918915,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-14,11:07:32,2018-07-14,11:39:42,0.536111111,15.825962,-87.91956,PREDIO PUCAB DPT,0.1,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-14,11:43:52,2018-07-14,12:07:01,0.385833333,15.827092,-87.91828,PREDIO PUCAB DPT,0.5,0.07,Si,del 9 al 15 de julio
SPP037,2018-07-14,13:50:41,2018-07-14,13:55:41,0.083333333,15.841057,-87.936193,OPC,6.6,1.73,Si,del 9 al 15 de julio
SPP037,2018-07-14,13:55:41,2018-07-14,14:08:48,0.218611111,15.840431,-87.935815,OPC,0.3,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-09,20:44:43,2018-07-09,20:54:40,0.165833333,15.842373,-87.938407,OPC,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-09,21:07:40,2018-07-10,08:14:40,11.11666667,15.826055,-87.920003,PREDIO PUCAB DPT,4.4,0.22,Si,del 9 al 15 de julio
AAM755,2018-07-10,08:16:16,2018-07-10,08:26:16,0.166666667,15.825853,-87.919669,PREDIO PUCAB DPT,0.1,0.03,Si,del 9 al 15 de julio
AAM755,2018-07-10,08:27:16,2018-07-10,08:34:13,0.115833333,15.826342,-87.918478,PREDIO PUCAB DPT,0.4,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-10,08:34:13,2018-07-10,10:01:47,1.459444444,15.825703,-87.91939,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-10,10:06:01,2018-07-10,11:34:43,1.478333333,15.825675,-87.919449,PREDIO PUCAB DPT,0,0.07,Si,del 9 al 15 de julio
AAM755,2018-07-10,11:41:20,2018-07-10,11:57:13,0.264722222,15.825645,-87.919093,PREDIO PUCAB DPT,0.3,0.11,Si,del 9 al 15 de julio
AAM755,2018-07-10,12:03:15,2018-07-10,12:12:15,0.15,15.827089,-87.918264,PREDIO PUCAB DPT,0.6,0.10,Si,del 9 al 15 de julio
AAM755,2018-07-10,13:59:57,2018-07-10,14:16:54,0.2825,15.351595,-88.187296,AKH SA,88.3,1.80,Si,del 9 al 15 de julio
AAM755,2018-07-10,14:16:54,2018-07-10,14:21:54,0.083333333,15.351076,-88.186365,AKH SA,0.2,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-10,14:22:54,2018-07-10,14:29:51,0.115833333,15.34878,-88.1871,AKH SA,0.3,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-10,14:29:51,2018-07-10,14:36:51,0.116666667,15.34837,-88.187385,AKH SA,0.2,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-11,07:46:29,2018-07-11,10:11:14,2.4125,15.826143,-87.92,PREDIO PUCAB DPT,93.1,17.16,Si,del 9 al 15 de julio
AAM755,2018-07-11,10:13:51,2018-07-11,10:22:51,0.15,15.82632,-87.918448,PREDIO PUCAB DPT,0.2,0.04,Si,del 9 al 15 de julio
AAM755,2018-07-11,10:22:51,2018-07-11,10:41:51,0.316666667,15.826463,-87.918411,PREDIO PUCAB DPT,0.2,0.00,No,del 9 al 15 de julio
AAM755,2018-07-11,10:42:51,2018-07-11,10:53:48,0.1825,15.826724,-87.920016,PREDIO PUCAB DPT,0,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-11,10:57:48,2018-07-11,11:17:16,0.324444444,15.826029,-87.919799,PREDIO PUCAB DPT,0.4,0.07,Si,del 9 al 15 de julio
AAM755,2018-07-11,11:17:16,2018-07-11,11:25:16,0.133333333,15.826032,-87.91981,PREDIO PUCAB DPT,0.1,0.00,No,del 9 al 15 de julio
AAM755,2018-07-11,11:30:16,2018-07-11,11:36:16,0.1,15.827017,-87.918325,PREDIO PUCAB DPT,0.4,0.08,Si,del 9 al 15 de julio
AAM755,2018-07-11,12:03:10,2018-07-11,12:09:10,0.1,15.84273,-87.94148,OPC,5.5,0.45,Si,del 9 al 15 de julio
AAM755,2018-07-11,12:20:07,2018-07-11,12:25:07,0.083333333,15.841876,-87.939117,OPC,0.3,0.18,Si,del 9 al 15 de julio
AAM755,2018-07-11,12:31:07,2018-07-11,12:37:05,0.099444444,15.84137,-87.937022,OPC,0.2,0.10,Si,del 9 al 15 de julio
AAM755,2018-07-11,12:37:05,2018-07-11,12:43:05,0.1,15.84077,-87.936014,OPC,0.1,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-11,14:39:38,2018-07-11,16:10:15,1.510277778,15.539755,-88.001991,ALIMENTOS E y L,51.3,1.94,Si,del 9 al 15 de julio
AAM755,2018-07-11,16:10:15,2018-07-11,16:15:46,0.091944444,15.539718,-88.002131,ALIMENTOS E y L,0.1,0.00,No,del 9 al 15 de julio
AAM755,2018-07-12,09:06:14,2018-07-12,09:15:11,0.149166667,15.826197,-87.920168,PREDIO PUCAB DPT,53.6,16.84,Si,del 9 al 15 de julio
AAM755,2018-07-12,09:21:11,2018-07-12,14:51:14,5.500833333,15.82579,-87.919375,PREDIO PUCAB DPT,0.2,0.10,Si,del 9 al 15 de julio
AAM755,2018-07-12,14:51:14,2018-07-12,15:16:57,0.428611111,15.825795,-87.919375,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM755,2018-07-12,15:16:57,2018-07-13,07:41:15,16.405,15.825687,-87.91939,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-13,07:50:50,2018-07-13,08:34:11,0.7225,15.825863,-87.919533,PREDIO PUCAB DPT,0.3,0.16,Si,del 9 al 15 de julio
AAM755,2018-07-13,08:35:14,2018-07-13,08:44:51,0.160277778,15.826188,-87.920188,PREDIO PUCAB DPT,0.1,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-13,08:47:54,2018-07-13,09:06:14,0.305555556,15.827471,-87.918561,PREDIO PUCAB DPT,0.3,0.05,Si,del 9 al 15 de julio
AAM755,2018-07-13,09:06:14,2018-07-13,09:21:01,0.246388889,15.827119,-87.918265,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-13,09:59:56,2018-07-13,10:07:56,0.133333333,15.841907,-87.934117,OPC,6,0.65,Si,del 9 al 15 de julio
AAM755,2018-07-13,18:19:47,2018-07-13,18:32:53,0.218333333,15.826261,-87.920239,PREDIO PUCAB DPT,126.8,8.20,Si,del 9 al 15 de julio
AAM755,2018-07-13,18:32:53,2018-07-13,18:45:11,0.205,15.826014,-87.919788,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-13,18:48:19,2018-07-13,18:56:33,0.137222222,15.825848,-87.919652,PREDIO PUCAB DPT,0,0.05,Si,del 9 al 15 de julio
AAM755,2018-07-13,18:57:03,2018-07-13,19:06:24,0.155833333,15.82554,-87.919018,PREDIO PUCAB DPT,0,0.01,Si,del 9 al 15 de julio
AAM755,2018-07-13,19:12:26,2018-07-14,10:46:02,15.56,15.825588,-87.919074,PREDIO PUCAB DPT,0.1,0.10,Si,del 9 al 15 de julio
AAM755,2018-07-14,10:47:44,2018-07-14,11:18:38,0.515,15.82578,-87.919343,PREDIO PUCAB DPT,0.2,0.03,Si,del 9 al 15 de julio
AAM755,2018-07-14,11:18:38,2018-07-14,11:25:38,0.116666667,15.826113,-87.918429,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-14,11:25:38,2018-07-14,11:32:38,0.116666667,15.826477,-87.918435,PREDIO PUCAB DPT,0.1,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-14,11:34:38,2018-07-14,11:50:35,0.265833333,15.826795,-87.919918,PREDIO PUCAB DPT,0.3,0.03,Si,del 9 al 15 de julio
AAM755,2018-07-14,11:51:35,2018-07-14,12:02:32,0.1825,15.825754,-87.918545,PREDIO PUCAB DPT,0.2,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-10,08:24:46,2018-07-10,11:05:28,2.678333333,15.825486,-87.919084,PREDIO PUCAB DPT,0,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-10,11:05:28,2018-07-10,11:15:22,0.165,15.825486,-87.919084,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM755,2018-07-10,11:15:22,2018-07-10,14:06:33,2.853055556,15.825482,-87.919063,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-10,14:06:33,2018-07-10,14:27:52,0.355277778,15.825482,-87.919063,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM755,2018-07-10,14:27:52,2018-07-10,15:19:16,0.856666667,15.825599,-87.919084,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-10,15:19:16,2018-07-10,15:26:03,0.113055556,15.825599,-87.919084,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM755,2018-07-10,15:26:03,2018-07-11,12:55:09,21.485,15.825617,-87.919053,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-11,12:55:09,2018-07-11,13:09:25,0.237777778,15.825617,-87.919053,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM755,2018-07-11,13:09:25,2018-07-11,14:00:03,0.843888889,15.825581,-87.91907,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-11,14:14:06,2018-07-11,14:20:03,0.099166667,15.826502,-87.918504,PREDIO PUCAB DPT,0.7,0.23,Si,del 9 al 15 de julio
AAM755,2018-07-11,14:23:03,2018-07-11,15:04:25,0.689444444,15.826119,-87.919945,PREDIO PUCAB DPT,0.3,0.05,Si,del 9 al 15 de julio
AAM755,2018-07-11,15:04:25,2018-07-11,15:09:48,0.089722222,15.826119,-87.919945,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM755,2018-07-11,15:11:48,2018-07-11,15:16:48,0.083333333,15.827075,-87.918209,PREDIO PUCAB DPT,0.5,0.03,Si,del 9 al 15 de julio
AAM755,2018-07-11,15:47:42,2018-07-11,16:09:39,0.365833333,15.841843,-87.939759,OPC,5.2,0.52,Si,del 9 al 15 de julio
AAM755,2018-07-11,16:27:36,2018-07-11,16:38:06,0.175,15.826154,-87.920174,PREDIO PUCAB DPT,3.6,0.30,Si,del 9 al 15 de julio
AAM755,2018-07-11,16:39:00,2018-07-11,16:50:40,0.194444444,15.826208,-87.920241,PREDIO PUCAB DPT,0,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-11,16:50:40,2018-07-11,17:01:31,0.180833333,15.826208,-87.920241,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
AAM755,2018-07-11,17:03:35,2018-07-12,06:15:05,13.19166667,15.825608,-87.9189,PREDIO PUCAB DPT,0.2,0.03,Si,del 9 al 15 de julio
AAM755,2018-07-12,06:18:42,2018-07-12,06:35:20,0.277222222,15.826483,-87.920536,PREDIO PUCAB DPT,0.2,0.06,Si,del 9 al 15 de julio
AAM755,2018-07-12,07:01:18,2018-07-12,07:07:18,0.1,15.84139,-87.935911,OPC,4.9,0.43,Si,del 9 al 15 de julio
AAM755,2018-07-12,15:39:39,2018-07-12,15:52:22,0.211944444,15.82651,-87.920651,PREDIO PUCAB DPT,107.1,8.54,Si,del 9 al 15 de julio
AAM755,2018-07-12,15:52:22,2018-07-12,15:58:21,0.099722222,15.826109,-87.920137,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-12,16:05:18,2018-07-12,16:13:15,0.1325,15.825793,-87.918419,PREDIO PUCAB DPT,0.3,0.12,Si,del 9 al 15 de julio
AAM755,2018-07-12,16:13:15,2018-07-13,09:21:31,17.13777778,15.825686,-87.919286,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-13,09:21:31,2018-07-13,10:52:30,1.516388889,15.825761,-87.919461,PREDIO PUCAB DPT,0.1,0.00,No,del 9 al 15 de julio
AAM755,2018-07-13,10:52:30,2018-07-13,13:15:33,2.384166667,15.825671,-87.919367,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-09,01:44:25,2018-07-09,08:03:34,6.319166667,15.825785,-87.919558,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-09,08:03:34,2018-07-09,08:14:20,0.179444444,15.825785,-87.919558,PREDIO PUCAB DPT,0.1,0.00,No,del 9 al 15 de julio
AAM755,2018-07-09,08:16:20,2018-07-09,08:24:23,0.134166667,15.827217,-87.91906,PREDIO PUCAB DPT,0.3,0.03,Si,del 9 al 15 de julio
AAM755,2018-07-09,08:31:36,2018-07-09,09:03:44,0.535555556,15.825665,-87.91931,PREDIO PUCAB DPT,0.4,0.12,Si,del 9 al 15 de julio
AAM755,2018-07-09,09:10:49,2018-07-09,09:27:31,0.278333333,15.825997,-87.919791,PREDIO PUCAB DPT,0.4,0.12,Si,del 9 al 15 de julio
AAM755,2018-07-09,09:27:55,2018-07-09,09:36:16,0.139166667,15.826112,-87.919974,PREDIO PUCAB DPT,0,0.01,Si,del 9 al 15 de julio
AAM755,2018-07-09,10:03:25,2018-07-09,10:25:13,0.363333333,15.840176,-87.935393,OPC,5.1,0.45,Si,del 9 al 15 de julio
AAM755,2018-07-09,10:48:13,2018-07-09,10:57:58,0.1625,15.827112,-87.918196,PREDIO PUCAB DPT,5.3,0.38,Si,del 9 al 15 de julio
AAM755,2018-07-09,16:49:35,2018-07-09,17:17:54,0.471944444,15.826135,-87.920139,PREDIO PUCAB DPT,101.4,5.86,Si,del 9 al 15 de julio
AAM755,2018-07-09,17:25:02,2018-07-10,08:53:17,15.47083333,15.826566,-87.919691,PREDIO PUCAB DPT,0.5,0.12,Si,del 9 al 15 de julio
AAM755,2018-07-10,08:57:57,2018-07-10,09:07:00,0.150833333,15.825831,-87.918461,PREDIO PUCAB DPT,0.4,0.08,Si,del 9 al 15 de julio
AAM755,2018-07-10,09:08:00,2018-07-10,09:17:11,0.153055556,15.826966,-87.919643,PREDIO PUCAB DPT,0.2,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-10,09:23:27,2018-07-10,09:28:28,0.083611111,15.826747,-87.920022,PREDIO PUCAB DPT,0,0.10,Si,del 9 al 15 de julio
AAM755,2018-07-10,09:41:26,2018-07-10,10:04:52,0.390555556,15.826875,-87.919812,PREDIO PUCAB DPT,0.9,0.22,Si,del 9 al 15 de julio
AAM755,2018-07-10,10:09:29,2018-07-10,11:04:41,0.92,15.826612,-87.920086,PREDIO PUCAB DPT,0.1,0.08,Si,del 9 al 15 de julio
AAM755,2018-07-10,11:11:20,2018-07-10,11:24:05,0.2125,15.82578,-87.919341,PREDIO PUCAB DPT,0.4,0.11,Si,del 9 al 15 de julio
AAM755,2018-07-10,11:30:04,2018-07-10,11:58:17,0.470277778,15.82693,-87.918327,PREDIO PUCAB DPT,0.4,0.10,Si,del 9 al 15 de julio
AAM755,2018-07-10,18:27:15,2018-07-11,08:52:05,14.41388889,15.825634,-87.919306,PREDIO PUCAB DPT,84.8,6.48,Si,del 9 al 15 de julio
AAM755,2018-07-11,08:54:00,2018-07-11,14:05:59,5.199722222,15.825602,-87.919296,PREDIO PUCAB DPT,0,0.03,Si,del 9 al 15 de julio
AAM755,2018-07-11,14:05:59,2018-07-11,14:34:54,0.481944444,15.825602,-87.919296,PREDIO PUCAB DPT,0.1,0.00,No,del 9 al 15 de julio
AAM755,2018-07-11,14:41:54,2018-07-11,15:03:00,0.351666667,15.825667,-87.919158,PREDIO PUCAB DPT,0.3,0.12,Si,del 9 al 15 de julio
AAM755,2018-07-11,15:05:54,2018-07-11,15:19:09,0.220833333,15.826003,-87.919766,PREDIO PUCAB DPT,0,0.05,Si,del 9 al 15 de julio
AAM755,2018-07-11,15:23:11,2018-07-12,05:43:34,14.33972222,15.825708,-87.919477,PREDIO PUCAB DPT,0.3,0.07,Si,del 9 al 15 de julio
AAM755,2018-07-12,05:50:11,2018-07-12,05:59:29,0.155,15.827094,-87.918281,PREDIO PUCAB DPT,0.5,0.11,Si,del 9 al 15 de julio
AAM755,2018-07-12,06:18:39,2018-07-12,06:31:39,0.216666667,15.840654,-87.934093,OPC,4.5,0.32,Si,del 9 al 15 de julio
AAM755,2018-07-12,08:28:04,2018-07-12,08:56:44,0.477777778,15.369817,-87.986389,PRODUCTOS PLASTICOS2,77.3,1.94,Si,del 9 al 15 de julio
AAM755,2018-07-12,08:59:28,2018-07-12,10:51:01,1.859166667,15.370556,-87.988209,PRODUCTOS PLASTICOS2,0.3,0.05,Si,del 9 al 15 de julio
AAM755,2018-07-12,14:53:20,2018-07-12,15:05:39,0.205277778,15.826209,-87.920302,PREDIO PUCAB DPT,73.3,4.04,Si,del 9 al 15 de julio
AAM755,2018-07-12,15:05:39,2018-07-12,15:18:51,0.22,15.825974,-87.919815,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-12,15:22:55,2018-07-12,15:32:58,0.1675,15.827216,-87.918741,PREDIO PUCAB DPT,0.5,0.07,Si,del 9 al 15 de julio
AAM755,2018-07-12,15:33:58,2018-07-12,15:39:55,0.099166667,15.826541,-87.919925,PREDIO PUCAB DPT,0.1,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-12,15:40:58,2018-07-12,15:48:15,0.121388889,15.826395,-87.918408,PREDIO PUCAB DPT,0.1,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-12,15:49:20,2018-07-12,16:25:53,0.609166667,15.825676,-87.919323,PREDIO PUCAB DPT,0.1,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-12,16:33:24,2018-07-12,16:38:55,0.091944444,15.825692,-87.918164,PREDIO PUCAB DPT,0.1,0.13,No,del 9 al 15 de julio
AAM755,2018-07-12,16:38:55,2018-07-12,17:02:08,0.386944444,15.825648,-87.918259,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-12,17:19:18,2018-07-12,17:24:50,0.092222222,15.825641,-87.918539,PREDIO PUCAB DPT,0,0.29,Si,del 9 al 15 de julio
AAM755,2018-07-12,17:28:14,2018-07-12,17:33:48,0.092777778,15.825657,-87.918484,PREDIO PUCAB DPT,0,0.06,Si,del 9 al 15 de julio
AAM755,2018-07-12,17:40:29,2018-07-12,17:48:05,0.126666667,15.825728,-87.919247,PREDIO PUCAB DPT,0.1,0.11,Si,del 9 al 15 de julio
AAM755,2018-07-12,17:53:44,2018-07-12,18:00:56,0.12,15.825747,-87.919275,PREDIO PUCAB DPT,0,0.09,Si,del 9 al 15 de julio
AAM755,2018-07-12,18:01:58,2018-07-12,18:26:46,0.413333333,15.825961,-87.919653,PREDIO PUCAB DPT,0,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-12,18:29:29,2018-07-12,18:39:57,0.174444444,15.826415,-87.920385,PREDIO PUCAB DPT,0.1,0.05,Si,del 9 al 15 de julio
AAM755,2018-07-12,18:45:02,2018-07-13,05:50:03,11.08361111,15.826312,-87.920243,PREDIO PUCAB DPT,0.1,0.08,Si,del 9 al 15 de julio
AAM755,2018-07-13,05:58:02,2018-07-13,06:19:23,0.355833333,15.827096,-87.91826,PREDIO PUCAB DPT,0.8,0.13,Si,del 9 al 15 de julio
AAM755,2018-07-13,06:44:33,2018-07-13,06:56:36,0.200833333,15.843074,-87.941507,OPC,5.9,0.42,Si,del 9 al 15 de julio
AAM755,2018-07-13,06:56:36,2018-07-13,07:01:36,0.083333333,15.8429,-87.942009,OPC,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-13,07:01:36,2018-07-13,07:21:38,0.333888889,15.842769,-87.941648,OPC,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-13,07:25:38,2018-07-13,07:40:43,0.251388889,15.841347,-87.937614,OPC,0.7,0.07,Si,del 9 al 15 de julio
AAM755,2018-07-13,07:40:43,2018-07-13,07:45:43,0.083333333,15.84051,-87.935847,OPC,0.1,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-13,09:20:10,2018-07-13,09:37:34,0.29,15.467393,-87.979133,OPERADORA DEL ORIENTE,61.7,1.57,Si,del 9 al 15 de julio
AAM755,2018-07-13,09:39:38,2018-07-13,09:44:38,0.083333333,15.468071,-87.979045,OPERADORA DEL ORIENTE,0.1,0.03,Si,del 9 al 15 de julio
AAM755,2018-07-13,09:44:38,2018-07-13,09:51:38,0.116666667,15.467386,-87.979264,OPERADORA DEL ORIENTE,0.3,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-13,21:17:36,2018-07-13,23:42:36,2.416666667,15.826498,-87.920635,PREDIO PUCAB DPT,59,11.43,Si,del 9 al 15 de julio
AAM755,2018-07-13,23:42:36,2018-07-14,08:03:52,8.354444444,15.826288,-87.920323,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-14,08:03:52,2018-07-14,08:20:36,0.278888889,15.826288,-87.920323,PREDIO PUCAB DPT,0.1,0.00,No,del 9 al 15 de julio
AAM755,2018-07-14,08:24:36,2018-07-14,09:39:33,1.249166667,15.825633,-87.919165,PREDIO PUCAB DPT,0,0.07,Si,del 9 al 15 de julio
AAM755,2018-07-14,09:46:41,2018-07-14,10:03:41,0.283333333,15.825591,-87.918891,PREDIO PUCAB DPT,0.3,0.12,Si,del 9 al 15 de julio
AAM755,2018-07-14,10:08:44,2018-07-14,10:16:47,0.134166667,15.826049,-87.919947,PREDIO PUCAB DPT,0.3,0.08,Si,del 9 al 15 de julio
AAM755,2018-07-14,10:17:47,2018-07-14,10:45:42,0.465277778,15.825624,-87.918961,PREDIO PUCAB DPT,0.2,0.02,Si,del 9 al 15 de julio
AAM755,2018-07-14,10:49:31,2018-07-14,11:00:34,0.184166667,15.825843,-87.918533,PREDIO PUCAB DPT,0.1,0.06,Si,del 9 al 15 de julio
AAM755,2018-07-14,11:00:34,2018-07-14,11:07:37,0.1175,15.8256,-87.91892,PREDIO PUCAB DPT,0.1,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-14,11:07:37,2018-07-14,11:39:41,0.534444444,15.8259,-87.919496,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
AAM755,2018-07-14,11:43:47,2018-07-14,12:07:01,0.387222222,15.827046,-87.918229,PREDIO PUCAB DPT,0.4,0.07,Si,del 9 al 15 de julio
AAM755,2018-07-14,13:50:29,2018-07-14,13:55:29,0.083333333,15.841057,-87.936168,OPC,6.5,1.72,Si,del 9 al 15 de julio
AAM755,2018-07-14,13:55:29,2018-07-14,14:08:33,0.217777778,15.840386,-87.935806,OPC,0.3,0.00,Si,del 9 al 15 de julio
SPOO36,2018-07-09,01:55:46,2018-07-09,13:32:06,11.60555556,15.826124,-87.919607,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-10,08:26:09,2018-07-10,08:41:42,0.259166667,15.825508,-87.919036,PREDIO PUCAB DPT,0,0.11,No,del 9 al 15 de julio
SPP037,2018-07-10,08:41:46,2018-07-10,08:58:42,0.282222222,15.825499,-87.919094,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
SPP037,2018-07-10,08:58:42,2018-07-10,09:06:50,0.135555556,15.825527,-87.919059,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-10,09:06:50,2018-07-10,09:29:17,0.374166667,15.825527,-87.919059,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
SPP037,2018-07-10,09:29:17,2018-07-10,10:40:22,1.184722222,15.825503,-87.919102,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-10,10:40:22,2018-07-10,11:05:27,0.418055556,15.825503,-87.919102,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
SPP037,2018-07-10,11:05:29,2018-07-10,11:15:21,0.164444444,15.825556,-87.91905,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
SPP037,2018-07-10,11:15:21,2018-07-10,14:06:35,2.853888889,15.825556,-87.91905,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-10,14:06:35,2018-07-10,14:27:52,0.354722222,15.825556,-87.91905,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
SPP037,2018-07-10,14:27:52,2018-07-10,15:19:18,0.857222222,15.825498,-87.919081,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-10,15:19:18,2018-07-10,15:26:03,0.1125,15.825498,-87.919081,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
SPP037,2018-07-10,15:26:03,2018-07-11,12:55:09,21.485,15.825468,-87.919099,PREDIO PUCAB DPT,0,0.00,Si,del 9 al 15 de julio
SPP037,2018-07-11,12:55:09,2018-07-11,13:09:26,0.238055556,15.825468,-87.919099,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
SPP037,2018-07-11,13:09:28,2018-07-11,14:00:03,0.843055556,15.825715,-87.919247,PREDIO PUCAB DPT,0,0.00,No,del 9 al 15 de julio
SPP037,2018-07-11,14:14:06,2018-07-11,14:20:06,0.1,15.826496,-87.918502,PREDIO PUCAB DPT,0.6,0.23,Si,del 9 al 15 de julio
SPP037,2018-07-11,14:23:03,2018-07-11,15:04:28,0.690277778,15.826117,-87.919945,PREDIO PUCAB DPT,0.3,0.05,Si,del 9 al 15 de julio
SPP037,2018-07-11,15:04:28,2018-07-11,15:10:58,0.108333333,15.826117,-87.919945,PREDIO PUCAB DPT,0.3,0.00,No,del 9 al 15 de julio
SPP037,2018-07-11,15:11:58,2018-07-11,15:16:58,0.083333333,15.826974,-87.918127,PREDIO PUCAB DPT,0.2,0.02,Si,del 9 al 15 de julio
SPP037,2018-07-11,15:47:52,2018-07-11,16:09:49,0.365833333,15.841827,-87.939632,OPC,5.2,0.52,Si,del 9 al 15 de julio
