Placas,Fecha,Aceleracion Fuerte,apagado del vehiculo,Apertura Puerta Carga,Conexión alimentacion externa,Control de audio,Desconexión alimentacion externa,Distancia Recorrida,encendido del vehiculo,Equipo apagado,Equipo encendido,Exceso de velocidad,Fallo de Bateria Principal,Fin carga de bateria,Frenada Fuerte,Fuera del rango de velocidad,Horometro,Ingreso a,Inicio carga bateria,Interrogacion posicion,Interrogacion posicion Llamada,Maxima Velocidad,Movimiento Ilegal,Nivel bajo de bateria,Panico,Por tiempo de lectura,Posible Colisión,Primera localización despues de encendido,Pta cabina,Salida de,Tiempo de Actividad,Tiempo en Exceso de velocidad,Tiempo fuera del rango de velocidad,Tiempo Ralenti,Velocidad Promedio,Nombre de Informe
AAM755,29/06/2018,0,20,0,0,0,0,116.9,28,0,0,0,0,0,0,0,9.831111111,0,0,0,0,91.9,0,0,0,621,0,0,0,0,10.36666667,0,0,0,40.3,del 25 al 1 de julio
AAM755,30/06/2018,0,7,0,0,0,0,77.7,10,0,0,0,0,0,0,0,3.848888889,0,0,0,0,86.7,0,0,0,247,0,0,0,0,2.35,0,0,0,40,del 25 al 1 de julio
AAM755,01/07/2018,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.121388889,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM755,25/06/2018,0,16,0,0,0,0,136.5,16,0,0,0,0,0,0,0,6.165833333,2,0,0,0,82.6,0,0,0,401,0,0,0,2,6.2,0,0,1.216666667,50.5,del 25 al 1 de julio
AAM755,26/06/2018,0,9,0,0,0,0,69.3,9,0,0,0,0,0,0,0,3.473055556,1,0,0,0,79.6,0,0,0,228,0,0,0,1,3.5,0,0,0,41.4,del 25 al 1 de julio
AAM755,27/06/2018,0,13,0,1,0,1,142.2,13,0,0,0,0,0,0,0,5.496944444,2,0,0,0,84.5,0,0,0,354,0,0,0,2,5.5,0,0,0,45.2,del 25 al 1 de julio
AAM755,28/06/2018,0,4,0,0,0,0,12.2,4,0,0,0,0,0,0,0,1.881666667,0,0,0,0,52.3,0,0,0,127,0,0,0,0,1.9,0,0,0,27.4,del 25 al 1 de julio
AAM755,29/06/2018,0,7,0,0,0,0,163.4,7,0,0,0,0,0,0,0,9.329722222,1,0,0,0,85.3,0,0,0,578,0,0,0,1,9.35,0,0,0,42.9,del 25 al 1 de julio
AAM755,30/06/2018,0,12,0,0,0,0,110.8,12,0,0,0,0,0,0,0,6.105555556,1,0,0,0,83.6,0,0,0,392,0,0,0,1,6.133333333,0,0,0,42.3,del 25 al 1 de julio
AAM755,01/07/2018,0,5,0,0,0,0,2.3,5,0,0,0,0,0,0,0,0.884722222,0,0,0,0,65.1,0,0,0,67,0,0,0,0,0.883333333,0,0,0,26.7,del 25 al 1 de julio
AAM755,25/06/2018,0,20,0,0,0,0,82.2,22,0,0,0,0,0,0,0,6.3725,1,0,0,0,93.2,0,0,0,412,0,0,0,1,7.233333333,0,0,0,38.8,del 25 al 1 de julio
AAM755,26/06/2018,0,10,0,0,0,0,81.3,13,0,0,0,0,0,0,1,2.819722222,0,0,0,0,107.7,0,0,0,191,0,0,0,0,4.15,0,0,0,50.8,del 25 al 1 de julio
AAM755,27/06/2018,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,1.090555556,0,0,0,0,0,0,0,0,80,0,0,0,0,1.566666667,0,0,0,0,del 25 al 1 de julio
AAM755,28/06/2018,0,9,0,0,0,0,229.5,12,0,0,0,0,0,0,1,6.656944444,2,0,0,0,109.1,0,0,0,418,0,0,0,2,9.366666667,0,0,0,56.8,del 25 al 1 de julio
AAM755,29/06/2018,0,8,0,0,0,0,78.1,13,0,0,0,0,0,0,1,7.021388889,1,0,0,0,98.2,0,0,0,437,0,0,0,1,4.433333333,0,0,0,56.4,del 25 al 1 de julio
AAM755,30/06/2018,0,7,0,0,0,0,156.7,10,0,0,0,0,0,0,0,6.143611111,1,0,0,0,93.9,0,0,0,384,0,0,0,1,2.466666667,0,0,0,52.5,del 25 al 1 de julio
AAM755,01/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM756,25/06/2018,0,15,0,0,0,0,110.1,18,0,0,0,0,0,0,0,3.900277778,0,0,0,0,88.6,0,0,0,263,0,0,0,0,3.266666667,0,0,0,39.5,del 25 al 1 de julio
AAM756,26/06/2018,0,16,0,0,0,0,99.4,20,0,0,0,0,0,0,0,4.217222222,0,0,0,1,84.2,0,0,0,282,0,0,0,0,4.95,0,0,0,43,del 25 al 1 de julio
AAM756,27/06/2018,0,6,0,0,0,0,76.9,8,0,0,0,0,0,0,0,2.954444444,0,0,0,0,73.9,0,0,0,193,0,0,0,0,0.716666667,0,0,0,40.7,del 25 al 1 de julio
AAM756,28/06/2018,0,29,0,0,0,0,136.1,33,0,0,0,0,0,0,0,5.073611111,0,0,0,3,85,0,0,0,350,0,0,0,0,4.516666667,0,0,0,47.3,del 25 al 1 de julio
AAM756,29/06/2018,0,18,0,0,0,0,188.3,22,0,0,0,0,0,0,0,6.8125,0,0,0,0,86.2,0,0,0,440,0,0,0,0,10.31666667,0,0,0,50,del 25 al 1 de julio
AAM756,30/06/2018,0,5,0,0,0,0,130.5,8,0,0,0,0,0,0,0,6.433055556,0,0,0,0,90.7,0,0,0,398,0,0,0,0,4.016666667,0,0,0,52.3,del 25 al 1 de julio
AAM756,01/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM756,25/06/2018,0,11,0,0,0,0,93.3,15,0,0,0,0,10,0,0,4.909444444,0,10,0,0,95.2,0,0,0,315,0,0,0,0,7.35,0,0,0,41.7,del 25 al 1 de julio
AAM756,26/06/2018,0,3,0,1,0,1,6,5,0,0,0,0,2,0,0,0.489166667,0,3,0,0,49,0,0,0,41,0,0,0,0,10.06666667,0,0,0,30,del 25 al 1 de julio
AAM756,27/06/2018,0,17,0,1,0,1,133.6,22,0,0,0,0,13,0,0,5.603611111,0,17,0,0,90.9,0,0,0,364,0,0,0,0,8.683333333,0,0,0,44.3,del 25 al 1 de julio
AAM756,28/06/2018,0,6,0,2,0,2,0,7,0,0,0,0,6,0,0,0.455555556,0,6,0,0,0,0,0,0,44,0,0,0,0,1.85,0,0,0,0,del 25 al 1 de julio
AAM756,29/06/2018,0,35,0,6,0,6,123.1,41,0,0,0,0,29,0,1,8.457777778,0,30,0,0,101.3,0,0,0,556,0,0,0,0,8.216666667,0,0,0,47.9,del 25 al 1 de julio
AAM756,30/06/2018,0,8,0,1,0,1,81.8,13,0,0,0,0,3,0,0,5.839444444,0,5,0,0,87.8,0,0,0,368,0,0,0,0,1.5,0,0,0,37.1,del 25 al 1 de julio
AAM756,01/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM764,25/06/2018,0,19,0,0,0,0,124.6,19,0,0,0,0,0,0,0,3.887222222,0,0,0,0,97.8,0,0,0,267,0,0,0,0,3.9,0,0,0,51.9,del 25 al 1 de julio
AAM764,26/06/2018,0,10,0,0,0,0,40.6,10,0,0,0,0,0,0,0,1.331111111,0,0,0,2,65.6,0,0,0,102,0,0,0,0,1.35,0,0,0,38.3,del 25 al 1 de julio
AAM764,27/06/2018,0,24,0,0,0,0,53.5,24,0,0,0,0,0,0,0,3.570555556,0,0,0,0,87.3,0,0,0,252,0,0,0,0,3.6,0,0,0.216666667,40.4,del 25 al 1 de julio
AAM764,28/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM764,29/06/2018,0,18,0,7,0,7,138,17,0,0,0,0,0,0,0,7.733333333,0,0,0,0,81.4,0,0,0,487,0,0,0,0,5.85,0,0,0,41.3,del 25 al 1 de julio
AAM764,30/06/2018,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0.429444444,0,0,0,1,16.4,0,0,0,37,0,0,0,0,0.433333333,0,0,0,12.5,del 25 al 1 de julio
AAM764,01/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM772,25/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM772,26/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM772,27/06/2018,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0.040555556,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM772,28/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM772,29/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM772,30/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM772,01/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM774,25/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM774,26/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM774,27/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM774,28/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM774,29/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM774,30/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAM774,01/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAP238,25/06/2018,0,14,0,0,0,0,4.1,14,0,0,0,0,0,0,0,3.374166667,0,0,0,0,12.4,0,0,0,229,0,0,0,0,3.4,0,0,0,7.5,del 25 al 1 de julio
AAP238,26/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAP238,27/06/2018,0,12,0,0,0,0,4.8,12,0,0,0,0,0,0,0,3.894444444,0,0,0,0,9.6,0,0,0,256,0,0,0,0,3.916666667,0,0,0,6.7,del 25 al 1 de julio
AAP238,28/06/2018,0,21,0,3,0,3,7.2,21,0,0,0,0,0,0,0,4.438611111,0,0,0,0,10.6,0,0,0,300,0,0,0,0,4.45,0,0,0,7.1,del 25 al 1 de julio
AAP238,29/06/2018,0,17,0,3,0,3,4.4,17,0,0,0,0,0,0,0,4.018055556,0,0,0,0,10,0,0,0,272,0,0,0,0,4.033333333,0,0,0,7.2,del 25 al 1 de julio
AAP238,30/06/2018,0,12,0,0,0,0,2.5,12,0,0,0,0,0,0,0,1.327222222,0,0,0,0,11.1,0,0,0,106,0,0,0,0,1.333333333,0,0,0,7.9,del 25 al 1 de julio
AAP238,01/07/2018,0,7,0,1,0,1,3.2,7,0,0,0,0,0,0,0,2.155277778,0,0,0,0,11.2,0,0,0,147,0,0,0,0,2.183333333,0,0,0,8,del 25 al 1 de julio
AAR731,25/06/2018,0,4,0,0,0,0,124.7,4,0,0,0,0,0,0,0,4.079444444,0,0,0,0,90.2,0,0,0,255,0,0,0,0,4.066666667,0,0,0,49.3,del 25 al 1 de julio
AAR731,26/06/2018,0,7,0,2,0,2,215,7,0,0,0,0,0,0,0,6.515277778,0,0,0,0,86.7,0,0,0,405,0,0,0,0,6.55,0,0,0,48.7,del 25 al 1 de julio
AAR731,27/06/2018,0,8,0,1,0,1,268,8,0,0,0,0,0,0,0,7.916388889,0,0,0,0,97.1,0,0,0,491,0,0,0,0,7.933333333,0,0,0,57.3,del 25 al 1 de julio
AAR731,28/06/2018,0,4,0,1,0,1,134.3,4,0,0,0,0,0,0,0,4.193055556,0,0,0,0,86,0,0,0,263,0,0,0,0,4.216666667,0,0,0,43,del 25 al 1 de julio
AAR731,29/06/2018,0,5,0,0,0,0,10.8,5,0,0,0,0,0,0,0,4.008611111,0,0,0,0,66.8,0,0,0,256,0,0,0,0,4.016666667,0,0,0,21.9,del 25 al 1 de julio
AAR731,30/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR731,01/07/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.116388889,0,0,0,0,0,0,0,0,16,0,0,0,0,0.116666667,0,0,0,0,del 25 al 1 de julio
AAR732,25/06/2018,0,6,0,1,0,1,0.7,6,0,0,0,0,0,0,0,3.103055556,0,0,0,0,7.7,0,0,0,202,0,0,0,0,3.116666667,0,0,0,7.3,del 25 al 1 de julio
AAR732,26/06/2018,0,6,0,0,0,0,0.9,6,0,0,0,0,0,0,0,2.383888889,0,0,0,0,7.6,0,0,0,156,0,0,0,0,2.4,0,0,0,6.1,del 25 al 1 de julio
AAR732,27/06/2018,0,7,0,0,0,0,7.8,7,0,0,0,0,0,0,0,4.037222222,0,0,0,0,34.7,0,0,0,259,0,0,0,0,4.066666667,0,0,0,13.2,del 25 al 1 de julio
AAR732,28/06/2018,0,12,0,0,0,0,182.7,12,0,0,0,0,0,0,0,6.080833333,0,0,0,0,86.7,0,0,0,388,0,0,0,0,6.116666667,0,0,0,44.1,del 25 al 1 de julio
AAR732,29/06/2018,0,4,0,0,0,0,284.9,4,0,0,0,0,0,0,0,8.761111111,0,0,0,0,87.3,0,0,0,536,0,0,0,0,8.766666667,0,0,0.066666667,42.8,del 25 al 1 de julio
AAR732,30/06/2018,0,6,0,0,0,0,8.4,6,0,0,0,0,0,0,0,0.898611111,0,0,0,0,47,0,0,0,70,0,0,0,0,0.916666667,0,0,0,22.7,del 25 al 1 de julio
AAR732,01/07/2018,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0.739166667,0,0,0,0,0,0,0,0,68,0,0,0,0,0.766666667,0,0,0,0,del 25 al 1 de julio
AAR732,25/06/2018,0,5,0,0,0,0,2.5,5,0,0,0,0,0,1,0,0.814166667,0,0,0,0,25.5,0,0,0,64,0,0,0,0,0.816666667,0,0,0,10.2,del 25 al 1 de julio
AAR732,26/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR732,27/06/2018,0,3,0,0,0,0,2.5,3,0,0,0,0,0,0,0,0.239166667,0,0,0,0,48.4,0,0,0,27,0,0,0,0,0.266666667,0,0,0,27.7,del 25 al 1 de julio
AAR732,28/06/2018,0,1,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0.131666667,0,0,0,0,0,0,0,0,18,0,0,0,0,0.133333333,0,0,0,0,del 25 al 1 de julio
AAR732,29/06/2018,0,18,0,1,0,1,180.9,18,0,0,0,0,0,0,0,8.321388889,0,0,0,0,83.8,0,0,0,531,0,0,0,0,8.383333333,0,0,0,38.2,del 25 al 1 de julio
AAR732,30/06/2018,0,5,0,0,0,0,0.1,5,0,0,0,0,0,0,0,0.610277778,0,0,0,0,6.1,0,0,0,52,0,0,0,0,0.616666667,0,0,0,5.9,del 25 al 1 de julio
AAR732,01/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,25/06/2018,0,2,0,0,0,0,7.7,2,0,0,0,0,0,0,0,0.406944444,0,0,0,0,86.2,0,0,0,36,0,0,0,0,0.4,0,0,0,43.7,del 25 al 1 de julio
AAR753,26/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,27/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,28/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,29/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,30/06/2018,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.014444444,0,0,0,0,0,0,0,0,12,0,0,0,0,0.016666667,0,0,0,0,del 25 al 1 de julio
AAR753,01/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,25/06/2018,0,7,0,0,0,0,5.8,7,0,0,0,0,0,0,0,6.776111111,0,0,0,0,24.1,0,0,0,424,0,0,0,0,6.816666667,0,0,0,12.5,del 25 al 1 de julio
AAR753,26/06/2018,0,7,0,0,0,0,179.1,7,0,0,0,0,0,0,44,8.198333333,0,0,0,0,108.3,0,0,0,514,0,0,0,0,8.25,0,2.6,0,41.8,del 25 al 1 de julio
AAR753,27/06/2018,0,3,0,0,0,0,301,3,0,0,0,0,0,0,111,8.046666667,1,0,0,0,89.4,0,0,0,492,0,0,0,1,8.05,0,5.116666667,0,41.3,del 25 al 1 de julio
AAR753,28/06/2018,0,2,0,0,0,0,39.8,2,0,0,0,0,0,0,10,1.195,0,0,0,0,83.4,0,0,0,82,0,0,0,0,1.2,0,0.533333333,0,45.5,del 25 al 1 de julio
AAR753,29/06/2018,0,2,0,0,0,0,177.3,2,0,0,0,0,0,0,60,12.58194444,2,0,0,0,102.2,0,0,0,759,0,0,0,2,12.58333333,0,2.566666667,0,40,del 25 al 1 de julio
AAR753,30/06/2018,0,4,0,0,0,0,62.6,4,0,0,0,0,0,0,43,4.130833333,0,0,0,0,74.9,0,0,0,260,0,0,0,0,4.15,0,0.883333333,0,31.4,del 25 al 1 de julio
AAR753,01/07/2018,0,2,0,0,0,0,134.3,2,0,0,0,0,0,0,32,4.591666667,1,0,0,0,106.5,0,0,0,285,0,0,0,1,4.6,0,1.683333333,0,44.9,del 25 al 1 de julio
AAR753,25/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,26/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,27/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,28/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,29/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,30/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,01/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR753,25/06/2018,0,11,0,0,0,0,66.2,11,0,0,0,0,0,0,0,3.561111111,0,0,0,0,73.3,0,0,0,233,0,0,0,0,3.566666667,0,0,0,46.1,del 25 al 1 de julio
AAR753,26/06/2018,0,5,0,0,0,0,209.3,5,0,0,0,0,0,0,0,4.265277778,0,0,0,0,81.9,0,0,0,270,0,0,0,0,4.283333333,0,0,0,58.5,del 25 al 1 de julio
AAR753,27/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.078888889,0,0,0,0,0,0,0,0,15,0,0,0,0,0.083333333,0,0,0,0,del 25 al 1 de julio
AAR753,28/06/2018,0,10,0,1,0,1,98,10,0,0,0,0,0,0,0,3.55,0,0,0,0,83,0,0,0,233,0,0,0,0,3.566666667,0,0,0,37.3,del 25 al 1 de julio
AAR753,29/06/2018,0,17,0,2,0,2,11,17,0,0,0,0,0,0,0,2.419166667,0,0,0,0,53.4,0,0,0,174,0,0,0,0,2.45,0,0,0,16.3,del 25 al 1 de julio
AAR753,30/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.042222222,0,0,0,0,0,0,0,0,12,0,0,0,0,0.033333333,0,0,0,0,del 25 al 1 de julio
AAR753,01/07/2018,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.393055556,0,0,0,0,0,0,0,0,34,0,0,0,0,0.4,0,0,0,0,del 25 al 1 de julio
AAR753,25/06/2018,0,8,0,0,0,0,128.2,8,0,0,0,0,0,0,0,5.906666667,1,0,0,0,95.9,0,0,0,367,0,0,0,1,5.916666667,0,0,0,46,del 25 al 1 de julio
AAR753,26/06/2018,0,8,0,0,0,0,2.9,8,0,0,0,0,0,0,0,2.053333333,0,0,0,0,14.9,0,0,0,142,0,0,0,0,2.066666667,0,0,0,7.1,del 25 al 1 de julio
AAR753,27/06/2018,0,8,0,0,0,0,327.1,8,0,0,0,0,0,0,0,11.21638889,3,0,0,0,91,0,0,0,685,0,0,0,2,11.23333333,0,0,0,40,del 25 al 1 de julio
AAR753,28/06/2018,0,5,0,0,0,0,13,5,0,0,0,0,0,0,0,1.786666667,1,0,0,0,77.8,0,0,0,123,0,0,0,2,1.8,0,0,0,42.3,del 25 al 1 de julio
AAR753,29/06/2018,0,7,0,0,0,0,420.9,7,0,0,0,0,0,1,0,9.787777778,0,0,0,0,90.7,0,0,0,600,0,0,0,0,9.816666667,0,0,0,54.3,del 25 al 1 de julio
AAR753,30/06/2018,0,7,0,0,0,0,4.2,7,0,0,0,0,0,0,0,2.254444444,0,0,0,0,30.8,0,0,0,151,0,0,0,0,2.266666667,0,0,0,14.2,del 25 al 1 de julio
AAR753,01/07/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008611111,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR754,25/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.007222222,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR754,26/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
AAR754,27/06/2018,0,26,0,7,0,7,135.6,26,0,0,0,0,0,0,0,5.607222222,0,0,0,0,83.7,0,0,0,370,0,0,0,0,5.633333333,0,0,0,53.1,del 25 al 1 de julio
AAR754,28/06/2018,0,5,0,1,0,1,249.5,5,0,0,0,0,0,0,0,6.116944444,0,0,0,0,93.7,0,0,0,378,0,0,0,0,6.133333333,0,0,0,62.3,del 25 al 1 de julio
AAR754,29/06/2018,0,8,0,4,0,4,331.1,8,0,0,0,0,0,0,0,8.3775,0,0,0,0,88.4,0,0,0,519,0,0,0,0,8.416666667,0,0,0,52.9,del 25 al 1 de julio
AAR754,30/06/2018,0,5,0,2,0,2,230.3,5,0,0,0,0,0,0,0,7.040833333,0,0,0,0,74.3,0,0,0,433,0,0,0,0,7.05,0,0,0,38.6,del 25 al 1 de julio
AAR754,01/07/2018,0,7,0,3,0,3,367.1,7,0,0,0,0,0,0,0,10.80333333,0,0,0,0,78.7,0,0,0,662,0,0,0,0,10.81666667,0,0,0,44.3,del 25 al 1 de julio
MDE382,25/06/2018,1,11,0,11,0,10,83.4,11,0,0,0,0,0,16,0,2.204444444,0,0,0,0,89.9,0,0,0,157,24,0,0,0,2.233333333,0,0,0,52.5,del 25 al 1 de julio
MDE382,26/06/2018,2,15,0,1,0,1,139.2,15,0,0,0,0,0,27,0,3.418333333,0,0,0,0,87.1,57,0,0,251,15,0,0,0,3.433333333,0,0,0,50,del 25 al 1 de julio
MDE382,27/06/2018,1,13,0,0,0,0,145.3,13,0,0,0,0,0,22,0,3.476944444,0,0,0,0,92,0,0,0,232,26,0,0,0,3.483333333,0,0,0,56.4,del 25 al 1 de julio
MDE382,28/06/2018,0,10,0,0,0,0,25.5,10,0,0,0,0,0,9,0,0.746666667,0,0,0,0,77,0,0,0,67,1,0,0,0,0.766666667,0,0,0,43.8,del 25 al 1 de julio
MDE382,29/06/2018,1,14,0,0,0,0,123.4,14,0,0,0,0,0,19,0,2.837777778,0,0,0,0,89.6,0,0,0,195,36,0,0,0,2.85,0,0,0,56.9,del 25 al 1 de julio
MDE382,30/06/2018,0,4,0,0,0,0,7.2,4,0,0,0,0,0,3,0,0.429444444,0,0,0,0,54,0,0,0,40,0,0,0,0,0.433333333,0,0,0,33,del 25 al 1 de julio
MDE382,01/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,del 25 al 1 de julio
PBM944,25/06/2018,0,5,0,0,0,0,1.4,5,0,0,0,0,0,0,0,0.898611111,0,0,0,0,31.7,0,0,0,71,0,0,0,0,0.916666667,0,0,0.483333333,11,del 25 al 1 de julio
PBM944,26/06/2018,0,8,0,0,0,0,5.7,8,0,0,0,0,0,0,0,1.448333333,0,0,0,0,36.4,0,0,0,105,0,0,0,0,1.45,0,0,0.65,16,del 25 al 1 de julio
PBM944,27/06/2018,0,10,0,0,0,0,3.1,10,0,0,0,0,0,0,0,0.826388889,0,0,0,0,56.4,0,0,0,71,0,0,0,0,0.833333333,0,0,0.183333333,15.5,del 25 al 1 de julio
PBM944,28/06/2018,0,5,0,0,0,0,1.3,5,0,0,0,0,0,0,0,0.549444444,0,0,0,0,32.5,0,0,0,49,0,0,0,0,0.55,0,0,0.016666667,26,del 25 al 1 de julio
PBM944,29/06/2018,0,10,0,0,0,0,5.1,10,0,0,0,0,0,0,0,1.889722222,0,0,0,0,39.4,0,0,0,135,0,0,0,0,1.9,0,0,0.6,17.3,del 25 al 1 de julio
PBM944,30/06/2018,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1.022222222,0,0,0,0,0,0,0,0,74,0,0,0,0,1.033333333,0,0,0.766666667,0,del 25 al 1 de julio
