Placas - ALIAS,Placa,Fecha,Aceleracion Fuerte,Acelerada rango alto,Acelerada rango medio,Acelerada rango vel bajo,Alarma Perdida Combustible,apagado del vehiculo,Apertura Puerta Carga,Autoreporte,Autorreporte Satelital,Cierre Puerta Carga,Control de audio,Desenganche,Distancia Calculada (Km),Distancia Recorrida (Km),encendido del vehiculo,Enganche,Estado antena gps,Exceso de velocidad,Exceso de Velocidad Zona Equipo,Exceso de Velocidad Zonas y Rutas,Falla Sensor Combustible,Fallo de bateria backup,Fallo de Bateria Principal,Fin carga de bateria,Fin Exceso de Velocidad,Frenada Fuerte,Frenada rango alto,Frenada rango de vel bajo,Frenada rango medio,Fuera del rango de velocidad,GPS FIX,GSM GPS Info,Horometro,Ingreso a,Inicio carga bateria,Interrogacion posicion,Interrogacion posicion Llamada,Interrogacion satelital,Lectura por Distancia o Tiempo,Maxima Velocidad,Mensaje Satelital,Mensaje SkyTrack,Movimiento Ilegal,Nivel bajo de bateria,Panico,Paquete satelital,Por tiempo de lectura,Pta cabina,Puerta carga abierta,Puerta carga cerrada,Salida de,Sensor de Temperatura dentro del Rango temp1,Sensor de Temperatura dentro del Rango temp2,Sobrepaso Inferior temp1,Sobrepaso Inferior temp2,Sobrepaso Superior temp1,Sobrepaso Superior temp2,Tiempo de Actividad,Tiempo en Exceso de velocidad,Tiempo fuera del rango de velocidad,Tiempo Ralenti,Velocidad Promedio,Mins. Fuera de Limite
SPL165 - ALIAS: SPL165,SPL165,05/04/2018,0,0,0,0,4,31,0,0,0,0,0,0,0,208.1,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7.452777778,0,0,0,0,0,0,77.4,0,0,9,0,0,0,398,186,0,0,0,0,0,0,0,0,0,7.583333333,0,0,0.366666667,30.7,0
SPL165 - ALIAS: SPL165,SPL165,06/04/2018,0,0,0,0,4,37,0,0,0,0,0,0,0,346.5,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11.69638889,0,0,0,0,0,0,56.7,0,0,5,0,0,0,486,161,0,0,0,0,0,0,0,0,0,11.75,0,0,0.65,33.2,0
SPL165 - ALIAS: SPL165,SPL165,07/04/2018,0,0,0,0,1,13,0,0,0,0,0,0,0,16.1,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.351944444,0,0,0,0,0,0,53.2,0,0,2,0,0,0,135,80,0,0,0,0,0,0,0,0,0,1.383333333,0,0,0.033333333,15.7,0
SPL165 - ALIAS: SPL165,SPL165,08/04/2018,0,0,0,0,1,2,0,0,0,0,0,0,0,0.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219444444,0,0,0,0,0,0,17.5,0,0,0,0,0,0,40,15,0,0,0,0,0,0,0,0,0,0.216666667,0,0,0,9.2,0
SPL165 - ALIAS: SPL165,SPL165,09/04/2018,0,0,0,0,1,11,0,0,0,0,0,0,0,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.441666667,2,0,0,0,0,0,55.9,0,0,0,0,0,0,136,83,0,0,2,0,0,0,0,0,0,2.45,0,0,0,26.3,0
SPL165 - ALIAS: SPL165,SPL165,10/04/2018,0,0,0,0,0,19,0,0,0,0,0,0,0,41.3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.608055556,0,0,0,0,0,0,52.8,0,0,2,0,0,0,224,108,0,0,0,0,0,0,0,0,0,4.633333333,0,0,1.333333333,18.1,0
SPL165 - ALIAS: SPL165,SPL165,11/04/2018,0,0,0,0,0,13,0,0,0,0,0,0,0,19.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725833333,0,0,0,0,0,0,38.6,0,0,4,0,0,0,163,80,0,0,0,0,0,0,0,0,0,3.416666667,0,0,0.516666667,15.8,0
SPL165 - ALIAS: SPL165,SPL165,12/04/2018,0,0,0,0,1,19,0,0,0,0,0,0,0,66.9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.132222222,0,0,0,0,0,0,36.8,0,0,1,0,0,0,237,149,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0.366666667,19.4,0
SPL165 - ALIAS: SPL165,SPL165,13/04/2018,0,0,0,0,1,23,0,0,0,0,0,0,0,27.5,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.985277778,0,0,0,0,0,0,59,0,0,3,0,0,0,164,104,0,0,0,0,0,0,0,0,0,2.016666667,0,0,0.216666667,18.2,0
SPL165 - ALIAS: SPL165,SPL165,14/04/2018,0,0,0,0,1,6,0,0,0,0,0,0,0,2.9,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.721111111,0,0,0,0,0,0,26,0,0,3,0,0,0,86,53,0,0,0,0,0,0,0,0,0,0.766666667,0,0,0.033333333,11.6,0
SPL165 - ALIAS: SPL165,SPL165,15/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPL165 - ALIAS: SPL165,SPL165,16/04/2018,0,0,0,0,1,20,0,0,0,0,0,0,0,150.9,20,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6.065,0,0,0,0,0,0,60.7,0,0,2,0,0,0,302,127,0,0,0,0,0,0,0,0,0,6.1,0,0,1.083333333,30,0
SPL165 - ALIAS: SPL165,SPL165,17/04/2018,0,0,0,0,1,33,0,0,0,0,0,0,0,186.2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45,0,0,0,0,0,0,61.2,0,0,8,0,0,0,391,164,0,0,0,0,0,0,0,0,0,7.483333333,0,0,0.833333333,32.1,0
SPL165 - ALIAS: SPL165,SPL165,18/04/2018,0,0,0,0,0,17,0,0,0,0,0,0,0,22.1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.190833333,0,0,0,0,0,0,48.8,0,0,2,0,0,0,219,93,0,0,0,0,0,0,0,0,0,3.216666667,0,0,0.716666667,13.7,0
SPL165 - ALIAS: SPL165,SPL165,19/04/2018,0,0,0,0,2,13,0,0,0,0,0,0,0,45.3,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4125,0,0,0,0,0,0,52.4,0,0,1,0,0,0,184,74,0,0,0,0,0,0,0,0,0,8.766666667,0,0,0.5,21.1,0
SPL165 - ALIAS: SPL165,SPL165,20/04/2018,0,0,0,0,4,28,0,0,0,0,0,0,0,45.1,29,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3.700277778,0,0,0,0,0,0,59.5,0,0,5,0,0,0,249,142,0,0,0,0,0,0,0,0,0,3.766666667,0,0,0.366666667,17.8,0
SPL165 - ALIAS: SPL165,SPL165,21/04/2018,0,0,0,0,2,21,0,0,0,0,1,0,0,20.7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.561666667,0,0,0,0,0,0,37.8,0,0,2,0,0,0,178,83,0,0,0,0,0,0,0,0,0,2.6,0,0,0.5,16.1,0
SPL165 - ALIAS: SPL165,SPL165,22/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPL165 - ALIAS: SPL165,SPL165,23/04/2018,0,0,0,0,2,32,0,0,0,0,0,0,0,85.9,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.316666667,0,0,0,0,0,0,61.3,0,0,16,0,0,0,301,178,0,0,0,0,0,0,0,0,0,5.35,0,0,0.633333333,20.8,0
SPL165 - ALIAS: SPL165,SPL165,24/04/2018,0,0,0,0,1,24,0,0,0,0,0,0,0,18.5,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4.757777778,0,0,0,0,0,0,49.9,0,0,12,0,0,0,253,124,0,0,0,0,0,0,0,0,0,4.8,0,0,1.033333333,14,0
SPL165 - ALIAS: SPL165,SPL165,25/04/2018,0,0,0,0,2,33,0,0,0,0,0,0,0,41.3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3175,0,0,0,0,0,0,56,0,0,7,0,0,0,244,182,0,0,0,0,0,0,0,0,0,4.35,0,0,1.1,18.9,0
SPL165 - ALIAS: SPL165,SPL165,26/04/2018,0,0,0,0,2,25,0,0,0,0,0,0,0,97.3,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5.179722222,0,0,0,0,0,0,57.3,0,0,10,0,0,0,279,131,0,0,0,0,0,0,0,0,0,5.216666667,0,0,0.083333333,21.7,0
SPL165 - ALIAS: SPL165,SPL165,27/04/2018,0,0,0,0,1,33,0,0,0,0,0,0,0,42.5,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.937777778,0,0,0,0,0,0,56.2,0,0,15,0,0,0,330,191,0,0,0,0,0,0,0,0,0,4.966666667,0,0,0.266666667,15.2,0
SPL165 - ALIAS: SPL165,SPL165,28/04/2018,0,0,0,0,3,17,0,0,0,0,0,0,0,74.3,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.920833333,0,0,0,0,0,0,61.1,0,0,1,0,0,0,195,117,0,0,0,0,0,0,0,0,0,3.95,0,0,0.366666667,23.3,0
SPL165 - ALIAS: SPL165,SPL165,29/04/2018,0,0,0,0,0,3,0,0,0,0,0,0,0,1.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250555556,0,0,0,0,0,0,17.2,0,0,0,0,0,0,45,16,0,0,0,0,0,0,0,0,0,0.25,0,0,0,9.9,0
SPL165 - ALIAS: SPL165,SPL165,30/04/2018,0,0,0,0,8,21,0,0,0,0,0,0,0,525.3,22,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14.2175,0,0,0,0,0,0,68.2,0,0,10,0,0,0,685,112,0,0,0,0,0,0,0,0,0,14.25,0,0,0.4,37.1,0
SPL165 - ALIAS: SPL165,SPL165,01/05/2018,0,0,0,0,1,5,0,0,0,0,0,0,0,12.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270277778,0,0,0,0,0,0,51.2,0,0,4,0,0,0,101,53,0,0,0,0,0,0,0,0,0,1.3,0,0,0.133333333,14.5,0
SPL165 - ALIAS: SPL165,SPL165,02/05/2018,0,0,0,0,5,24,0,0,0,0,0,0,0,307.3,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12.01527778,0,0,0,0,0,0,59.2,0,0,22,0,0,0,507,106,0,0,0,0,0,0,0,0,0,12.05,0,0,2.016666667,33.3,0
SPL165 - ALIAS: SPL165,SPL165,03/05/2018,0,0,0,0,0,23,0,0,0,0,0,0,0,26.5,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.043888889,0,0,0,0,0,0,49.1,0,0,3,0,0,0,220,130,0,0,0,0,0,0,0,0,0,3.1,0,0,0.25,14.6,0
SPL165 - ALIAS: SPL165,SPL165,04/05/2018,0,0,0,0,1,23,0,0,0,0,0,0,0,87.8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.460833333,0,0,0,0,0,0,80.4,0,0,9,0,0,0,267,148,0,0,0,0,0,0,0,0,0,4.5,0,0,0,21.2,0
SWN046,SWN046,05/04/2018,0,0,0,0,0,18,0,0,0,0,0,0,0,183.5,18,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,9.249166667,0,0,0,0,0,0,69.1,0,0,9,0,0,0,420,0,0,0,0,0,0,0,0,0,0,8.083333333,0,0,0,32.4,0
SWN046,SWN046,06/04/2018,0,0,0,0,0,20,0,0,0,0,0,0,0,149.4,20,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,6.438611111,0,0,0,0,0,0,69.7,0,0,2,0,0,0,299,0,0,0,0,0,0,0,0,0,0,6.483333333,0,0,0.016666667,33.9,0
SWN046,SWN046,07/04/2018,0,0,0,0,0,8,0,0,0,0,0,0,0,2.5,8,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1.795555556,0,0,0,0,0,0,15.7,0,0,11,0,0,0,116,0,0,0,0,0,0,0,0,0,0,1.833333333,0,0,0,9.8,0
SWN046,SWN046,08/04/2018,0,0,0,0,0,5,0,0,0,0,0,0,0,346.8,5,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,8.803055556,0,0,0,0,0,0,78.9,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,8.816666667,0,0,0.05,50.9,0
SWN046,SWN046,09/04/2018,0,0,0,0,0,6,0,0,0,0,0,0,0,425,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,10.10972222,0,0,0,0,0,0,77.9,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,10.13333333,0,0,0,48,0
SWN046,SWN046,10/04/2018,0,0,0,0,0,10,0,0,0,0,0,0,0,4.9,10,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,2.422777778,0,0,0,0,0,0,39.1,0,0,1,0,0,0,127,0,0,0,0,0,0,0,0,0,0,2.433333333,0,0,0.35,13.8,0
SWN046,SWN046,11/04/2018,0,0,0,0,0,12,0,0,0,0,0,0,0,163.6,12,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5.567777778,0,0,0,0,0,0,69.3,0,0,1,0,0,0,257,0,0,0,0,0,0,0,0,0,0,5.616666667,0,0,0,37.7,0
SWN046,SWN046,12/04/2018,0,0,0,0,0,14,0,0,0,0,0,0,0,199.7,14,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,8.036666667,0,0,0,0,0,0,70.6,0,0,6,0,0,0,316,0,0,0,0,0,0,0,0,0,0,8.083333333,0,0,0,37.7,0
SWN046,SWN046,13/04/2018,0,0,0,0,0,18,0,0,0,0,0,0,0,152.3,18,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,7.736944444,0,0,0,0,0,0,68.9,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,7.783333333,0,0,0.083333333,27.9,0
SWN046,SWN046,14/04/2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0.693333333,0,0,0,0,0,0,12.3,0,0,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0.683333333,0,0,0,9.9,0
SWN046,SWN046,15/04/2018,0,0,0,0,0,3,0,0,0,0,0,0,0,3.6,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.917222222,0,0,0,0,0,0,16.8,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0.933333333,0,0,0,9.6,0
SWN046,SWN046,16/04/2018,0,0,0,0,0,9,0,0,0,0,0,0,0,233.3,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6.075,0,0,0,0,0,0,74.8,0,0,1,0,0,0,265,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,45.3,0
SWN046,SWN046,17/04/2018,0,0,0,0,0,7,0,0,0,0,0,0,0,233.1,7,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,6.332222222,0,0,0,0,0,0,82.2,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,6.35,0,0,0.55,50.4,0
SWN046,SWN046,18/04/2018,0,0,0,0,0,11,0,0,0,0,0,0,0,5.3,11,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,2.365555556,0,0,0,0,0,0,40.5,0,0,1,0,0,0,139,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,10.1,0
SWN046,SWN046,19/04/2018,0,0,0,0,0,5,0,0,0,0,0,0,0,4.9,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1.057777778,0,0,0,0,0,0,36.2,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1.066666667,0,0,0,11.9,0
SWN046,SWN046,20/04/2018,0,0,0,0,0,12,0,0,0,0,0,0,0,302.7,13,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,11.31638889,0,0,0,0,0,0,69.3,0,0,1,0,0,0,429,0,0,0,0,0,0,0,0,0,0,11.41666667,0,0,0,38.1,0
SWN046,SWN046,21/04/2018,0,0,0,0,0,16,0,0,0,0,0,0,0,176.7,15,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6.882777778,0,0,0,0,0,0,71.2,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,6.916666667,0,0,0,37.8,0
SWN046,SWN046,22/04/2018,0,0,0,0,0,8,0,0,0,0,0,0,0,3.6,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2.4225,0,0,0,0,0,0,16.3,0,0,6,0,0,0,129,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,10.5,0
SWN046,SWN046,23/04/2018,0,0,0,0,0,10,0,0,0,0,0,0,0,358.2,10,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,10.40361111,0,0,0,0,0,0,75.5,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,10.43333333,0,0,0.033333333,44.9,0
SWN046,SWN046,24/04/2018,0,0,0,0,0,5,0,0,0,0,0,0,0,1.9,5,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0.553888889,0,0,0,0,0,0,16,0,0,7,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0.566666667,0,0,0,10.1,0
SWN046,SWN046,25/04/2018,0,0,0,0,0,9,0,0,0,0,0,0,0,217.9,9,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,8.370277778,0,0,0,0,0,0,72.9,0,0,1,0,0,0,372,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,35.1,0
SWN046,SWN046,26/04/2018,0,0,0,0,0,8,0,0,0,0,0,0,0,127.7,8,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,5.724444444,0,0,0,0,0,0,64.7,0,0,1,0,0,0,289,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0.033333333,39.9,0
SWN046,SWN046,27/04/2018,0,0,0,0,0,11,0,0,0,0,0,0,0,135.8,11,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,7.175555556,0,0,0,0,0,0,69.2,0,0,1,0,0,0,425,0,0,0,0,0,0,0,0,0,0,7.216666667,0,0,0.016666667,23.3,0
SWN046,SWN046,28/04/2018,0,0,0,0,0,14,0,0,0,0,0,0,0,231.4,14,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10.97,0,0,0,0,0,0,150.2,0,0,1,0,0,0,595,0,0,0,0,0,0,0,0,0,0,11.01666667,0,0,0.016666667,26.9,0
SWN046,SWN046,29/04/2018,0,0,0,0,0,6,0,0,0,0,0,0,0,90.8,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3.049166667,0,0,0,0,0,0,64.1,0,0,6,0,0,0,140,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,45.6,0
SWN046,SWN046,30/04/2018,0,0,0,0,0,10,0,0,0,0,0,0,0,16.6,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,2.687777778,0,0,0,0,0,0,44.2,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,2.733333333,0,0,0,18,0
SWN046,SWN046,01/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWN046,SWN046,02/05/2018,0,0,0,0,0,10,0,0,0,0,0,0,0,18.7,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1.903055556,0,0,0,0,0,0,48.1,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,1.933333333,0,0,0,20,0
SWN046,SWN046,03/05/2018,0,0,0,0,0,9,0,0,0,0,0,0,0,18.3,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2.769166667,0,0,0,0,0,0,44.9,0,0,4,0,0,0,149,0,0,0,0,0,0,0,0,0,0,2.816666667,0,0,0,17.9,0
SWN046,SWN046,04/05/2018,0,0,0,0,0,9,0,0,0,0,0,0,0,355.8,9,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,10.61472222,0,0,0,0,0,0,72.4,0,0,1,0,0,0,410,0,0,0,0,0,0,0,0,0,0,10.66666667,0,0,0,41.2,0
TJA753,TJA753,05/04/2018,0,0,0,0,0,14,0,4,0,0,0,0,0,33.77,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,21,0
TJA753,TJA753,06/04/2018,0,0,0,0,0,15,0,3,0,0,0,0,0,129.04,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.766666667,0,0,0,31.3,0
TJA753,TJA753,07/04/2018,0,0,0,0,0,16,0,3,0,0,0,0,0,26.76,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,21.1,0
TJA753,TJA753,08/04/2018,0,0,0,0,0,2,0,6,0,0,0,0,0,0.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.983333333,0,0,0,8.8,0
TJA753,TJA753,09/04/2018,0,0,0,0,0,17,0,3,0,0,0,0,0,109.13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.683333333,0,0,0,34.7,0
TJA753,TJA753,10/04/2018,0,0,0,0,0,24,0,2,0,0,0,0,0,80.36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,29.4,0
TJA753,TJA753,11/04/2018,0,0,0,0,0,12,0,5,0,0,0,0,0,32.04,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.283333333,0,0,0,25.6,0
TJA753,TJA753,12/04/2018,0,0,0,0,0,28,0,2,0,0,0,0,0,42.5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,19.6,0
TJA753,TJA753,13/04/2018,0,0,0,0,0,16,0,3,0,0,0,0,0,117.66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.483333333,0,0,0,32.5,0
TJA753,TJA753,14/04/2018,0,0,0,0,0,17,0,3,0,0,0,0,0,75.33,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,29.3,0
TJA753,TJA753,15/04/2018,0,0,0,0,0,3,0,5,0,0,0,0,0,0.64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,6.5,0
TJA753,TJA753,16/04/2018,0,0,0,0,0,23,0,3,0,0,0,0,0,63.69,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.233333333,0,0,0,27.1,0
TJA753,TJA753,17/04/2018,0,0,0,0,0,34,0,1,0,0,0,0,0,42.91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.366666667,0,0,0,20.5,0
TJA753,TJA753,18/04/2018,0,0,0,0,0,16,0,2,0,0,0,0,0,92.07,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733333333,0,0,0,35.3,0
TJA753,TJA753,19/04/2018,0,0,0,0,0,8,0,5,0,0,0,0,0,50.37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,27.1,0
TJA753,TJA753,20/04/2018,0,0,0,0,0,12,0,4,0,0,0,0,0,42.4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,0,0,0,21.1,0
TJA753,TJA753,21/04/2018,0,0,0,0,0,3,0,4,0,0,0,0,0,3.58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.966666667,0,0,0,0,0
TJA753,TJA753,22/04/2018,0,0,0,0,0,2,0,4,0,0,0,0,0,2.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.466666667,0,0,0,8.8,0
TJA753,TJA753,23/04/2018,0,0,0,0,0,13,0,2,0,0,0,0,0,39.52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.766666667,0,0,0,27.5,0
TJA753,TJA753,24/04/2018,0,0,0,0,0,13,0,4,0,0,0,0,0,25.52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.816666667,0,0,0,23.9,0
TJA753,TJA753,25/04/2018,0,0,0,0,0,26,0,1,0,0,0,0,0,69.74,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.716666667,0,0,0,22.8,0
TJA753,TJA753,26/04/2018,0,0,0,0,0,18,0,2,0,0,0,0,0,94.67,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,0,0,0,33.8,0
TJA753,TJA753,27/04/2018,0,0,0,0,0,22,0,1,0,0,0,0,0,62.76,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.716666667,0,0,0,26,0
