"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost","sales","estimate"
"PigTail Lime Popsicles","Shelf Emptiers","Food",0,"Sunday Paper Radio TV",1,3,8969,5.28,6.63494354512949
"PigTail Lime Popsicles","Two Day Sale","Food",0,"Daily Paper Radio",1,4,11252,5.28,6.63494354512949
"PigTail Lime Popsicles","Two Day Sale","Food",0,"Sunday Paper Radio TV",1,2,10030,2.64,6.63494354512949
"PigTail Lime Popsicles","Unbeatable Price Savers","Food",0,"Daily Paper Radio TV",1,3,13777,5.28,6.63494354512949
"PigTail Lime Popsicles","Wallet Savers","Food",0,"Sunday Paper Radio TV",1,4,7995,5.28,6.63494354512949
"PigTail Lime Popsicles","You Save Days","Food",0,"Bulk Mail",1,4,13181,5.28,6.63494354512949
"PigTail Low Fat French Fries","'No Promotion","Food",1,"No Media",0,0,0,493.75,266.201061138571
"PigTail Low Fat French Fries","Best Savings","Food",1,"Daily Paper Radio TV",1,4,5382,11.85,7.63773512357051
"PigTail Low Fat French Fries","Big Promo","Food",1,"Cash Register Handout",1,2,12388,19.75,7.63773512357051
"PigTail Low Fat French Fries","Big Promo","Food",1,"Sunday Paper",1,2,5112,7.9,7.63773512357051
"PigTail Low Fat French Fries","Bye Bye Baby","Food",1,"TV",1,4,6292,19.75,7.63773512357051
"PigTail Low Fat French Fries","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,7.9,7.63773512357051
"PigTail Low Fat French Fries","Cash Register Lottery","Food",1,"In-Store Coupon",1,29,9578,11.85,7.63773512357051
"PigTail Low Fat French Fries","Double Down Sale","Food",1,"Daily Paper",1,1,5596,15.8,7.63773512357051
"PigTail Low Fat French Fries","High Roller Savings","Food",1,"Daily Paper",1,4,10184,23.7,7.63773512357051
"PigTail Low Fat French Fries","Price Savers","Food",1,"Cash Register Handout",1,3,12820,11.85,7.63773512357051
"PigTail Low Fat French Fries","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,19.75,7.63773512357051
"PigTail Low Fat French Fries","Price Winners","Food",1,"Cash Register Handout",1,4,10377,23.7,7.63773512357051
"PigTail Low Fat French Fries","Sales Days","Food",1,"Daily Paper",1,1,6271,15.8,7.63773512357051
"PigTail Low Fat French Fries","Sales Galore","Food",1,"Bulk Mail",1,2,9655,11.85,7.63773512357051
"PigTail Low Fat French Fries","Savings Galore","Food",1,"Street Handout",1,3,13853,7.9,7.63773512357051
"PigTail Low Fat French Fries","Super Wallet Savers","Food",1,"Cash Register Handout",1,2,14019,7.9,7.63773512357051
"PigTail Low Fat French Fries","Super Wallet Savers","Food",1,"Daily Paper Radio",1,4,10914,19.75,7.63773512357051
"PigTail Low Fat French Fries","Three for One","Food",1,"Sunday Paper",1,2,11825,7.9,7.63773512357051
"PigTail Low Fat French Fries","Tip Top Savings","Food",1,"Daily Paper Radio TV",1,4,5490,11.85,7.63773512357051
"PigTail Low Fat French Fries","Unbeatable Price Savers","Food",1,"Daily Paper Radio TV",1,3,13777,7.9,7.63773512357051
"PigTail Low Fat French Fries","You Save Days","Food",1,"Bulk Mail",1,4,13181,11.85,7.63773512357051
"PigTail Low Fat Waffles","'No Promotion","Food",0,"No Media",0,0,0,55.08,265.19826956013
"PigTail Low Fat Waffles","Best Savings","Food",0,"Daily Paper Radio TV",1,4,5382,2.04,6.63494354512949
"PigTail Low Fat Waffles","Big Promo","Food",0,"Sunday Paper",1,2,5112,1.02,6.63494354512949
"PigTail Low Fat Waffles","Big Time Savings","Food",0,"Daily Paper",1,2,7732,2.04,6.63494354512949
"PigTail Low Fat Waffles","Cash Register Lottery","Food",0,"Daily Paper Radio",1,29,5986,1.02,6.63494354512949
"PigTail Low Fat Waffles","Cash Register Lottery","Food",0,"In-Store Coupon",1,29,9578,1.53,6.63494354512949
"PigTail Low Fat Waffles","Cash Register Lottery","Food",0,"Sunday Paper Radio",1,29,12361,3.06,6.63494354512949
"PigTail Low Fat Waffles","Dollar Days","Food",0,"Daily Paper Radio",1,3,13881,1.53,6.63494354512949
"PigTail Low Fat Waffles","Free For All","Food",0,"Sunday Paper Radio",1,3,12624,1.53,6.63494354512949
"PigTail Low Fat Waffles","Go For It","Food",0,"Daily Paper Radio TV",1,4,10055,2.04,6.63494354512949
"PigTail Low Fat Waffles","One Day Sale","Food",0,"In-Store Coupon",1,2,9307,2.04,6.63494354512949
"PigTail Low Fat Waffles","Price Cutters","Food",0,"Cash Register Handout",1,3,14552,3.06,6.63494354512949
"PigTail Low Fat Waffles","Price Cutters","Food",0,"Product Attachment",1,4,12920,2.04,6.63494354512949
"PigTail Low Fat Waffles","Price Savers","Food",0,"Sunday Paper Radio",1,1,11170,1.53,6.63494354512949
"PigTail Low Fat Waffles","Price Winners","Food",0,"Cash Register Handout",1,3,9521,2.04,6.63494354512949
"PigTail Low Fat Waffles","Save-It Sale","Food",0,"Product Attachment",1,3,6025,1.02,6.63494354512949
"PigTail Low Fat Waffles","Shelf Emptiers","Food",0,"Cash Register Handout",1,4,9229,2.04,6.63494354512949
"PigTail Low Fat Waffles","Shelf Emptiers","Food",0,"Daily Paper Radio TV",1,3,10789,1.53,6.63494354512949
"PigTail Low Fat Waffles","Super Duper Savers","Food",0,"Cash Register Handout",1,4,12950,2.04,6.63494354512949
"PigTail Low Fat Waffles","Super Savers","Food",0,"Cash Register Handout",1,4,7151,2.04,6.63494354512949
"PigTail Low Fat Waffles","Tip Top Savings","Food",0,"Daily Paper Radio TV",1,4,5490,1.53,6.63494354512949
"PigTail Orange Popsicles","'No Promotion","Food",0,"No Media",0,0,0,163.48,265.19826956013
"PigTail Orange Popsicles","Bag Stuffers","Food",0,"Product Attachment",1,4,8262,2.44,6.63494354512949
"PigTail Orange Popsicles","Best Savings","Food",0,"Street Handout",1,4,11401,3.66,6.63494354512949
"PigTail Orange Popsicles","Big Promo","Food",0,"Sunday Paper",1,2,5112,3.66,6.63494354512949
"PigTail Orange Popsicles","Cash Register Lottery","Food",0,"Daily Paper Radio TV",1,29,5559,3.66,6.63494354512949
"PigTail Orange Popsicles","Dimes Off","Food",0,"Daily Paper Radio TV",1,2,9647,3.66,6.63494354512949
"PigTail Orange Popsicles","Dollar Cutters","Food",0,"Bulk Mail",1,4,14126,2.44,6.63494354512949
"PigTail Orange Popsicles","Dollar Days","Food",0,"Daily Paper Radio",1,3,13881,3.66,6.63494354512949
"PigTail Orange Popsicles","Double Down Sale","Food",0,"Daily Paper",1,1,5596,3.66,6.63494354512949
"PigTail Orange Popsicles","One Day Sale","Food",0,"In-Store Coupon",1,2,9307,2.44,6.63494354512949
"PigTail Orange Popsicles","Price Destroyers","Food",0,"Sunday Paper Radio",1,4,11505,3.66,6.63494354512949
"PigTail Orange Popsicles","Price Savers","Food",0,"Product Attachment",1,3,6227,4.88,6.63494354512949
"PigTail Orange Popsicles","Savings Galore","Food",0,"Sunday Paper Radio",1,4,10526,2.44,6.63494354512949
"PigTail Orange Popsicles","Super Duper Savers","Food",0,"Cash Register Handout",1,4,12950,3.66,6.63494354512949
"PigTail Orange Popsicles","Super Wallet Savers","Food",0,"Daily Paper Radio",1,4,10914,2.44,6.63494354512949
"PigTail Orange Popsicles","Three for One","Food",0,"Product Attachment",1,3,12247,7.32,6.63494354512949
"PigTail Orange Popsicles","Weekend Markdown","Food",0,"Sunday Paper Radio TV",1,2,6751,2.44,6.63494354512949
"PigTail Pancake Mix","'No Promotion","Food",1,"No Media",0,0,0,77.14,266.201061138571
"PigTail Pancake Mix","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,3.48,7.63773512357051
"PigTail Pancake Mix","Dollar Days","Food",1,"Daily Paper Radio",1,3,13881,1.74,7.63773512357051
"PigTail Pancake Mix","One Day Sale","Food",1,"Street Handout",1,4,9515,0.58,7.63773512357051
"PigTail Pancake Mix","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,1.74,7.63773512357051
"PigTail Pancake Mix","Price Winners","Food",1,"Cash Register Handout",1,3,9521,1.74,7.63773512357051
"PigTail Pancake Mix","Price Winners","Food",1,"Cash Register Handout",1,4,10377,1.74,7.63773512357051
"PigTail Pancake Mix","Sales Days","Food",1,"Daily Paper Radio TV",1,3,9771,2.32,7.63773512357051
"PigTail Pancake Mix","Save-It Sale","Food",1,"Daily Paper Radio TV",1,3,8937,3.48,7.63773512357051
"PigTail Pancake Mix","Shelf Emptiers","Food",1,"Daily Paper Radio TV",1,3,10789,2.9,7.63773512357051
"PigTail Popsicles","'No Promotion","Food",1,"No Media",0,0,0,452.2,266.201061138571
"PigTail Popsicles","Bag Stuffers","Food",1,"Daily Paper Radio",1,3,11793,3.23,7.63773512357051
"PigTail Popsicles","Best Savings","Food",1,"Daily Paper Radio TV",1,4,5382,12.92,7.63773512357051
"PigTail Popsicles","Big Time Savings","Food",1,"Daily Paper",1,2,7732,12.92,7.63773512357051
"PigTail Popsicles","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,9.69,7.63773512357051
"PigTail Popsicles","Double Down Sale","Food",1,"Daily Paper Radio",1,4,6267,9.69,7.63773512357051
"PigTail Popsicles","Free For All","Food",1,"Product Attachment",1,2,12180,3.23,7.63773512357051
"PigTail Popsicles","Free For All","Food",1,"Street Handout",1,1,5518,12.92,7.63773512357051
"PigTail Popsicles","Price Cutters","Food",1,"Product Attachment",1,4,12920,22.61,7.63773512357051
"PigTail Popsicles","Price Savers","Food",1,"Product Attachment",1,3,6227,12.92,7.63773512357051
"PigTail Popsicles","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,9.69,7.63773512357051
"PigTail Popsicles","Sales Days","Food",1,"TV",1,3,8103,9.69,7.63773512357051
"PigTail Popsicles","Super Savers","Food",1,"Cash Register Handout",1,4,7151,22.61,7.63773512357051
"PigTail Turkey TV Dinner","'No Promotion","Food",1,"No Media",0,0,0,334.65,266.201061138571
"PigTail Turkey TV Dinner","Best Savings","Food",1,"Radio",1,4,13141,8.73,7.63773512357051
"PigTail Turkey TV Dinner","Big Time Discounts","Food",1,"Product Attachment",1,2,10993,11.64,7.63773512357051
"PigTail Turkey TV Dinner","Cash Register Lottery","Food",1,"Daily Paper Radio TV",1,29,5559,8.73,7.63773512357051
"PigTail Turkey TV Dinner","Cash Register Lottery","Food",1,"Sunday Paper Radio",1,29,12361,8.73,7.63773512357051
"PigTail Turkey TV Dinner","Dimes Off","Food",1,"Daily Paper Radio TV",1,2,9647,8.73,7.63773512357051
"PigTail Turkey TV Dinner","Dollar Cutters","Food",1,"Daily Paper Radio TV",1,2,14418,8.73,7.63773512357051
"PigTail Turkey TV Dinner","Green Light Days","Food",1,"Daily Paper",1,2,6627,14.55,7.63773512357051
"PigTail Turkey TV Dinner","Green Light Days","Food",1,"Street Handout",1,2,13342,11.64,7.63773512357051
"PigTail Turkey TV Dinner","One Day Sale","Food",1,"In-Store Coupon",1,2,9307,8.73,7.63773512357051
"PigTail Turkey TV Dinner","Savings Galore","Food",1,"Sunday Paper Radio TV",1,1,6165,14.55,7.63773512357051
"PigTail Turkey TV Dinner","Super Savers","Food",1,"Sunday Paper Radio",1,2,6476,8.73,7.63773512357051
"PigTail Turkey TV Dinner","Tip Top Savings","Food",1,"Daily Paper Radio TV",1,4,5490,11.64,7.63773512357051
"PigTail Turkey TV Dinner","Unbeatable Price Savers","Food",1,"Daily Paper Radio TV",1,3,13777,5.82,7.63773512357051
"PigTail Turkey TV Dinner","Weekend Markdown","Food",1,"Street Handout",1,2,5337,8.73,7.63773512357051
"PigTail Waffles","'No Promotion","Food",1,"No Media",0,0,0,291.2,266.201061138571
"PigTail Waffles","Dollar Days","Food",1,"Daily Paper Radio",1,3,13881,17.92,7.63773512357051
"PigTail Waffles","Dollar Days","Food",1,"Sunday Paper",1,1,14304,6.72,7.63773512357051
"PigTail Waffles","Free For All","Food",1,"Sunday Paper Radio",1,3,12624,8.96,7.63773512357051
"PigTail Waffles","Go For It","Food",1,"Daily Paper Radio TV",1,4,10055,8.96,7.63773512357051
"PigTail Waffles","High Roller Savings","Food",1,"Daily Paper",1,4,10184,15.68,7.63773512357051
"PigTail Waffles","Mystery Sale","Food",1,"Sunday Paper Radio",1,3,9700,8.96,7.63773512357051
"PigTail Waffles","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,6.72,7.63773512357051
"PigTail Waffles","Sales Galore","Food",1,"Bulk Mail",1,2,9655,4.48,7.63773512357051
"PigTail Waffles","Super Duper Savers","Food",1,"Daily Paper",1,1,10091,8.96,7.63773512357051
"PigTail Waffles","Unbeatable Price Savers","Food",1,"Product Attachment",1,4,12436,4.48,7.63773512357051
"PigTail Waffles","Wallet Savers","Food",1,"Sunday Paper Radio TV",1,4,7995,8.96,7.63773512357051
"Plato Apple Butter","'No Promotion","Food",1,"No Media",0,0,0,278.16,266.201061138571
"Plato Apple Butter","Bye Bye Baby","Food",1,"TV",1,4,6292,4.56,7.63773512357051
"Plato Apple Butter","Cash Register Lottery","Food",1,"Sunday Paper Radio",1,29,12361,4.56,7.63773512357051
"Plato Apple Butter","Dollar Cutters","Food",1,"Daily Paper Radio TV",1,2,14418,6.84,7.63773512357051
"Plato Apple Butter","Double Your Savings","Food",1,"Radio",1,3,13989,4.56,7.63773512357051
"Plato Apple Butter","Green Light Days","Food",1,"Street Handout",1,2,13342,6.84,7.63773512357051
"Plato Apple Butter","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,6.84,7.63773512357051
"Plato Apple Butter","Price Slashers","Food",1,"Sunday Paper Radio TV",1,3,10044,6.84,7.63773512357051
"Plato Apple Butter","Price Winners","Food",1,"Cash Register Handout",1,4,10377,9.12,7.63773512357051
"Plato Apple Butter","Price Winners","Food",1,"Street Handout",1,2,6879,6.84,7.63773512357051
"Plato Apple Butter","Sales Galore","Food",1,"Bulk Mail",1,4,14245,9.12,7.63773512357051
"Plato Apple Butter","Sales Galore","Food",1,"Product Attachment",1,3,14908,9.12,7.63773512357051
"Plato Apple Butter","Shelf Clearing Days","Food",1,"In-Store Coupon",1,1,10921,9.12,7.63773512357051
"Plato Apple Butter","Two Day Sale","Food",1,"Daily Paper Radio",1,4,11252,6.84,7.63773512357051
"Plato Apple Butter","Unbeatable Price Savers","Food",1,"Daily Paper",1,4,9469,2.28,7.63773512357051
"Plato Apple Jam","'No Promotion","Food",1,"No Media",0,0,0,161.66,266.201061138571
"Plato Apple Jam","Bag Stuffers","Food",1,"Product Attachment",1,4,8262,3.54,7.63773512357051
"Plato Apple Jam","Best Savings","Food",1,"Radio",1,4,13141,3.54,7.63773512357051
"Plato Apple Jam","Best Savings","Food",1,"Street Handout",1,4,11401,3.54,7.63773512357051
"Plato Apple Jam","Bye Bye Baby","Food",1,"TV",1,4,6292,3.54,7.63773512357051
"Plato Apple Jam","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,3.54,7.63773512357051
"Plato Apple Jam","Cash Register Lottery","Food",1,"Sunday Paper Radio",1,29,12361,3.54,7.63773512357051
"Plato Apple Jam","High Roller Savings","Food",1,"Daily Paper",1,4,10184,2.36,7.63773512357051
"Plato Apple Jam","One Day Sale","Food",1,"Daily Paper Radio TV",1,1,11729,2.36,7.63773512357051
"Plato Apple Jam","Pick Your Savings","Food",1,"Sunday Paper",1,3,6725,2.36,7.63773512357051
"Plato Apple Jam","Price Destroyers","Food",1,"TV",1,1,10417,7.08,7.63773512357051
"Plato Apple Jam","Price Savers","Food",1,"Cash Register Handout",1,3,12820,3.54,7.63773512357051
"Plato Apple Jam","Price Savers","Food",1,"Product Attachment",1,3,6227,4.72,7.63773512357051
"Plato Apple Jam","Price Slashers","Food",1,"Sunday Paper Radio TV",1,1,8621,3.54,7.63773512357051
"Plato Apple Jam","Shelf Clearing Days","Food",1,"Radio",1,3,9977,3.54,7.63773512357051
"Plato Apple Jam","Shelf Emptiers","Food",1,"Sunday Paper Radio TV",1,3,8969,3.54,7.63773512357051
"Plato Apple Jam","Three for One","Food",1,"Product Attachment",1,3,12247,3.54,7.63773512357051
"Plato Apple Jam","Two for One","Food",1,"Bulk Mail",1,2,8642,4.72,7.63773512357051
"Plato Apple Jam","You Save Days","Food",1,"Bulk Mail",1,4,13181,3.54,7.63773512357051
"Plato Apple Jam","You Save Days","Food",1,"TV",1,2,10822,3.54,7.63773512357051
"Plato Apple Jelly","'No Promotion","Food",0,"No Media",0,0,0,351.64,265.19826956013
"Plato Apple Jelly","Bag Stuffers","Food",0,"In-Store Coupon",1,3,11589,8.94,6.63494354512949
"Plato Apple Jelly","Dollar Days","Food",0,"Daily Paper Radio",1,3,13881,11.92,6.63494354512949
"Plato Apple Jelly","Double Down Sale","Food",0,"Daily Paper Radio",1,4,6267,8.94,6.63494354512949
"Plato Apple Jelly","Double Down Sale","Food",0,"Street Handout",1,3,5919,14.9,6.63494354512949
"Plato Apple Jelly","High Roller Savings","Food",0,"Daily Paper",1,4,10184,5.96,6.63494354512949
"Plato Apple Jelly","One Day Sale","Food",0,"In-Store Coupon",1,2,9307,5.96,6.63494354512949
"Plato Apple Jelly","Price Destroyers","Food",0,"Sunday Paper",1,3,12144,11.92,6.63494354512949
"Plato Apple Jelly","Price Destroyers","Food",0,"TV",1,2,13592,5.96,6.63494354512949
"Plato Apple Jelly","Price Winners","Food",0,"Street Handout",1,2,6879,14.9,6.63494354512949
"Plato Apple Jelly","Save-It Sale","Food",0,"Daily Paper Radio TV",1,3,8937,8.94,6.63494354512949
"Plato Apple Jelly","Super Duper Savers","Food",0,"Daily Paper",1,1,9100,5.96,6.63494354512949
"Plato Apple Jelly","Wallet Savers","Food",0,"Sunday Paper Radio TV",1,4,7995,8.94,6.63494354512949
"Plato Apple Preserves","'No Promotion","Food",1,"No Media",0,0,0,396.27,266.201061138571
"Plato Apple Preserves","Big Time Savings","Food",1,"Product Attachment",1,2,6973,9.99,7.63773512357051
"Plato Apple Preserves","One Day Sale","Food",1,"Daily Paper Radio TV",1,3,13175,9.99,7.63773512357051
"Plato Apple Preserves","Price Destroyers","Food",1,"Daily Paper Radio TV",1,3,5827,9.99,7.63773512357051
"Plato Apple Preserves","Price Savers","Food",1,"Cash Register Handout",1,3,12820,13.32,7.63773512357051
"Plato Apple Preserves","Price Savers","Food",1,"Street Handout",1,2,11513,9.99,7.63773512357051
"Plato Apple Preserves","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,9.99,7.63773512357051
"Plato Apple Preserves","Price Slashers","Food",1,"Sunday Paper Radio TV",1,3,10044,13.32,7.63773512357051
"Plato Apple Preserves","Price Smashers","Food",1,"Product Attachment",1,3,13823,13.32,7.63773512357051
"Plato Apple Preserves","Shelf Clearing Days","Food",1,"In-Store Coupon",1,1,10921,9.99,7.63773512357051
"Plato Apple Preserves","Shelf Emptiers","Food",1,"Sunday Paper Radio TV",1,1,6728,6.66,7.63773512357051
"Plato Apple Preserves","Super Duper Savers","Food",1,"Daily Paper",1,1,10091,9.99,7.63773512357051
"Plato Apple Preserves","Super Savers","Food",1,"Cash Register Handout",1,4,7151,6.66,7.63773512357051
"Plato Apple Preserves","Super Savers","Food",1,"Sunday Paper Radio",1,2,6499,6.66,7.63773512357051
"Plato Brown Sugar","'No Promotion","Food",0,"No Media",0,0,0,177.32,265.19826956013
"Plato Brown Sugar","Best Savings","Food",0,"Daily Paper Radio TV",1,4,5382,4.96,6.63494354512949
"Plato Brown Sugar","Best Savings","Food",0,"Radio",1,4,13141,2.48,6.63494354512949
"Plato Brown Sugar","Dollar Days","Food",0,"Sunday Paper",1,1,14304,4.96,6.63494354512949
"Plato Brown Sugar","Green Light Days","Food",0,"Daily Paper",1,2,6627,4.96,6.63494354512949
"Plato Brown Sugar","Price Cutters","Food",0,"Cash Register Handout",1,3,14552,4.96,6.63494354512949
"Plato Brown Sugar","Price Destroyers","Food",0,"Sunday Paper Radio",1,4,11505,3.72,6.63494354512949
"Plato Brown Sugar","Price Savers","Food",0,"Street Handout",1,2,11513,4.96,6.63494354512949
"Plato Brown Sugar","Price Savers","Food",0,"Sunday Paper Radio",1,1,11170,4.96,6.63494354512949
"Plato Brown Sugar","Sales Galore","Food",0,"Product Attachment",1,3,14908,4.96,6.63494354512949
"Plato Brown Sugar","Savings Galore","Food",0,"Street Handout",1,3,13853,3.72,6.63494354512949
"Plato Brown Sugar","Savings Galore","Food",0,"Sunday Paper Radio TV",1,1,6165,3.72,6.63494354512949
"Plato Brown Sugar","Three for One","Food",0,"Product Attachment",1,3,12247,4.96,6.63494354512949
"Plato Brown Sugar","Unbeatable Price Savers","Food",0,"Daily Paper Radio TV",1,3,13777,7.44,6.63494354512949
"Plato Brown Sugar","Weekend Markdown","Food",0,"Street Handout",1,2,5337,3.72,6.63494354512949
"Plato Canola Oil","'No Promotion","Food",0,"No Media",0,0,0,137.86,265.19826956013
"Plato Canola Oil","Bag Stuffers","Food",0,"Product Attachment",1,4,8262,6.78,6.63494354512949
"Plato Canola Oil","Best Savings","Food",0,"Street Handout",1,4,11401,4.52,6.63494354512949
"Plato Canola Oil","Big Promo","Food",0,"Cash Register Handout",1,2,12388,3.39,6.63494354512949
"Plato Canola Oil","Cash Register Lottery","Food",0,"Daily Paper Radio",1,29,5986,3.39,6.63494354512949
"Plato Canola Oil","Cash Register Lottery","Food",0,"In-Store Coupon",1,29,9578,4.52,6.63494354512949
"Plato Canola Oil","Dollar Cutters","Food",0,"Daily Paper Radio TV",1,2,14418,3.39,6.63494354512949
"Plato Canola Oil","Double Your Savings","Food",0,"Sunday Paper Radio",1,2,5658,4.52,6.63494354512949
"Plato Canola Oil","Free For All","Food",0,"Street Handout",1,1,5518,3.39,6.63494354512949
"Plato Canola Oil","Money Savers","Food",0,"Cash Register Handout",1,4,5301,2.26,6.63494354512949
"Plato Canola Oil","One Day Sale","Food",0,"In-Store Coupon",1,2,9307,3.39,6.63494354512949
"Plato Canola Oil","Price Winners","Food",0,"Cash Register Handout",1,4,10377,4.52,6.63494354512949
"Plato Canola Oil","Sales Days","Food",0,"Daily Paper Radio TV",1,3,9771,4.52,6.63494354512949
"Plato Canola Oil","Sales Galore","Food",0,"Product Attachment",1,3,14908,4.52,6.63494354512949
"Plato Canola Oil","Shelf Clearing Days","Food",0,"Radio",1,3,9977,4.52,6.63494354512949
"Plato Canola Oil","Super Duper Savers","Food",0,"Daily Paper",1,1,10091,6.78,6.63494354512949
"Plato Canola Oil","Super Wallet Savers","Food",0,"Cash Register Handout",1,2,14019,3.39,6.63494354512949
"Plato Chunky Peanut Butter","'No Promotion","Food",1,"No Media",0,0,0,343,266.201061138571
"Plato Chunky Peanut Butter","Cash Register Lottery","Food",1,"Daily Paper Radio TV",1,29,5559,4.9,7.63773512357051
"Plato Chunky Peanut Butter","Free For All","Food",1,"Street Handout",1,1,5518,7.35,7.63773512357051
"Plato Chunky Peanut Butter","High Roller Savings","Food",1,"Daily Paper",1,4,10184,17.15,7.63773512357051
"Plato Chunky Peanut Butter","Price Cutters","Food",1,"Radio",1,2,13399,4.9,7.63773512357051
"Plato Chunky Peanut Butter","Price Destroyers","Food",1,"Daily Paper Radio TV",1,3,5827,4.9,7.63773512357051
"Plato Chunky Peanut Butter","Price Destroyers","Food",1,"Sunday Paper Radio",1,4,11505,4.9,7.63773512357051
"Plato Chunky Peanut Butter","Price Savers","Food",1,"Product Attachment",1,3,6227,7.35,7.63773512357051
"Plato Chunky Peanut Butter","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,7.35,7.63773512357051
"Plato Chunky Peanut Butter","Price Smashers","Food",1,"TV",1,2,14524,2.45,7.63773512357051
"Plato Chunky Peanut Butter","Price Winners","Food",1,"Cash Register Handout",1,4,10377,9.8,7.63773512357051
"Plato Chunky Peanut Butter","Sales Galore","Food",1,"Bulk Mail",1,2,9655,7.35,7.63773512357051
"Plato Chunky Peanut Butter","Saving Days","Food",1,"Daily Paper Radio",1,2,11836,7.35,7.63773512357051
"Plato Chunky Peanut Butter","Savings Galore","Food",1,"Street Handout",1,3,13853,4.9,7.63773512357051
"Plato Chunky Peanut Butter","Shelf Clearing Days","Food",1,"Radio",1,3,9977,4.9,7.63773512357051
"Plato Chunky Peanut Butter","Super Savers","Food",1,"Sunday Paper Radio",1,2,6499,4.9,7.63773512357051
"Plato Chunky Peanut Butter","Super Wallet Savers","Food",1,"Cash Register Handout",1,2,14019,7.35,7.63773512357051
"Plato Chunky Peanut Butter","Two Day Sale","Food",1,"Daily Paper",1,3,10365,4.9,7.63773512357051
"Plato Chunky Peanut Butter","Two Day Sale","Food",1,"Sunday Paper",1,3,12688,9.8,7.63773512357051
"Plato Chunky Peanut Butter","Unbeatable Price Savers","Food",1,"Daily Paper Radio TV",1,3,13777,4.9,7.63773512357051
"Plato Columbian Coffee","'No Promotion","Drink",0,"No Media",0,0,0,77.28,263.302557621294
"Plato Columbian Coffee","Cash Register Lottery","Drink",0,"Daily Paper Radio",1,29,5986,2.8,4.73923160629355
"Plato Columbian Coffee","Dimes Off","Drink",0,"Daily Paper Radio TV",1,2,9647,2.24,4.73923160629355
"Plato Columbian Coffee","Dollar Cutters","Drink",0,"Daily Paper Radio TV",1,2,14418,1.68,4.73923160629355
"Plato Columbian Coffee","Double Down Sale","Drink",0,"Daily Paper",1,1,5596,1.12,4.73923160629355
"Plato Columbian Coffee","Free For All","Drink",0,"Sunday Paper Radio",1,3,12624,4.48,4.73923160629355
"Plato Columbian Coffee","Green Light Days","Drink",0,"Street Handout",1,2,13342,1.68,4.73923160629355
"Plato Columbian Coffee","Price Savers","Drink",0,"Sunday Paper Radio",1,1,11170,3.92,4.73923160629355
"Plato Columbian Coffee","Price Smashers","Drink",0,"Product Attachment",1,3,13823,2.24,4.73923160629355
"Plato Columbian Coffee","Sale Winners","Drink",0,"Daily Paper",1,4,8959,1.12,4.73923160629355
"Plato Columbian Coffee","You Save Days","Drink",0,"TV",1,2,10822,1.68,4.73923160629355
"Plato Corn Oil","'No Promotion","Food",1,"No Media",0,0,0,82.39,266.201061138571
"Plato Corn Oil","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,3.85,7.63773512357051
"Plato Corn Oil","Green Light Days","Food",1,"Street Handout",1,2,13342,1.54,7.63773512357051
"Plato Corn Oil","High Roller Savings","Food",1,"Daily Paper",1,4,10184,1.54,7.63773512357051
"Plato Corn Oil","Money Savers","Food",1,"Cash Register Handout",1,4,5301,3.85,7.63773512357051
"Plato Corn Oil","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,2.31,7.63773512357051
"Plato Corn Oil","Price Smashers","Food",1,"Product Attachment",1,3,13823,2.31,7.63773512357051
"Plato Corn Oil","Price Winners","Food",1,"Cash Register Handout",1,3,9521,2.31,7.63773512357051
"Plato Corn Oil","Sales Galore","Food",1,"Product Attachment",1,3,14908,3.08,7.63773512357051
"Plato Corn Oil","Save-It Sale","Food",1,"Daily Paper Radio",1,2,6484,2.31,7.63773512357051
"Plato Corn Oil","Save-It Sale","Food",1,"Daily Paper Radio TV",1,3,8937,2.31,7.63773512357051
"Plato Corn Oil","Savings Galore","Food",1,"Street Handout",1,3,13853,2.31,7.63773512357051
"Plato Corn Oil","Super Savers","Food",1,"In-Store Coupon",1,4,13466,3.08,7.63773512357051
"Plato Corn Oil","Super Savers","Food",1,"Sunday Paper Radio",1,2,6476,2.31,7.63773512357051
"Plato Corn Oil","Tip Top Savings","Food",1,"Daily Paper Radio TV",1,4,5490,2.31,7.63773512357051
"Plato Corn Oil","Two for One","Food",1,"Bulk Mail",1,2,8642,2.31,7.63773512357051
"Plato Corn Oil","Unbeatable Price Savers","Food",1,"Product Attachment",1,4,12436,2.31,7.63773512357051
"Plato Creamy Peanut Butter","'No Promotion","Food",0,"No Media",0,0,0,290,265.19826956013
