product_family,product_department,the_year,country,region,province,sales,cost,unit
Food,"Frozen Foods",2014,USA,Center,IL,55530.5,22368.658700000004,26978
Food,"Frozen Foods",2014,USA,Center,IN,55463.5,22327.658700000004,26911
Food,"Frozen Foods",2014,USA,Center,KS,55532.5,22297.658700000004,26980
Food,"Frozen Foods",2014,USA,Center,KY,55467.5,22285.658700000004,26915
Food,"Frozen Foods",2014,USA,Center,LA,55500.5,22322.658700000004,26948
Food,"Frozen Foods",2014,USA,Center,MI,55461.5,22250.658700000004,26909
Food,"Frozen Foods",2014,USA,Center,MN,55482.5,22313.658700000004,26930
Food,"Frozen Foods",2014,USA,Center,MO,55424.5,22296.658700000004,26872
Food,"Frozen Foods",2014,USA,Center,ND,55471.5,22303.658700000004,26919
Food,"Frozen Foods",2014,USA,Center,NE,55490.5,22336.658700000004,26938
Food,"Frozen Foods",2014,USA,Center,OK,55541.5,22296.658700000004,26989
Food,"Frozen Foods",2014,USA,Center,SD,55464.5,22323.658700000004,26912
Food,"Frozen Foods",2014,USA,Center,TX,55510.5,22323.658700000004,26958
Food,"Frozen Foods",2014,USA,Center,WI,55503.5,22303.658700000004,26951
Food,"Frozen Foods",2014,USA,CenterWest,AZ,55524.5,22300.658700000004,26972
Food,"Frozen Foods",2014,USA,CenterWest,ID,55567.5,22317.658700000004,27015
Food,"Frozen Foods",2014,USA,CenterWest,MT,55457.5,22273.658700000004,26905
Food,"Frozen Foods",2014,USA,CenterWest,NM,55550.5,22342.658700000004,26998
Food,"Frozen Foods",2014,USA,CenterWest,NV,55477.5,22323.658700000004,26925
Food,"Frozen Foods",2014,USA,CenterWest,UT,55546.5,22309.658700000004,26994
Food,"Frozen Foods",2014,USA,CenterWest,WY,55473.5,22317.658700000004,26921
Food,"Frozen Foods",2014,USA,EastCost,AL,55465.5,22292.658700000004,26913
Food,"Frozen Foods",2014,USA,EastCost,CT,55518.5,22313.658700000004,26966
Food,"Frozen Foods",2014,USA,EastCost,DE,55526.5,22287.658700000004,26974
Food,"Frozen Foods",2014,USA,EastCost,FL,55485.5,22340.658700000004,26933
Food,"Frozen Foods",2014,USA,EastCost,GA,55510.5,22259.658700000004,26958
Food,"Frozen Foods",2014,USA,EastCost,MA,55474.5,22345.658700000004,26922
Food,"Frozen Foods",2014,USA,EastCost,MD,55497.5,22369.658700000004,26945
Food,"Frozen Foods",2014,USA,EastCost,ME,55455.5,22304.658700000004,26903
Food,"Frozen Foods",2014,USA,EastCost,MS,55510.5,22303.658700000004,26958
Food,"Frozen Foods",2014,USA,EastCost,NC,55498.5,22347.658700000004,26946
Food,"Frozen Foods",2014,USA,EastCost,NH,55490.5,22345.658700000004,26938
Food,"Frozen Foods",2014,USA,EastCost,NJ,55471.5,22291.658700000004,26919
Food,"Frozen Foods",2014,USA,EastCost,NY,55511.5,22335.658700000004,26959
Food,"Frozen Foods",2014,USA,EastCost,OH,55497.5,22280.658700000004,26945
Food,"Frozen Foods",2014,USA,EastCost,PA,55536.5,22319.658700000004,26984
Food,"Frozen Foods",2014,USA,EastCost,RI,55505.5,22290.658700000004,26953
Food,"Frozen Foods",2014,USA,EastCost,SC,55485.5,22303.658700000004,26933
Food,"Frozen Foods",2014,USA,EastCost,TN,55491.5,22292.658700000004,26939
Food,"Frozen Foods",2014,USA,EastCost,VA,55508.5,22341.658700000004,26956
Food,"Frozen Foods",2014,USA,EastCost,VT,55491.5,22315.658700000004,26939
Food,"Frozen Foods",2014,USA,EastCost,WV,55455.5,22342.658700000004,26903
Food,"Frozen Foods",2014,USA,WestCoast,CA,55406.5,22333.658700000004,26854
Food,"Frozen Foods",2014,USA,WestCoast,OR,55490.5,22342.658700000004,26938
Food,"Frozen Foods",2014,USA,WestCoast,WA,55442.5,22298.658700000004,26890
Food,"Frozen Foods",2015,USA,Center,AR,117419.11999999998,47452.476099999985,57085
Food,"Frozen Foods",2015,USA,Center,CO,117449.11999999998,47477.476099999985,57115
Food,"Frozen Foods",2015,USA,Center,IA,117425.11999999998,47477.476099999985,57091
Food,"Frozen Foods",2015,USA,Center,IL,117431.11999999998,47442.476099999985,57097
Food,"Frozen Foods",2015,USA,Center,IN,117400.11999999998,47413.476099999985,57066
Food,"Frozen Foods",2015,USA,Center,KS,117524.11999999998,47447.476099999985,57190
Food,"Frozen Foods",2015,USA,Center,KY,117452.11999999998,47398.476099999985,57118
Food,"Frozen Foods",2015,USA,Center,LA,117496.11999999998,47560.476099999985,57162
Food,"Frozen Foods",2015,USA,Center,MI,117451.11999999998,47442.476099999985,57117
Food,"Frozen Foods",2015,USA,Center,MN,117426.11999999998,47418.476099999985,57092
Food,"Frozen Foods",2015,USA,Center,MO,117391.11999999998,47466.476099999985,57057
Food,"Frozen Foods",2015,USA,Center,ND,117436.11999999998,47456.476099999985,57102
Food,"Frozen Foods",2015,USA,Center,NE,117436.11999999998,47464.476099999985,57102
Food,"Frozen Foods",2015,USA,Center,OK,117442.11999999998,47425.476099999985,57108
Food,"Frozen Foods",2015,USA,Center,SD,117413.11999999998,47408.476099999985,57079
Food,"Frozen Foods",2015,USA,Center,TX,117448.11999999998,47456.476099999985,57114
Food,"Frozen Foods",2015,USA,Center,WI,117402.11999999998,47442.476099999985,57068
Food,"Frozen Foods",2015,USA,CenterWest,AZ,117426.11999999998,47412.476099999985,57092
Food,"Frozen Foods",2015,USA,CenterWest,ID,117470.11999999998,47475.476099999985,57136
Food,"Frozen Foods",2015,USA,CenterWest,MT,117428.11999999998,47486.476099999985,57094
Food,"Frozen Foods",2015,USA,CenterWest,NM,117446.11999999998,47496.476099999985,57112
Food,"Frozen Foods",2015,USA,CenterWest,NV,117377.11999999998,47491.476099999985,57043
Food,"Frozen Foods",2015,USA,CenterWest,UT,117481.11999999998,47460.476099999985,57147
Food,"Frozen Foods",2015,USA,CenterWest,WY,117449.11999999998,47413.476099999985,57115
Food,"Frozen Foods",2015,USA,EastCost,AL,117524.11999999998,47449.476099999985,57190
Food,"Frozen Foods",2015,USA,EastCost,CT,117364.11999999998,47438.476099999985,57030
Food,"Frozen Foods",2015,USA,EastCost,DE,117487.11999999998,47519.476099999985,57153
Food,"Frozen Foods",2015,USA,EastCost,FL,117430.11999999998,47513.476099999985,57096
Food,"Frozen Foods",2015,USA,EastCost,GA,117403.11999999998,47448.476099999985,57069
Food,"Frozen Foods",2015,USA,EastCost,MA,117398.11999999998,47476.476099999985,57064
Food,"Frozen Foods",2015,USA,EastCost,MD,117442.11999999998,47516.476099999985,57108
Food,"Frozen Foods",2015,USA,EastCost,ME,117431.11999999998,47455.476099999985,57097
Food,"Frozen Foods",2015,USA,EastCost,MS,117447.11999999998,47480.476099999985,57113
Food,"Frozen Foods",2015,USA,EastCost,NC,117508.11999999998,47452.476099999985,57174
Food,"Frozen Foods",2015,USA,EastCost,NH,117447.11999999998,47496.476099999985,57113
Food,"Frozen Foods",2015,USA,EastCost,NJ,117507.11999999998,47522.476099999985,57173
Food,"Frozen Foods",2015,USA,EastCost,NY,117432.11999999998,47462.476099999985,57098
Food,"Frozen Foods",2015,USA,EastCost,OH,117422.11999999998,47449.476099999985,57088
Food,"Frozen Foods",2015,USA,EastCost,PA,117382.11999999998,47481.476099999985,57048
Food,"Frozen Foods",2015,USA,EastCost,RI,117433.11999999998,47489.476099999985,57099
Food,"Frozen Foods",2015,USA,EastCost,SC,117493.11999999998,47456.476099999985,57159
Food,"Frozen Foods",2015,USA,EastCost,TN,117458.11999999998,47510.476099999985,57124
Food,"Frozen Foods",2015,USA,EastCost,VA,117430.11999999998,47484.476099999985,57096
Food,"Frozen Foods",2015,USA,EastCost,VT,117408.11999999998,47475.476099999985,57074
Food,"Frozen Foods",2015,USA,EastCost,WV,117430.11999999998,47478.476099999985,57096
Food,"Frozen Foods",2015,USA,WestCoast,CA,117454.11999999998,47471.476099999985,57120
Food,"Frozen Foods",2015,USA,WestCoast,OR,117458.11999999998,47502.476099999985,57124
Food,"Frozen Foods",2015,USA,WestCoast,WA,117473.11999999998,47466.476099999985,57139
Food,Meat,2014,USA,Center,AR,3718.89,1516.4216,1763
Food,Meat,2014,USA,Center,CO,3720.89,1501.4216,1765
Food,Meat,2014,USA,Center,IA,3722.89,1521.4216,1767
Food,Meat,2014,USA,Center,IL,3711.89,1519.4216,1756
Food,Meat,2014,USA,Center,IN,3716.89,1521.4216,1761
Food,Meat,2014,USA,Center,KS,3736.89,1515.4216,1781
Food,Meat,2014,USA,Center,KY,3716.89,1517.4216,1761
Food,Meat,2014,USA,Center,LA,3731.89,1531.4216,1776
Food,Meat,2014,USA,Center,MI,3716.89,1500.4216,1761
Food,Meat,2014,USA,Center,MN,3711.89,1493.4216,1756
Food,Meat,2014,USA,Center,MO,3705.89,1519.4216,1750
Food,Meat,2014,USA,Center,ND,3711.89,1507.4216,1756
Food,Meat,2014,USA,Center,NE,3715.89,1525.4216,1760
Food,Meat,2014,USA,Center,OK,3688.89,1521.4216,1733
Food,Meat,2014,USA,Center,SD,3695.89,1531.4216,1740
Food,Meat,2014,USA,Center,TX,3727.89,1513.4216,1772
Food,Meat,2014,USA,Center,WI,3701.89,1530.4216,1746
Food,Meat,2014,USA,CenterWest,AZ,3716.89,1517.4216,1761
Food,Meat,2014,USA,CenterWest,ID,3696.89,1512.4216,1741
Food,Meat,2014,USA,CenterWest,MT,3714.89,1517.4216,1759
Food,Meat,2014,USA,CenterWest,NM,3724.89,1507.4216,1769
Food,Meat,2014,USA,CenterWest,NV,3711.89,1540.4216,1756
Food,Meat,2014,USA,CenterWest,UT,3717.89,1487.4216,1762
Food,Meat,2014,USA,CenterWest,WY,3728.89,1526.4216,1773
Food,Meat,2014,USA,EastCost,AL,3719.89,1546.4216,1764
Food,Meat,2014,USA,EastCost,CT,3710.89,1507.4216,1755
Food,Meat,2014,USA,EastCost,DE,3736.89,1523.4216,1781
Food,Meat,2014,USA,EastCost,FL,3708.89,1496.4216,1753
Food,Meat,2014,USA,EastCost,GA,3703.89,1508.4216,1748
Food,Meat,2014,USA,EastCost,MA,3705.89,1526.4216,1750
Food,Meat,2014,USA,EastCost,MD,3727.89,1511.4216,1772
Food,Meat,2014,USA,EastCost,ME,3718.89,1511.4216,1763
Food,Meat,2014,USA,EastCost,MS,3729.89,1507.4216,1774
Food,Meat,2014,USA,EastCost,NC,3719.89,1519.4216,1764
Food,Meat,2014,USA,EastCost,NH,3721.89,1500.4216,1766
Food,Meat,2014,USA,EastCost,NJ,3704.89,1521.4216,1749
Food,Meat,2014,USA,EastCost,NY,3718.89,1514.4216,1763
Food,Meat,2014,USA,EastCost,OH,3719.89,1525.4216,1764
Food,Meat,2014,USA,EastCost,PA,3714.89,1498.4216,1759
Food,Meat,2014,USA,EastCost,RI,3717.89,1521.4216,1762
Food,Meat,2014,USA,EastCost,SC,3715.89,1496.4216,1760
Food,Meat,2014,USA,EastCost,TN,3722.89,1533.4216,1767
Food,Meat,2014,USA,EastCost,VA,3717.89,1515.4216,1762
Food,Meat,2014,USA,EastCost,VT,3729.89,1512.4216,1774
Food,Meat,2014,USA,EastCost,WV,3719.89,1498.4216,1764
Food,Meat,2014,USA,WestCoast,CA,3727.89,1499.4216,1772
Food,Meat,2014,USA,WestCoast,OR,3711.89,1524.4216,1756
Food,Meat,2014,USA,WestCoast,WA,3722.89,1506.4216,1767
Food,Meat,2015,USA,Center,AR,8032.259999999999,3256.7056,3802
Food,Meat,2015,USA,Center,CO,8018.259999999999,3249.7056,3788
Food,Meat,2015,USA,Center,IA,8036.259999999999,3238.7056,3806
Food,Meat,2015,USA,Center,IL,8036.259999999999,3247.7056,3806
Food,Meat,2015,USA,Center,IN,8027.259999999999,3241.7056,3797
Food,Meat,2015,USA,Center,KS,8035.259999999999,3212.7056,3805
Food,Meat,2015,USA,Center,KY,8015.259999999999,3249.7056,3785
Food,Meat,2015,USA,Center,LA,8023.259999999999,3258.7056,3793
Food,Meat,2015,USA,Center,MI,8025.259999999999,3220.7056,3795
Food,Meat,2015,USA,Center,MN,8012.259999999999,3244.7056,3782
Food,Meat,2015,USA,Center,MO,8021.259999999999,3229.7056,3791
Food,Meat,2015,USA,Center,ND,8018.259999999999,3228.7056,3788
Food,Meat,2015,USA,Center,NE,8026.259999999999,3241.7056,3796
Food,Meat,2015,USA,Center,OK,8041.259999999999,3231.7056,3811
Food,Meat,2015,USA,Center,SD,8021.259999999999,3245.7056,3791
Food,Meat,2015,USA,Center,TX,8011.259999999999,3243.7056,3781
Food,Meat,2015,USA,Center,WI,8027.259999999999,3244.7056,3797
Food,Meat,2015,USA,CenterWest,AZ,8017.259999999999,3244.7056,3787
Food,Meat,2015,USA,CenterWest,ID,8033.259999999999,3241.7056,3803
Food,Meat,2015,USA,CenterWest,MT,8052.259999999999,3223.7056,3822
Food,Meat,2015,USA,CenterWest,NM,8014.259999999999,3223.7056,3784
Food,Meat,2015,USA,CenterWest,NV,8019.259999999999,3248.7056,3789
Food,Meat,2015,USA,CenterWest,UT,8005.259999999999,3222.7056,3775
Food,Meat,2015,USA,CenterWest,WY,7996.259999999999,3237.7056,3766
Food,Meat,2015,USA,EastCost,AL,8034.259999999999,3238.7056,3804
Food,Meat,2015,USA,EastCost,CT,8012.259999999999,3242.7056,3782
Food,Meat,2015,USA,EastCost,DE,8018.259999999999,3234.7056,3788
Food,Meat,2015,USA,EastCost,FL,8029.259999999999,3247.7056,3799
Food,Meat,2015,USA,EastCost,GA,8026.259999999999,3243.7056,3796
Food,Meat,2015,USA,EastCost,MA,8020.259999999999,3248.7056,3790
Food,Meat,2015,USA,EastCost,MD,8022.259999999999,3233.7056,3792
Food,Meat,2015,USA,EastCost,ME,8042.259999999999,3272.7056,3812
Food,Meat,2015,USA,EastCost,MS,8034.259999999999,3237.7056,3804
Food,Meat,2015,USA,EastCost,NC,8027.259999999999,3227.7056,3797
Food,Meat,2015,USA,EastCost,NH,8025.259999999999,3246.7056,3795
Food,Meat,2015,USA,EastCost,NJ,8014.259999999999,3260.7056,3784
Food,Meat,2015,USA,EastCost,NY,8037.259999999999,3234.7056,3807
Food,Meat,2015,USA,EastCost,OH,8021.259999999999,3224.7056,3791
Food,Meat,2015,USA,EastCost,PA,8031.259999999999,3239.7056,3801
Food,Meat,2015,USA,EastCost,RI,8013.259999999999,3228.7056,3783
Food,Meat,2015,USA,EastCost,SC,8021.259999999999,3247.7056,3791
Food,Meat,2015,USA,EastCost,TN,8023.259999999999,3234.7056,3793
Food,Meat,2015,USA,EastCost,VA,8033.259999999999,3251.7056,3803
Food,Meat,2015,USA,EastCost,VT,8020.259999999999,3243.7056,3790
Food,Meat,2015,USA,EastCost,WV,8029.259999999999,3239.7056,3799
Food,Meat,2015,USA,WestCoast,CA,8035.259999999999,3241.7056,3805
Food,Meat,2015,USA,WestCoast,OR,8034.259999999999,3261.7056,3804
Food,Meat,2015,USA,WestCoast,WA,8031.259999999999,3229.7056,3801
Food,Produce,2014,USA,Center,AR,81635.07999999999,32722.305300000004,37613
Food,Produce,2014,USA,Center,CO,81638.07999999999,32768.3053,37616
Food,Produce,2014,USA,Center,IA,81670.07999999999,32736.305300000004,37648
Food,Produce,2014,USA,Center,IL,81679.07999999999,32746.305300000004,37657
Food,Produce,2014,USA,Center,IN,81644.07999999999,32714.305300000004,37622
Food,Produce,2014,USA,Center,KS,81639.07999999999,32730.305300000004,37617
Food,Produce,2014,USA,Center,KY,81646.07999999999,32698.305300000004,37624
Food,Produce,2014,USA,Center,LA,81657.07999999999,32750.305300000004,37635
Food,Produce,2014,USA,Center,MI,81620.07999999999,32694.305300000004,37598
Food,Produce,2014,USA,Center,MN,81646.07999999999,32711.305300000004,37624
Food,Produce,2014,USA,Center,MO,81627.07999999999,32744.305300000004,37605
Food,Produce,2014,USA,Center,ND,81658.07999999999,32780.3053,37636
Food,Produce,2014,USA,Center,NE,81623.07999999999,32717.305300000004,37601
Food,Produce,2014,USA,Center,OK,81646.07999999999,32752.305300000004,37624
Food,Produce,2014,USA,Center,SD,81687.07999999999,32772.3053,37665
Food,Produce,2014,USA,Center,TX,81634.07999999999,32734.305300000004,37612
Food,Produce,2014,USA,Center,WI,81655.07999999999,32785.3053,37633
Food,Produce,2014,USA,CenterWest,AZ,81671.07999999999,32782.3053,37649
Food,Produce,2014,USA,CenterWest,ID,81643.07999999999,32745.305300000004,37621
Food,Produce,2014,USA,CenterWest,MT,81637.07999999999,32693.305300000004,37615
Food,Produce,2014,USA,CenterWest,NM,81612.07999999999,32741.305300000004,37590
Food,Produce,2014,USA,CenterWest,NV,81664.07999999999,32705.305300000004,37642
Food,Produce,2014,USA,CenterWest,UT,81672.07999999999,32770.3053,37650
Food,Produce,2014,USA,CenterWest,WY,81666.07999999999,32727.305300000004,37644
Food,Produce,2014,USA,EastCost,AL,81695.07999999999,32750.305300000004,37673
Food,Produce,2014,USA,EastCost,CT,81593.07999999999,32709.305300000004,37571
Food,Produce,2014,USA,EastCost,DE,81709.07999999999,32796.3053,37687
Food,Produce,2014,USA,EastCost,FL,81660.07999999999,32726.305300000004,37638
Food,Produce,2014,USA,EastCost,GA,81666.07999999999,32714.305300000004,37644
Food,Produce,2014,USA,EastCost,MA,81650.07999999999,32744.305300000004,37628
Food,Produce,2014,USA,EastCost,MD,81661.07999999999,32807.3053,37639
Food,Produce,2014,USA,EastCost,ME,81674.07999999999,32743.305300000004,37652
Food,Produce,2014,USA,EastCost,MS,81679.07999999999,32730.305300000004,37657
Food,Produce,2014,USA,EastCost,NC,81651.07999999999,32725.305300000004,37629
Food,Produce,2014,USA,EastCost,NH,81668.07999999999,32792.3053,37646
Food,Produce,2014,USA,EastCost,NJ,81654.07999999999,32745.305300000004,37632
Food,Produce,2014,USA,EastCost,NY,81620.07999999999,32657.305300000004,37598
Food,Produce,2014,USA,EastCost,OH,81663.07999999999,32695.305300000004,37641
Food,Produce,2014,USA,EastCost,PA,81626.07999999999,32659.305300000004,37604
Food,Produce,2014,USA,EastCost,RI,81653.07999999999,32695.305300000004,37631
Food,Produce,2014,USA,EastCost,SC,81676.07999999999,32706.305300000004,37654
Food,Produce,2014,USA,EastCost,TN,81665.07999999999,32698.305300000004,37643
Food,Produce,2014,USA,EastCost,VA,81605.07999999999,32702.305300000004,37583
Food,Produce,2014,USA,EastCost,VT,81674.07999999999,32721.305300000004,37652
Food,Produce,2014,USA,EastCost,WV,81684.07999999999,32748.305300000004,37662
Food,Produce,2014,USA,WestCoast,CA,81617.07999999999,32707.305300000004,37595
Food,Produce,2014,USA,WestCoast,OR,81606.07999999999,32710.305300000004,37584
Food,Produce,2014,USA,WestCoast,WA,81630.07999999999,32718.305300000004,37608
Food,Produce,2015,USA,Center,AR,170970.61,68558.4552,79164
Food,Produce,2015,USA,Center,CO,170963.61,68576.4552,79157
Food,Produce,2015,USA,Center,IA,170946.61,68568.4552,79140
Food,Produce,2015,USA,Center,IL,170967.61,68615.4552,79161
Food,Produce,2015,USA,Center,IN,170933.61,68535.4552,79127
Food,Produce,2015,USA,Center,KS,170929.61,68564.4552,79123
Food,Produce,2015,USA,Center,KY,170964.61,68606.4552,79158
Food,Produce,2015,USA,Center,LA,170974.61,68526.4552,79168
Food,Produce,2015,USA,Center,MI,170930.61,68557.4552,79124
Food,Produce,2015,USA,Center,MN,170897.61,68565.4552,79091
Food,Produce,2015,USA,Center,MO,171003.61,68564.4552,79197
Food,Produce,2015,USA,Center,ND,170955.61,68565.4552,79149
Food,Produce,2015,USA,Center,NE,170913.61,68540.4552,79107
Food,Produce,2015,USA,Center,OK,170901.61,68554.4552,79095
Food,Produce,2015,USA,Center,SD,170992.61,68590.4552,79186
Food,Produce,2015,USA,Center,TX,170917.61,68589.4552,79111
Food,Produce,2015,USA,Center,WI,170924.61,68619.4552,79118
Food,Produce,2015,USA,CenterWest,AZ,170935.61,68566.4552,79129
Food,Produce,2015,USA,CenterWest,ID,170956.61,68601.4552,79150
Food,Produce,2015,USA,CenterWest,MT,170980.61,68564.4552,79174
Food,Produce,2015,USA,CenterWest,NM,170954.61,68558.4552,79148
Food,Produce,2015,USA,CenterWest,NV,170926.61,68605.4552,79120
Food,Produce,2015,USA,CenterWest,UT,170947.61,68584.4552,79141
Food,Produce,2015,USA,CenterWest,WY,170970.61,68559.4552,79164
Food,Produce,2015,USA,EastCost,AL,170932.61,68543.4552,79126
Food,Produce,2015,USA,EastCost,CT,170929.61,68603.4552,79123
Food,Produce,2015,USA,EastCost,DE,170976.61,68558.4552,79170
Food,Produce,2015,USA,EastCost,FL,170984.61,68547.4552,79178
Food,Produce,2015,USA,EastCost,GA,170956.61,68603.4552,79150
Food,Produce,2015,USA,EastCost,MA,170982.61,68555.4552,79176
Food,Produce,2015,USA,EastCost,MD,170958.61,68519.4552,79152
Food,Produce,2015,USA,EastCost,ME,170958.61,68583.4552,79152
Food,Produce,2015,USA,EastCost,MS,170972.61,68573.4552,79166
Food,Produce,2015,USA,EastCost,NC,170947.61,68552.4552,79141
Food,Produce,2015,USA,EastCost,NH,170984.61,68577.4552,79178
Food,Produce,2015,USA,EastCost,NJ,170970.61,68551.4552,79164
Food,Produce,2015,USA,EastCost,NY,170981.61,68579.4552,79175
Food,Produce,2015,USA,EastCost,OH,170991.61,68568.4552,79185
Food,Produce,2015,USA,EastCost,PA,171004.61,68572.4552,79198
Food,Produce,2015,USA,EastCost,RI,170974.61,68610.4552,79168
Food,Produce,2015,USA,EastCost,SC,170958.61,68573.4552,79152
Food,Produce,2015,USA,EastCost,TN,170922.61,68555.4552,79116
Food,Produce,2015,USA,EastCost,VA,170941.61,68562.4552,79135
Food,Produce,2015,USA,EastCost,VT,170900.61,68549.4552,79094
Food,Produce,2015,USA,EastCost,WV,170920.61,68556.4552,79114
Food,Produce,2015,USA,WestCoast,CA,170933.61,68585.4552,79127
Food,Produce,2015,USA,WestCoast,OR,170933.61,68590.4552,79127
Food,Produce,2015,USA,WestCoast,WA,170944.61,68593.4552,79138
Food,Seafood,2014,USA,Center,AR,3889.14,1568.6984,1844
Food,Seafood,2014,USA,Center,CO,3867.14,1546.6984,1822
Food,Seafood,2014,USA,Center,IA,3853.14,1586.6984,1808
Food,Seafood,2014,USA,Center,IL,3873.14,1580.6984,1828
Food,Seafood,2014,USA,Center,IN,3858.14,1567.6984,1813
Food,Seafood,2014,USA,Center,KS,3853.14,1563.6984,1808
Food,Seafood,2014,USA,Center,KY,3829.14,1556.6984,1784
Food,Seafood,2014,USA,Center,LA,3865.14,1555.6984,1820
Food,Seafood,2014,USA,Center,MI,3860.14,1579.6984,1815
Food,Seafood,2014,USA,Center,MN,3862.14,1573.6984,1817
Food,Seafood,2014,USA,Center,MO,3853.14,1573.6984,1808
Food,Seafood,2014,USA,Center,ND,3845.14,1557.6984,1800
Food,Seafood,2014,USA,Center,NE,3864.14,1571.6984,1819
Food,Seafood,2014,USA,Center,OK,3871.14,1571.6984,1826
Food,Seafood,2014,USA,Center,SD,3850.14,1569.6984,1805
Food,Seafood,2014,USA,Center,TX,3857.14,1552.6984,1812
Food,Seafood,2014,USA,Center,WI,3848.14,1568.6984,1803
Food,Seafood,2014,USA,CenterWest,AZ,3862.14,1583.6984,1817
Food,Seafood,2014,USA,CenterWest,ID,3849.14,1551.6984,1804
Food,Seafood,2014,USA,CenterWest,MT,3871.14,1573.6984,1826
Food,Seafood,2014,USA,CenterWest,NM,3877.14,1576.6984,1832
Food,Seafood,2014,USA,CenterWest,NV,3874.14,1556.6984,1829
Food,Seafood,2014,USA,CenterWest,UT,3844.14,1564.6984,1799
Food,Seafood,2014,USA,CenterWest,WY,3859.14,1584.6984,1814
Food,Seafood,2014,USA,EastCost,AL,3855.14,1542.6984,1810
Food,Seafood,2014,USA,EastCost,CT,3872.14,1565.6984,1827
Food,Seafood,2014,USA,EastCost,DE,3851.14,1577.6984,1806
Food,Seafood,2014,USA,EastCost,FL,3862.14,1567.6984,1817
Food,Seafood,2014,USA,EastCost,GA,3867.14,1571.6984,1822
Food,Seafood,2014,USA,EastCost,MA,3857.14,1534.6984,1812
Food,Seafood,2014,USA,EastCost,MD,3840.14,1571.6984,1795
Food,Seafood,2014,USA,EastCost,ME,3888.14,1556.6984,1843
Food,Seafood,2014,USA,EastCost,MS,3861.14,1572.6984,1816
Food,Seafood,2014,USA,EastCost,NC,3859.14,1590.6984,1814
Food,Seafood,2014,USA,EastCost,NH,3846.14,1556.6984,1801
Food,Seafood,2014,USA,EastCost,NJ,3834.14,1572.6984,1789
Food,Seafood,2014,USA,EastCost,NY,3853.14,1569.6984,1808
Food,Seafood,2014,USA,EastCost,OH,3865.14,1570.6984,1820
Food,Seafood,2014,USA,EastCost,PA,3862.14,1566.6984,1817
Food,Seafood,2014,USA,EastCost,RI,3858.14,1561.6984,1813
Food,Seafood,2014,USA,EastCost,SC,3846.14,1558.6984,1801
Food,Seafood,2014,USA,EastCost,TN,3851.14,1561.6984,1806
Food,Seafood,2014,USA,EastCost,VA,3861.14,1550.6984,1816
Food,Seafood,2014,USA,EastCost,VT,3868.14,1571.6984,1823
Food,Seafood,2014,USA,EastCost,WV,3867.14,1566.6984,1822
Food,Seafood,2014,USA,WestCoast,CA,3827.14,1558.6984,1782
Food,Seafood,2014,USA,WestCoast,OR,3847.14,1552.6984,1802
Food,Seafood,2014,USA,WestCoast,WA,3854.14,1574.6984,1809
Food,Seafood,2015,USA,Center,AR,7287.389999999999,2960.8947,3534
Food,Seafood,2015,USA,Center,CO,7261.389999999999,2944.8947,3508
Food,Seafood,2015,USA,Center,IA,7250.389999999999,2975.8947,3497
Food,Seafood,2015,USA,Center,IL,7278.389999999999,2939.8947,3525
Food,Seafood,2015,USA,Center,IN,7280.389999999999,2944.8947,3527
Food,Seafood,2015,USA,Center,KS,7276.389999999999,2948.8947,3523
Food,Seafood,2015,USA,Center,KY,7278.389999999999,2959.8947,3525
Food,Seafood,2015,USA,Center,LA,7268.389999999999,2953.8947,3515
Food,Seafood,2015,USA,Center,MI,7289.389999999999,2953.8947,3536
Food,Seafood,2015,USA,Center,MN,7274.389999999999,2966.8947,3521
Food,Seafood,2015,USA,Center,MO,7266.389999999999,2954.8947,3513
Food,Seafood,2015,USA,Center,ND,7297.389999999999,2958.8947,3544
Food,Seafood,2015,USA,Center,NE,7257.389999999999,2941.8947,3504
Food,Seafood,2015,USA,Center,OK,7239.389999999999,2976.8947,3486
Food,Seafood,2015,USA,Center,SD,7296.389999999999,2937.8947,3543
Food,Seafood,2015,USA,Center,TX,7265.389999999999,2972.8947,3512
Food,Seafood,2015,USA,Center,WI,7272.389999999999,2945.8947,3519
Food,Seafood,2015,USA,CenterWest,AZ,7294.389999999999,2936.8947,3541
Food,Seafood,2015,USA,CenterWest,ID,7249.389999999999,2945.8947,3496
Food,Seafood,2015,USA,CenterWest,MT,7251.389999999999,2964.8947,3498
Food,Seafood,2015,USA,CenterWest,NM,7251.389999999999,2944.8947,3498
Food,Seafood,2015,USA,CenterWest,NV,7263.389999999999,2951.8947,3510
Food,Seafood,2015,USA,CenterWest,UT,7254.389999999999,2944.8947,3501
Food,Seafood,2015,USA,CenterWest,WY,7299.389999999999,2978.8947,3546
Food,Seafood,2015,USA,EastCost,AL,7281.389999999999,2954.8947,3528
Food,Seafood,2015,USA,EastCost,CT,7277.389999999999,2985.8947,3524
Food,Seafood,2015,USA,EastCost,DE,7285.389999999999,2932.8947,3532
Food,Seafood,2015,USA,EastCost,FL,7250.389999999999,2950.8947,3497
Food,Seafood,2015,USA,EastCost,GA,7269.389999999999,2962.8947,3516
Food,Seafood,2015,USA,EastCost,MA,7271.389999999999,2954.8947,3518
Food,Seafood,2015,USA,EastCost,MD,7278.389999999999,2942.8947,3525
Food,Seafood,2015,USA,EastCost,ME,7283.389999999999,2945.8947,3530
