product_name,promotion_name,product_family,recyclable_package,media_type,has_promotion,promotion_duration_days,promotion_unit_cost,sales
"Tri-State Potatos","Sales Galore",Food,0,"Bulk Mail",1,4,14245.00000000,5.8800
"Tri-State Potatos","Unbeatable Price Savers",Food,0,"Daily Paper, Radio, TV",1,3,13777.00000000,5.8800
"Tri-State Potatos","Unbeatable Price Savers",Food,0,"Product Attachment",1,4,12436.00000000,7.8400
"Tri-State Potatos","Wallet Savers",Food,0,"Sunday Paper, Radio, TV",1,4,7995.00000000,9.8000
"Tri-State Potatos","You Save Days",Food,0,"Bulk Mail",1,4,13181.00000000,17.6400
"Tri-State Prepared Salad","'No Promotion",Food,1,"No Media",0,0,0.00000000,215.0000
"Tri-State Prepared Salad","Big Time Discounts",Food,1,"Product Attachment",1,2,10993.00000000,10.0000
"Tri-State Prepared Salad","Bye Bye Baby",Food,1,TV,1,4,6292.00000000,7.5000
"Tri-State Prepared Salad","Cash Register Lottery",Food,1,"Daily Paper, Radio, TV",1,29,5559.00000000,10.0000
"Tri-State Prepared Salad","Cash Register Lottery",Food,1,"In-Store Coupon",1,29,9578.00000000,5.0000
"Tri-State Prepared Salad","Mystery Sale",Food,1,"Bulk Mail",1,2,8497.00000000,7.5000
"Tri-State Prepared Salad","One Day Sale",Food,1,"Daily Paper, Radio, TV",1,3,13175.00000000,10.0000
"Tri-State Prepared Salad","Price Savers",Food,1,"Cash Register Handout",1,3,12820.00000000,7.5000
"Tri-State Prepared Salad","Sales Days",Food,1,"Daily Paper, Radio, TV",1,3,9771.00000000,5.0000
"Tri-State Prepared Salad","Sales Galore",Food,1,"Bulk Mail",1,4,14245.00000000,10.0000
"Tri-State Prepared Salad","Save-It Sale",Food,1,"Product Attachment",1,3,6025.00000000,5.0000
"Tri-State Prepared Salad","Savings Galore",Food,1,"Bulk Mail",1,3,7605.00000000,5.0000
"Tri-State Prepared Salad","Shelf Emptiers",Food,1,"Sunday Paper, Radio, TV",1,1,6728.00000000,2.5000
"Tri-State Prepared Salad","Two Day Sale",Food,1,"Daily Paper",1,3,10365.00000000,10.0000
"Tri-State Prepared Salad","You Save Days",Food,1,"Bulk Mail",1,4,13181.00000000,10.0000
"Tri-State Red Delcious Apples","'No Promotion",Food,1,"No Media",0,0,0.00000000,566.7700
"Tri-State Red Delcious Apples","Big Time Discounts",Food,1,"Daily Paper",1,2,8186.00000000,14.4400
"Tri-State Red Delcious Apples","Bye Bye Baby",Food,1,TV,1,4,6292.00000000,7.2200
"Tri-State Red Delcious Apples","Cash Register Lottery",Food,1,"Daily Paper, Radio",1,29,5986.00000000,14.4400
"Tri-State Red Delcious Apples","Dollar Days",Food,1,"Sunday Paper",1,1,14304.00000000,14.4400
"Tri-State Red Delcious Apples","Double Down Sale",Food,1,"Daily Paper",1,1,5596.00000000,10.8300
"Tri-State Red Delcious Apples","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,7.2200
"Tri-State Red Delcious Apples","Price Savers",Food,1,"Street Handout",1,2,11513.00000000,7.2200
"Tri-State Red Delcious Apples","Price Winners",Food,1,"Cash Register Handout",1,3,9521.00000000,10.8300
"Tri-State Red Delcious Apples","Sales Days",Food,1,"Daily Paper, Radio, TV",1,3,9771.00000000,14.4400
"Tri-State Red Delcious Apples","Sales Galore",Food,1,TV,1,2,10616.00000000,7.2200
"Tri-State Red Delcious Apples","Shelf Clearing Days",Food,1,Radio,1,3,9977.00000000,10.8300
"Tri-State Red Delcious Apples","Shelf Emptiers",Food,1,"Sunday Paper, Radio, TV",1,1,6728.00000000,10.8300
"Tri-State Red Delcious Apples","Super Savers",Food,1,"Sunday Paper, Radio",1,2,6476.00000000,10.8300
"Tri-State Red Delcious Apples","Three for One",Food,1,"Cash Register Handout",1,1,13643.00000000,7.2200
"Tri-State Red Delcious Apples","Two Day Sale",Food,1,"Sunday Paper",1,3,12688.00000000,10.8300
"Tri-State Red Delcious Apples","You Save Days",Food,1,"Sunday Paper",1,4,5127.00000000,7.2200
"Tri-State Red Pepper","'No Promotion",Food,1,"No Media",0,0,0.00000000,479.8800
"Tri-State Red Pepper","Bag Stuffers",Food,1,"In-Store Coupon",1,3,11589.00000000,15.4800
"Tri-State Red Pepper","Bag Stuffers",Food,1,"Product Attachment",1,4,8262.00000000,11.6100
"Tri-State Red Pepper","Bye Bye Baby",Food,1,TV,1,4,6292.00000000,15.4800
"Tri-State Red Pepper","Cash Register Lottery",Food,1,"Daily Paper, Radio, TV",1,29,5559.00000000,15.4800
"Tri-State Red Pepper","Cash Register Lottery",Food,1,"In-Store Coupon",1,29,9578.00000000,11.6100
"Tri-State Red Pepper","Double Down Sale",Food,1,"Street Handout",1,3,5919.00000000,11.6100
"Tri-State Red Pepper","Free For All",Food,1,"Sunday Paper, Radio",1,3,12624.00000000,15.4800
"Tri-State Red Pepper","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,15.4800
"Tri-State Red Pepper","Mystery Sale",Food,1,"Bulk Mail",1,2,8497.00000000,15.4800
"Tri-State Red Pepper","Price Destroyers",Food,1,"Sunday Paper, Radio",1,4,11505.00000000,11.6100
"Tri-State Red Pepper","Price Destroyers",Food,1,TV,1,1,10417.00000000,7.7400
"Tri-State Red Pepper","Price Winners",Food,1,"Street Handout",1,2,6879.00000000,11.6100
"Tri-State Red Pepper","Sales Days",Food,1,"Daily Paper, Radio, TV",1,3,9771.00000000,11.6100
"Tri-State Red Pepper","Sales Galore",Food,1,"Product Attachment",1,3,14908.00000000,15.4800
"Tri-State Red Pepper","Super Duper Savers",Food,1,"Daily Paper",1,1,10091.00000000,15.4800
"Tri-State Red Pepper","Super Savers",Food,1,"Sunday Paper, Radio",1,2,6476.00000000,15.4800
"Tri-State Red Pepper","Three for One",Food,1,"Product Attachment",1,3,12247.00000000,15.4800
"Tri-State Red Pepper","Two Day Sale",Food,1,"Sunday Paper",1,3,11205.00000000,11.6100
"Tri-State Red Pepper","You Save Days",Food,1,"Bulk Mail",1,4,13181.00000000,15.4800
"Tri-State Shitake Mushrooms","'No Promotion",Food,1,"No Media",0,0,0.00000000,316.4400
"Tri-State Shitake Mushrooms","Cash Register Lottery",Food,1,"Daily Paper, Radio",1,29,5986.00000000,8.7900
"Tri-State Shitake Mushrooms","Cash Register Lottery",Food,1,"Daily Paper, Radio, TV",1,29,5559.00000000,8.7900
"Tri-State Shitake Mushrooms","Free For All",Food,1,"Sunday Paper, Radio",1,3,12624.00000000,11.7200
"Tri-State Shitake Mushrooms","Go For It",Food,1,Radio,1,3,7302.00000000,2.9300
"Tri-State Shitake Mushrooms","Green Light Days",Food,1,"Street Handout",1,2,13342.00000000,8.7900
"Tri-State Shitake Mushrooms","One Day Sale",Food,1,"Daily Paper, Radio, TV",1,3,13175.00000000,8.7900
"Tri-State Shitake Mushrooms","Pick Your Savings",Food,1,"Sunday Paper",1,3,6725.00000000,11.7200
"Tri-State Shitake Mushrooms","Price Destroyers",Food,1,"Sunday Paper",1,3,12144.00000000,11.7200
"Tri-State Shitake Mushrooms","Price Savers",Food,1,"In-Store Coupon",1,3,8185.00000000,5.8600
"Tri-State Shitake Mushrooms","Price Smashers",Food,1,"Product Attachment",1,3,13823.00000000,8.7900
"Tri-State Shitake Mushrooms","Price Smashers",Food,1,TV,1,2,14524.00000000,5.8600
"Tri-State Shitake Mushrooms","Save-It Sale",Food,1,"Daily Paper, Radio, TV",1,3,8937.00000000,8.7900
"Tri-State Shitake Mushrooms","Saving Days",Food,1,"Daily Paper, Radio",1,2,11836.00000000,8.7900
"Tri-State Shitake Mushrooms","Shelf Clearing Days",Food,1,"In-Store Coupon",1,1,10921.00000000,8.7900
"Tri-State Shitake Mushrooms","Super Duper Savers",Food,1,"Daily Paper",1,1,9100.00000000,8.7900
"Tri-State Shitake Mushrooms","You Save Days",Food,1,"Bulk Mail",1,4,13181.00000000,5.8600
"Tri-State Shitake Mushrooms","You Save Days",Food,1,TV,1,2,10822.00000000,8.7900
"Tri-State Squash","'No Promotion",Food,1,"No Media",0,0,0.00000000,150.3500
"Tri-State Squash","Cash Register Lottery",Food,1,"Daily Paper, Radio",1,29,5986.00000000,6.2000
"Tri-State Squash","Cash Register Lottery",Food,1,"Daily Paper, Radio, TV",1,29,5559.00000000,6.2000
"Tri-State Squash","Cash Register Lottery",Food,1,"In-Store Coupon",1,29,9578.00000000,4.6500
"Tri-State Squash","Free For All",Food,1,"Street Handout",1,1,5518.00000000,6.2000
"Tri-State Squash","Free For All",Food,1,"Sunday Paper, Radio",1,3,12624.00000000,4.6500
"Tri-State Squash","Mystery Sale",Food,1,"Bulk Mail",1,2,8497.00000000,4.6500
"Tri-State Squash","One Day Sale",Food,1,"Daily Paper, Radio, TV",1,3,13175.00000000,4.6500
"Tri-State Squash","Pick Your Savings",Food,1,"Sunday Paper",1,3,6725.00000000,4.6500
"Tri-State Squash","Price Cutters",Food,1,"Product Attachment",1,4,12920.00000000,6.2000
"Tri-State Squash","Price Savers",Food,1,"Cash Register Handout",1,3,12820.00000000,6.2000
"Tri-State Squash","Price Savers",Food,1,"Product Attachment",1,3,6227.00000000,6.2000
"Tri-State Squash","Sales Days",Food,1,"Daily Paper, Radio, TV",1,3,9771.00000000,6.2000
"Tri-State Squash","Sales Galore",Food,1,"Product Attachment",1,3,14908.00000000,4.6500
"Tri-State Squash","Super Duper Savers",Food,1,"Daily Paper",1,1,10091.00000000,4.6500
"Tri-State Squash","Unbeatable Price Savers",Food,1,"Daily Paper, Radio, TV",1,3,13777.00000000,4.6500
"Tri-State Summer Squash","'No Promotion",Food,0,"No Media",0,0,0.00000000,52.2500
"Tri-State Summer Squash","Best Savings",Food,0,"Daily Paper, Radio, TV",1,4,5382.00000000,1.6500
"Tri-State Summer Squash","Best Savings",Food,0,Radio,1,4,13141.00000000,1.1000
"Tri-State Summer Squash","Dollar Cutters",Food,0,"Bulk Mail",1,4,14126.00000000,1.6500
"Tri-State Summer Squash","Double Down Sale",Food,0,"Daily Paper",1,1,5596.00000000,3.3000
"Tri-State Summer Squash","Mystery Sale",Food,0,"Bulk Mail",1,2,8497.00000000,1.6500
"Tri-State Summer Squash","Price Cutters",Food,0,"Cash Register Handout",1,3,14552.00000000,2.2000
"Tri-State Summer Squash","Price Destroyers",Food,0,TV,1,1,10417.00000000,1.6500
"Tri-State Summer Squash","Price Savers",Food,0,"Product Attachment",1,3,6227.00000000,1.6500
"Tri-State Summer Squash","Sales Galore",Food,0,"Bulk Mail",1,2,9655.00000000,1.6500
"Tri-State Summer Squash","Sales Galore",Food,0,TV,1,2,10616.00000000,1.6500
"Tri-State Summer Squash","Two Day Sale",Food,0,"Daily Paper, Radio",1,4,11252.00000000,3.3000
"Tri-State Summer Squash","Unbeatable Price Savers",Food,0,"Daily Paper, Radio, TV",1,3,13777.00000000,1.6500
"Tri-State Summer Squash","You Save Days",Food,0,"Bulk Mail",1,4,13181.00000000,2.2000
"Tri-State Sweet Onion","'No Promotion",Food,0,"No Media",0,0,0.00000000,178.9800
"Tri-State Sweet Onion","Big Time Discounts",Food,0,"Daily Paper",1,2,8186.00000000,6.2800
"Tri-State Sweet Onion","Bye Bye Baby",Food,0,TV,1,4,6292.00000000,6.2800
"Tri-State Sweet Onion","Mystery Sale",Food,0,"Bulk Mail",1,2,8497.00000000,4.7100
"Tri-State Sweet Onion","One Day Sale",Food,0,"Daily Paper, Radio, TV",1,3,13175.00000000,3.1400
"Tri-State Sweet Onion","Price Cutters",Food,0,"Product Attachment",1,4,12920.00000000,3.1400
"Tri-State Sweet Onion","Price Destroyers",Food,0,TV,1,2,13592.00000000,6.2800
"Tri-State Sweet Onion","Price Slashers",Food,0,"Sunday Paper, Radio, TV",1,3,10044.00000000,4.7100
"Tri-State Sweet Onion","Price Winners",Food,0,"Cash Register Handout",1,4,10377.00000000,4.7100
"Tri-State Sweet Onion","Shelf Emptiers",Food,0,"Bulk Mail",1,2,11786.00000000,4.7100
"Tri-State Sweet Onion","Shelf Emptiers",Food,0,"Daily Paper, Radio, TV",1,3,10789.00000000,3.1400
"Tri-State Sweet Onion","Super Duper Savers",Food,0,"Cash Register Handout",1,4,12950.00000000,4.7100
"Tri-State Sweet Onion","Super Wallet Savers",Food,0,"Daily Paper, Radio",1,4,10914.00000000,3.1400
"Tri-State Sweet Onion","Weekend Markdown",Food,0,"Sunday Paper, Radio, TV",1,2,6751.00000000,1.5700
"Tri-State Sweet Onion","You Save Days",Food,0,"Bulk Mail",1,4,13181.00000000,4.7100
"Tri-State Sweet Peas","'No Promotion",Food,0,"No Media",0,0,0.00000000,433.1800
"Tri-State Sweet Peas","Big Promo",Food,0,"Sunday Paper",1,2,5112.00000000,10.7400
"Tri-State Sweet Peas","Mystery Sale",Food,0,"Sunday Paper, Radio",1,3,9700.00000000,14.3200
"Tri-State Sweet Peas","Price Winners",Food,0,"Cash Register Handout",1,3,9521.00000000,14.3200
"Tri-State Sweet Peas","Sales Galore",Food,0,"Product Attachment",1,3,14908.00000000,10.7400
"Tri-State Sweet Peas","Shelf Clearing Days",Food,0,"In-Store Coupon",1,1,10921.00000000,14.3200
"Tri-State Sweet Peas","Super Duper Savers",Food,0,"Cash Register Handout",1,4,12950.00000000,10.7400
"Tri-State Sweet Peas","Super Duper Savers",Food,0,"Daily Paper",1,1,9595.50000000,17.9000
"Tri-State Sweet Peas","Two for One",Food,0,"Bulk Mail",1,2,8642.00000000,21.4800
"Tri-State Sweet Peas","Wallet Savers",Food,0,"Sunday Paper, Radio, TV",1,4,7995.00000000,14.3200
"Tri-State Sweet Peas","You Save Days",Food,0,"Bulk Mail",1,4,13181.00000000,10.7400
"Tri-State Tangerines","'No Promotion",Food,1,"No Media",0,0,0.00000000,61.3800
"Tri-State Tangerines","Best Savings",Food,1,"Street Handout",1,4,11401.00000000,3.1000
"Tri-State Tangerines","Bye Bye Baby",Food,1,TV,1,4,6292.00000000,1.2400
"Tri-State Tangerines","Cash Register Lottery",Food,1,"Daily Paper, Radio",1,29,5986.00000000,1.2400
"Tri-State Tangerines","Cash Register Lottery",Food,1,"Daily Paper, Radio, TV",1,29,5559.00000000,1.8600
"Tri-State Tangerines","Dollar Days",Food,1,"Sunday Paper",1,1,14304.00000000,1.2400
"Tri-State Tangerines","Go For It",Food,1,"Daily Paper, Radio, TV",1,4,10055.00000000,1.8600
"Tri-State Tangerines","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,2.4800
"Tri-State Tangerines","I Cant Believe It Sale",Food,1,"Product Attachment",1,4,14746.00000000,1.8600
"Tri-State Tangerines","Price Savers",Food,1,"Daily Paper, Radio, TV",1,1,9356.00000000,1.8600
"Tri-State Tangerines","Price Savers",Food,1,"Product Attachment",1,3,6227.00000000,1.2400
"Tri-State Tangerines","Saving Days",Food,1,"Daily Paper, Radio",1,2,11836.00000000,1.8600
"Tri-State Tangerines","Super Savers",Food,1,"Sunday Paper, Radio",1,2,6476.00000000,1.2400
"Tri-State Tangerines","Three for One",Food,1,"Product Attachment",1,3,12247.00000000,1.8600
"Tri-State Tangerines","Tip Top Savings",Food,1,"In-Store Coupon",1,2,5197.00000000,1.2400
"Tri-State Tangerines","Wallet Savers",Food,1,"Sunday Paper, Radio, TV",1,4,7995.00000000,1.2400
"Tri-State Tangerines","Weekend Markdown",Food,1,"Street Handout",1,2,5337.00000000,1.8600
"Tri-State Tomatos","'No Promotion",Food,1,"No Media",0,0,0.00000000,234.2600
"Tri-State Tomatos","Best Savings",Food,1,"Daily Paper, Radio, TV",1,4,5382.00000000,6.6300
"Tri-State Tomatos","Big Time Discounts",Food,1,"Daily Paper",1,2,8186.00000000,6.6300
"Tri-State Tomatos","Big Time Savings",Food,1,"Product Attachment",1,2,6973.00000000,6.6300
"Tri-State Tomatos","Bye Bye Baby",Food,1,TV,1,4,6292.00000000,6.6300
"Tri-State Tomatos","Dollar Days",Food,1,"Daily Paper, Radio",1,3,13881.00000000,6.6300
"Tri-State Tomatos","Double Down Sale",Food,1,"Daily Paper",1,1,5596.00000000,6.6300
"Tri-State Tomatos","Double Your Savings",Food,1,Radio,1,2,9443.00000000,6.6300
"Tri-State Tomatos","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,6.6300
"Tri-State Tomatos","I Cant Believe It Sale",Food,1,"Product Attachment",1,4,14746.00000000,6.6300
"Tri-State Tomatos","Price Savers",Food,1,"Cash Register Handout",1,3,12820.00000000,6.6300
"Tri-State Tomatos","Sales Days",Food,1,"Daily Paper, Radio, TV",1,3,9771.00000000,8.8400
"Tri-State Tomatos","Save-It Sale",Food,1,"Daily Paper, Radio, TV",1,3,8937.00000000,8.8400
"Tri-State Tomatos","Super Duper Savers",Food,1,"Daily Paper",1,1,10091.00000000,8.8400
"Tri-State Tomatos","Super Savers",Food,1,"Cash Register Handout",1,4,7151.00000000,6.6300
"Tri-State Tomatos","Three for One",Food,1,"Sunday Paper",1,2,11825.00000000,6.6300
"Tri-State Walnuts","'No Promotion",Food,0,"No Media",0,0,0.00000000,120.5600
"Tri-State Walnuts","Big Promo",Food,0,"Sunday Paper",1,2,5112.00000000,2.6400
"Tri-State Walnuts","Dimes Off",Food,0,"Daily Paper, Radio, TV",1,2,9647.00000000,7.0400
"Tri-State Walnuts","Dollar Cutters",Food,0,"Bulk Mail",1,4,14126.00000000,2.6400
"Tri-State Walnuts","Go For It",Food,0,"Daily Paper, Radio, TV",1,4,10055.00000000,2.6400
"Tri-State Walnuts","Sale Winners",Food,0,"Daily Paper",1,4,8959.00000000,2.6400
"Tri-State Walnuts","Sales Galore",Food,0,"Bulk Mail",1,4,14245.00000000,2.6400
"Tri-State Walnuts","Shelf Clearing Days",Food,0,Radio,1,3,9977.00000000,2.6400
"Tri-State Walnuts","Super Duper Savers",Food,0,"Cash Register Handout",1,4,12950.00000000,5.2800
"Tri-State Walnuts","Super Savers",Food,0,"Cash Register Handout",1,4,7151.00000000,2.6400
"Tri-State Walnuts","Super Savers",Food,0,"In-Store Coupon",1,4,13466.00000000,1.7600
"Tri-State Walnuts","Super Savers",Food,0,"Sunday Paper, Radio",1,4,9496.00000000,1.7600
"Tri-State Walnuts","Two Day Sale",Food,0,"Daily Paper",1,3,10365.00000000,1.7600
"Urban Egg Substitute","'No Promotion",Food,0,"No Media",0,0,0.00000000,145.6000
"Urban Egg Substitute","Big Promo",Food,0,"Cash Register Handout",1,2,12388.00000000,3.9000
"Urban Egg Substitute","Big Time Savings",Food,0,"Daily Paper",1,2,7732.00000000,2.6000
"Urban Egg Substitute","Bye Bye Baby",Food,0,TV,1,4,6292.00000000,5.2000
"Urban Egg Substitute","Double Down Sale",Food,0,"Daily Paper",1,1,5596.00000000,3.9000
"Urban Egg Substitute","Free For All",Food,0,"Sunday Paper, Radio",1,3,12624.00000000,3.9000
"Urban Egg Substitute","High Roller Savings",Food,0,"Daily Paper",1,4,10184.00000000,6.5000
"Urban Egg Substitute","Price Destroyers",Food,0,"Sunday Paper, Radio",1,4,11505.00000000,3.9000
"Urban Egg Substitute","Price Destroyers",Food,0,TV,1,1,10417.00000000,3.9000
"Urban Egg Substitute","Price Savers",Food,0,"In-Store Coupon",1,3,8185.00000000,3.9000
"Urban Egg Substitute","Price Savers",Food,0,"Sunday Paper, Radio",1,1,11170.00000000,2.6000
"Urban Egg Substitute","Price Slashers",Food,0,"Sunday Paper, Radio, TV",1,1,8621.00000000,9.1000
"Urban Egg Substitute","Price Winners",Food,0,"Cash Register Handout",1,4,10377.00000000,2.6000
"Urban Egg Substitute","Save-It Sale",Food,0,"Daily Paper, Radio",1,2,6484.00000000,3.9000
"Urban Egg Substitute","Saving Days",Food,0,"Daily Paper, Radio",1,2,11836.00000000,5.2000
"Urban Egg Substitute","Super Duper Savers",Food,0,"Cash Register Handout",1,4,12950.00000000,9.1000
"Urban Egg Substitute","Unbeatable Price Savers",Food,0,"Sunday Paper, Radio, TV",1,2,5988.00000000,3.9000
"Urban Large Brown Eggs","'No Promotion",Food,0,"No Media",0,0,0.00000000,232.7000
"Urban Large Brown Eggs","Best Savings",Food,0,Radio,1,4,13141.00000000,5.3700
"Urban Large Brown Eggs","Big Promo",Food,0,"Sunday Paper",1,2,5112.00000000,5.3700
"Urban Large Brown Eggs","Big Time Savings",Food,0,"Daily Paper, Radio, TV",1,4,12067.00000000,1.7900
"Urban Large Brown Eggs","Cash Register Lottery",Food,0,"Daily Paper, Radio",1,29,5986.00000000,3.5800
"Urban Large Brown Eggs","Double Down Sale",Food,0,"Street Handout",1,3,5919.00000000,5.3700
"Urban Large Brown Eggs","Go For It",Food,0,"Daily Paper, Radio, TV",1,4,10055.00000000,7.1600
"Urban Large Brown Eggs","Green Light Days",Food,0,"Street Handout",1,2,13342.00000000,5.3700
"Urban Large Brown Eggs","High Roller Savings",Food,0,"Daily Paper",1,4,10184.00000000,8.9500
"Urban Large Brown Eggs","Mystery Sale",Food,0,"Bulk Mail",1,2,8497.00000000,3.5800
"Urban Large Brown Eggs","Price Savers",Food,0,"Street Handout",1,2,11513.00000000,5.3700
"Urban Large Brown Eggs","Sales Galore",Food,0,"Product Attachment",1,3,14908.00000000,7.1600
"Urban Large Brown Eggs","Saving Days",Food,0,"Daily Paper, Radio",1,2,11836.00000000,5.3700
"Urban Large Brown Eggs","Super Duper Savers",Food,0,"Daily Paper",1,1,9100.00000000,5.3700
"Urban Large Brown Eggs","Super Savers",Food,0,"Cash Register Handout",1,4,7151.00000000,7.1600
"Urban Large Brown Eggs","Two Day Sale",Food,0,"Daily Paper, Radio",1,4,11252.00000000,5.3700
"Urban Large Eggs","'No Promotion",Food,0,"No Media",0,0,0.00000000,188.6400
"Urban Large Eggs","Bag Stuffers",Food,0,"Product Attachment",1,4,8262.00000000,2.6200
"Urban Large Eggs","Best Savings",Food,0,"Daily Paper, Radio, TV",1,4,5382.00000000,3.9300
"Urban Large Eggs","Big Promo",Food,0,"Cash Register Handout",1,2,12388.00000000,2.6200
"Urban Large Eggs","Cash Register Lottery",Food,0,"Sunday Paper, Radio",1,29,12361.00000000,3.9300
"Urban Large Eggs","Dollar Cutters",Food,0,"Bulk Mail",1,4,14126.00000000,3.9300
"Urban Large Eggs","Double Your Savings",Food,0,Radio,1,3,13989.00000000,3.9300
"Urban Large Eggs","Green Light Days",Food,0,"Daily Paper",1,2,6627.00000000,3.9300
"Urban Large Eggs","One Day Sale",Food,0,"Daily Paper, Radio, TV",1,3,13175.00000000,2.6200
"Urban Large Eggs","Price Savers",Food,0,"Street Handout",1,2,11513.00000000,5.2400
"Urban Large Eggs","Price Savers",Food,0,"Sunday Paper, Radio",1,1,11170.00000000,5.2400
"Urban Large Eggs","Price Winners",Food,0,"Street Handout",1,2,6879.00000000,2.6200
"Urban Large Eggs","Unbeatable Price Savers",Food,0,"Daily Paper, Radio, TV",1,3,13777.00000000,3.9300
"Urban Small Brown Eggs","'No Promotion",Food,1,"No Media",0,0,0.00000000,324.3000
"Urban Small Brown Eggs","Cash Register Lottery",Food,1,"Daily Paper, Radio",1,29,5986.00000000,7.0500
"Urban Small Brown Eggs","Dollar Days",Food,1,"Daily Paper, Radio",1,3,13881.00000000,7.0500
"Urban Small Brown Eggs","Double Down Sale",Food,1,"Daily Paper",1,1,5596.00000000,7.0500
"Urban Small Brown Eggs","Mystery Sale",Food,1,"Bulk Mail",1,2,8497.00000000,14.1000
"Urban Small Brown Eggs","Price Savers",Food,1,"Sunday Paper, Radio",1,1,11170.00000000,7.0500
"Urban Small Brown Eggs","Shelf Emptiers",Food,1,"Daily Paper, Radio, TV",1,3,10789.00000000,9.4000
"Urban Small Brown Eggs","Shelf Emptiers",Food,1,"Street Handout",1,4,13734.00000000,7.0500
"Urban Small Brown Eggs","Super Duper Savers",Food,1,"Cash Register Handout",1,4,12950.00000000,9.4000
"Urban Small Brown Eggs","Tip Top Savings",Food,1,"In-Store Coupon",1,2,5197.00000000,4.7000
"Urban Small Brown Eggs","Two Day Sale",Food,1,"Sunday Paper",1,3,11205.00000000,7.0500
"Urban Small Brown Eggs","You Save Days",Food,1,"Bulk Mail",1,4,13181.00000000,7.0500
"Urban Small Eggs","'No Promotion",Food,1,"No Media",0,0,0.00000000,624.5800
"Urban Small Eggs","Best Savings",Food,1,Radio,1,4,13141.00000000,7.4800
"Urban Small Eggs","Big Time Discounts",Food,1,"Daily Paper",1,2,8186.00000000,11.2200
"Urban Small Eggs","Big Time Savings",Food,1,"Sunday Paper, Radio",1,4,10132.00000000,14.9600
"Urban Small Eggs","Cash Register Lottery",Food,1,"Daily Paper, Radio",1,29,5986.00000000,11.2200
"Urban Small Eggs","Dollar Cutters",Food,1,"Daily Paper, Radio, TV",1,2,14418.00000000,11.2200
"Urban Small Eggs","Free For All",Food,1,"Sunday Paper, Radio",1,3,12624.00000000,7.4800
"Urban Small Eggs","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,7.4800
"Urban Small Eggs","Mystery Sale",Food,1,"Sunday Paper, Radio",1,3,9700.00000000,14.9600
"Urban Small Eggs","One Day Sale",Food,1,"Daily Paper, Radio, TV",1,3,13175.00000000,14.9600
"Urban Small Eggs","Price Cutters",Food,1,"Cash Register Handout",1,3,14552.00000000,11.2200
"Urban Small Eggs","Price Cutters",Food,1,"Product Attachment",1,4,12920.00000000,7.4800
"Urban Small Eggs","Sales Days",Food,1,"Daily Paper, Radio, TV",1,3,9771.00000000,11.2200
"Urban Small Eggs","Sales Galore",Food,1,"Bulk Mail",1,2,9655.00000000,11.2200
"Urban Small Eggs","Sales Galore",Food,1,"Product Attachment",1,3,14908.00000000,11.2200
"Urban Small Eggs","Super Duper Savers",Food,1,"Cash Register Handout",1,4,12950.00000000,18.7000
"Urban Small Eggs","Super Duper Savers",Food,1,"Daily Paper",1,1,10091.00000000,11.2200
"Urban Small Eggs","Tip Top Savings",Food,1,"Cash Register Handout",1,2,7913.00000000,7.4800
"Urban Small Eggs","Two Day Sale",Food,1,"Daily Paper, Radio",1,4,11252.00000000,11.2200
"Urban Small Eggs","Unbeatable Price Savers",Food,1,"Daily Paper, Radio, TV",1,3,13777.00000000,7.4800
"Urban Small Eggs","Wallet Savers",Food,1,"Sunday Paper, Radio, TV",1,4,7995.00000000,11.2200
"Walrus Chablis Wine","'No Promotion",Drink,0,"No Media",0,0,0.00000000,313.3000
"Walrus Chablis Wine","Best Savings",Drink,0,"Street Handout",1,4,11401.00000000,9.6400
"Walrus Chablis Wine","Big Time Discounts",Drink,0,"Product Attachment",1,2,10993.00000000,4.8200
"Walrus Chablis Wine","Cash Register Lottery",Drink,0,"Daily Paper, Radio",1,29,5986.00000000,14.4600
"Walrus Chablis Wine","Cash Register Lottery",Drink,0,"Daily Paper, Radio, TV",1,29,5559.00000000,4.8200
"Walrus Chablis Wine","Free For All",Drink,0,"Sunday Paper, Radio",1,3,12624.00000000,7.2300
"Walrus Chablis Wine","Green Light Days",Drink,0,"Street Handout",1,2,13342.00000000,9.6400
"Walrus Chablis Wine","Price Cutters",Drink,0,"Product Attachment",1,4,12920.00000000,7.2300
"Walrus Chablis Wine","Price Destroyers",Drink,0,"Sunday Paper",1,3,12144.00000000,9.6400
"Walrus Chablis Wine","Price Destroyers",Drink,0,"Sunday Paper, Radio",1,4,11505.00000000,7.2300
"Walrus Chablis Wine","Price Savers",Drink,0,"Cash Register Handout",1,3,12820.00000000,7.2300
"Walrus Chablis Wine","Sales Galore",Drink,0,"Product Attachment",1,3,14908.00000000,9.6400
"Walrus Chablis Wine","Super Savers",Drink,0,"Sunday Paper, Radio",1,2,6499.00000000,9.6400
"Walrus Chablis Wine","Two Day Sale",Drink,0,"Sunday Paper",1,3,11946.50000000,16.8700
"Walrus Chablis Wine","Two Day Sale",Drink,0,"Sunday Paper, Radio, TV",1,2,10030.00000000,4.8200
